mes,codigo_tienda,grupo,categoria,nombre_categoria,ventas_eur
2024-04-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36806.77
2024-04-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,2577.91
2024-04-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,166879.08
2024-04-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37017.89
2024-04-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,2592.7
2024-04-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,152257.0
2024-04-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33774.35
2024-04-01,RN-SEV-ES12,D,alimentacion_hosteleria,Alimentación y Hostelería,2365.52
2024-04-01,RN-SEV-GA01,D,moda_belleza,Moda y Belleza,707520.0
2024-04-01,RN-SEV-GA01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1140924.52
2024-04-01,RN-SEV-GA01,D,alimentacion_hosteleria,Alimentación y Hostelería,168229.94
2024-04-01,RN-SEV-HI01,D,moda_belleza,Moda y Belleza,50742.39
2024-04-01,RN-SEV-HI01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",173341.04
2024-04-01,RN-SEV-HI01,D,alimentacion_hosteleria,Alimentación y Hostelería,338203.39
2024-04-01,RN-SEV-HI02,D,moda_belleza,Moda y Belleza,55018.04
2024-04-01,RN-SEV-HI02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",187947.1
2024-04-01,RN-SEV-HI02,D,alimentacion_hosteleria,Alimentación y Hostelería,366701.08
2024-04-01,RN-SEV-HI03,D,moda_belleza,Moda y Belleza,49543.55
2024-04-01,RN-SEV-HI03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",169245.68
2024-04-01,RN-SEV-HI03,D,alimentacion_hosteleria,Alimentación y Hostelería,330212.99
2024-04-01,RN-SEV-HI04,D,moda_belleza,Moda y Belleza,66958.87
2024-04-01,RN-SEV-HI04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",228738.14
2024-04-01,RN-SEV-HI04,D,alimentacion_hosteleria,Alimentación y Hostelería,446287.94
2024-04-01,RN-VLC-CV01,C,moda_belleza,Moda y Belleza,6800.22
2024-04-01,RN-VLC-CV01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",14275.9
2024-04-01,RN-VLC-CV01,C,alimentacion_hosteleria,Alimentación y Hostelería,128953.6
2024-04-01,RN-VLC-CV02,C,moda_belleza,Moda y Belleza,7294.84
2024-04-01,RN-VLC-CV02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",15314.26
2024-04-01,RN-VLC-CV02,C,alimentacion_hosteleria,Alimentación y Hostelería,138333.09
2024-04-01,RN-VLC-CV03,C,moda_belleza,Moda y Belleza,8032.23
2024-04-01,RN-VLC-CV03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",16862.28
2024-04-01,RN-VLC-CV03,C,alimentacion_hosteleria,Alimentación y Hostelería,152316.31
2024-04-01,RN-VLC-CV04,C,moda_belleza,Moda y Belleza,6471.83
2024-04-01,RN-VLC-CV04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",13586.49
2024-04-01,RN-VLC-CV04,C,alimentacion_hosteleria,Alimentación y Hostelería,122726.27
2024-04-01,RN-VLC-CV05,C,moda_belleza,Moda y Belleza,5647.98
2024-04-01,RN-VLC-CV05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",11856.97
2024-04-01,RN-VLC-CV05,C,alimentacion_hosteleria,Alimentación y Hostelería,107103.51
2024-04-01,RN-VLC-CV06,C,moda_belleza,Moda y Belleza,8179.15
2024-04-01,RN-VLC-CV06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",17170.72
2024-04-01,RN-VLC-CV06,C,alimentacion_hosteleria,Alimentación y Hostelería,155102.47
2024-04-01,RN-VLC-CV07,C,moda_belleza,Moda y Belleza,6577.49
2024-04-01,RN-VLC-CV07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",13808.31
2024-04-01,RN-VLC-CV07,C,alimentacion_hosteleria,Alimentación y Hostelería,124729.95
2024-04-01,RN-VLC-CV08,C,moda_belleza,Moda y Belleza,5890.23
2024-04-01,RN-VLC-CV08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12365.52
2024-04-01,RN-VLC-CV08,C,alimentacion_hosteleria,Alimentación y Hostelería,111697.28
2024-04-01,RN-VLC-CV09,C,moda_belleza,Moda y Belleza,6001.16
2024-04-01,RN-VLC-CV09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",12598.42
2024-04-01,RN-VLC-CV09,C,alimentacion_hosteleria,Alimentación y Hostelería,113800.99
2024-04-01,RN-VLC-ES01,C,moda_belleza,Moda y Belleza,189386.09
2024-04-01,RN-VLC-ES01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30119.97
2024-04-01,RN-VLC-ES01,C,alimentacion_hosteleria,Alimentación y Hostelería,5761.54
2024-04-01,RN-VLC-ES02,C,moda_belleza,Moda y Belleza,138633.05
2024-04-01,RN-VLC-ES02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22048.21
2024-04-01,RN-VLC-ES02,C,alimentacion_hosteleria,Alimentación y Hostelería,4217.52
2024-04-01,RN-VLC-ES03,C,moda_belleza,Moda y Belleza,156240.78
2024-04-01,RN-VLC-ES03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24848.54
2024-04-01,RN-VLC-ES03,C,alimentacion_hosteleria,Alimentación y Hostelería,4753.18
2024-04-01,RN-VLC-ES04,C,moda_belleza,Moda y Belleza,173978.1
2024-04-01,RN-VLC-ES04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27669.49
2024-04-01,RN-VLC-ES04,C,alimentacion_hosteleria,Alimentación y Hostelería,5292.79
2024-04-01,RN-VLC-ES05,C,moda_belleza,Moda y Belleza,177325.67
2024-04-01,RN-VLC-ES05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28201.88
2024-04-01,RN-VLC-ES05,C,alimentacion_hosteleria,Alimentación y Hostelería,5394.63
2024-04-01,RN-VLC-ES06,C,moda_belleza,Moda y Belleza,136788.51
2024-04-01,RN-VLC-ES06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",21754.85
2024-04-01,RN-VLC-ES06,C,alimentacion_hosteleria,Alimentación y Hostelería,4161.4
2024-04-01,RN-VLC-ES07,C,moda_belleza,Moda y Belleza,163160.25
2024-04-01,RN-VLC-ES07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25949.01
2024-04-01,RN-VLC-ES07,C,alimentacion_hosteleria,Alimentación y Hostelería,4963.69
2024-04-01,RN-VLC-ES08,C,moda_belleza,Moda y Belleza,195451.94
2024-04-01,RN-VLC-ES08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31084.69
2024-04-01,RN-VLC-ES08,C,alimentacion_hosteleria,Alimentación y Hostelería,5946.07
2024-04-01,RN-VLC-ES09,C,moda_belleza,Moda y Belleza,171878.82
2024-04-01,RN-VLC-ES09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27335.62
2024-04-01,RN-VLC-ES09,C,alimentacion_hosteleria,Alimentación y Hostelería,5228.93
2024-04-01,RN-VLC-ES10,C,moda_belleza,Moda y Belleza,149842.03
2024-04-01,RN-VLC-ES10,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23830.89
2024-04-01,RN-VLC-ES10,C,alimentacion_hosteleria,Alimentación y Hostelería,4558.52
2024-04-01,RN-VLC-GA01,C,moda_belleza,Moda y Belleza,1221356.38
2024-04-01,RN-VLC-GA01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1412073.67
2024-04-01,RN-VLC-GA01,C,alimentacion_hosteleria,Alimentación y Hostelería,568653.12
2024-04-01,RN-VLC-HI01,C,moda_belleza,Moda y Belleza,48839.49
2024-04-01,RN-VLC-HI01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",119618.51
2024-04-01,RN-VLC-HI01,C,alimentacion_hosteleria,Alimentación y Hostelería,637409.64
2024-04-01,RN-VLC-HI02,C,moda_belleza,Moda y Belleza,50785.48
2024-04-01,RN-VLC-HI02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",124384.64
2024-04-01,RN-VLC-HI02,C,alimentacion_hosteleria,Alimentación y Hostelería,662806.88
2024-04-01,RN-VLC-HI03,C,moda_belleza,Moda y Belleza,52695.83
2024-04-01,RN-VLC-HI03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",129063.51
2024-04-01,RN-VLC-HI03,C,alimentacion_hosteleria,Alimentación y Hostelería,687739.11
2024-04-01,RN-VLC-HI04,C,moda_belleza,Moda y Belleza,45511.27
2024-04-01,RN-VLC-HI04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",111466.96
2024-04-01,RN-VLC-HI04,C,alimentacion_hosteleria,Alimentación y Hostelería,593972.62
2024-04-01,RN-VLC-HI05,C,moda_belleza,Moda y Belleza,52930.09
2024-04-01,RN-VLC-HI05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",129637.28
2024-04-01,RN-VLC-HI05,C,alimentacion_hosteleria,Alimentación y Hostelería,690796.55
2024-04-01,RN-VLC-HI06,C,moda_belleza,Moda y Belleza,48633.83
2024-04-01,RN-VLC-HI06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",119114.8
2024-04-01,RN-VLC-HI06,C,alimentacion_hosteleria,Alimentación y Hostelería,634725.53
2024-04-01,RN-VLC-HI07,C,moda_belleza,Moda y Belleza,39176.92
2024-04-01,RN-VLC-HI07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",95952.78
2024-04-01,RN-VLC-HI07,C,alimentacion_hosteleria,Alimentación y Hostelería,511302.38
2024-05-01,RN-BCN-CV01,B,moda_belleza,Moda y Belleza,10953.73
2024-05-01,RN-BCN-CV01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24206.44
2024-05-01,RN-BCN-CV01,B,alimentacion_hosteleria,Alimentación y Hostelería,136121.36
2024-05-01,RN-BCN-CV02,B,moda_belleza,Moda y Belleza,12108.87
2024-05-01,RN-BCN-CV02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26759.15
2024-05-01,RN-BCN-CV02,B,alimentacion_hosteleria,Alimentación y Hostelería,150476.18
2024-05-01,RN-BCN-CV03,B,moda_belleza,Moda y Belleza,13096.58
2024-05-01,RN-BCN-CV03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28941.88
2024-05-01,RN-BCN-CV03,B,alimentacion_hosteleria,Alimentación y Hostelería,162750.43
2024-05-01,RN-BCN-CV04,B,moda_belleza,Moda y Belleza,9925.21
2024-05-01,RN-BCN-CV04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",21933.54
2024-05-01,RN-BCN-CV04,B,alimentacion_hosteleria,Alimentación y Hostelería,123340.04
2024-05-01,RN-BCN-CV05,B,moda_belleza,Moda y Belleza,10357.11
2024-05-01,RN-BCN-CV05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22887.98
2024-05-01,RN-BCN-CV05,B,alimentacion_hosteleria,Alimentación y Hostelería,128707.19
2024-05-01,RN-BCN-CV06,B,moda_belleza,Moda y Belleza,10735.46
2024-05-01,RN-BCN-CV06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23724.09
2024-05-01,RN-BCN-CV06,B,alimentacion_hosteleria,Alimentación y Hostelería,133408.94
2024-05-01,RN-BCN-CV07,B,moda_belleza,Moda y Belleza,10807.8
2024-05-01,RN-BCN-CV07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23883.94
2024-05-01,RN-BCN-CV07,B,alimentacion_hosteleria,Alimentación y Hostelería,134307.85
2024-05-01,RN-BCN-CV08,B,moda_belleza,Moda y Belleza,10721.74
2024-05-01,RN-BCN-CV08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23693.77
2024-05-01,RN-BCN-CV08,B,alimentacion_hosteleria,Alimentación y Hostelería,133238.46
2024-05-01,RN-BCN-ES01,B,moda_belleza,Moda y Belleza,189316.66
2024-05-01,RN-BCN-ES01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31694.49
2024-05-01,RN-BCN-ES01,B,alimentacion_hosteleria,Alimentación y Hostelería,3774.27
2024-05-01,RN-BCN-ES02,B,moda_belleza,Moda y Belleza,215999.2
2024-05-01,RN-BCN-ES02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36161.55
2024-05-01,RN-BCN-ES02,B,alimentacion_hosteleria,Alimentación y Hostelería,4306.22
2024-05-01,RN-BCN-ES03,B,moda_belleza,Moda y Belleza,225774.46
2024-05-01,RN-BCN-ES03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37798.08
2024-05-01,RN-BCN-ES03,B,alimentacion_hosteleria,Alimentación y Hostelería,4501.1
2024-05-01,RN-BCN-ES04,B,moda_belleza,Moda y Belleza,206671.5
2024-05-01,RN-BCN-ES04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",34599.96
2024-05-01,RN-BCN-ES04,B,alimentacion_hosteleria,Alimentación y Hostelería,4120.26
2024-05-01,RN-BCN-ES05,B,moda_belleza,Moda y Belleza,231503.02
2024-05-01,RN-BCN-ES05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38757.13
2024-05-01,RN-BCN-ES05,B,alimentacion_hosteleria,Alimentación y Hostelería,4615.31
2024-05-01,RN-BCN-ES06,B,moda_belleza,Moda y Belleza,214596.38
2024-05-01,RN-BCN-ES06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35926.7
2024-05-01,RN-BCN-ES06,B,alimentacion_hosteleria,Alimentación y Hostelería,4278.25
2024-05-01,RN-BCN-ES07,B,moda_belleza,Moda y Belleza,211732.42
2024-05-01,RN-BCN-ES07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35447.23
2024-05-01,RN-BCN-ES07,B,alimentacion_hosteleria,Alimentación y Hostelería,4221.16
2024-05-01,RN-BCN-ES08,B,moda_belleza,Moda y Belleza,167694.68
2024-05-01,RN-BCN-ES08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28074.64
2024-05-01,RN-BCN-ES08,B,alimentacion_hosteleria,Alimentación y Hostelería,3343.21
2024-05-01,RN-BCN-ES09,B,moda_belleza,Moda y Belleza,215787.04
2024-05-01,RN-BCN-ES09,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36126.04
2024-05-01,RN-BCN-ES09,B,alimentacion_hosteleria,Alimentación y Hostelería,4301.99
2024-05-01,RN-BCN-ES10,B,moda_belleza,Moda y Belleza,198367.7
2024-05-01,RN-BCN-ES10,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33209.77
2024-05-01,RN-BCN-ES10,B,alimentacion_hosteleria,Alimentación y Hostelería,3954.71
2024-05-01,RN-BCN-ES11,B,moda_belleza,Moda y Belleza,209814.27
2024-05-01,RN-BCN-ES11,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35126.1
2024-05-01,RN-BCN-ES11,B,alimentacion_hosteleria,Alimentación y Hostelería,4182.91
2024-05-01,RN-BCN-ES12,B,moda_belleza,Moda y Belleza,186634.34
2024-05-01,RN-BCN-ES12,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",31245.43
2024-05-01,RN-BCN-ES12,B,alimentacion_hosteleria,Alimentación y Hostelería,3720.79
2024-05-01,RN-BCN-ES13,B,moda_belleza,Moda y Belleza,221026.3
2024-05-01,RN-BCN-ES13,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37003.17
2024-05-01,RN-BCN-ES13,B,alimentacion_hosteleria,Alimentación y Hostelería,4406.44
2024-05-01,RN-BCN-ES14,B,moda_belleza,Moda y Belleza,238687.41
2024-05-01,RN-BCN-ES14,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",39959.91
2024-05-01,RN-BCN-ES14,B,alimentacion_hosteleria,Alimentación y Hostelería,4758.54
2024-05-01,RN-BCN-GA01,B,moda_belleza,Moda y Belleza,1534397.13
2024-05-01,RN-BCN-GA01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1867416.37
2024-05-01,RN-BCN-GA01,B,alimentacion_hosteleria,Alimentación y Hostelería,468162.41
2024-05-01,RN-BCN-GA02,B,moda_belleza,Moda y Belleza,1751400.07
2024-05-01,RN-BCN-GA02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2131516.74
2024-05-01,RN-BCN-GA02,B,alimentacion_hosteleria,Alimentación y Hostelería,534372.54
2024-05-01,RN-BCN-HI01,B,moda_belleza,Moda y Belleza,59832.48
2024-05-01,RN-BCN-HI01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",154259.77
2024-05-01,RN-BCN-HI01,B,alimentacion_hosteleria,Alimentación y Hostelería,511726.89
2024-05-01,RN-BCN-HI02,B,moda_belleza,Moda y Belleza,93569.23
2024-05-01,RN-BCN-HI02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",241239.67
2024-05-01,RN-BCN-HI02,B,alimentacion_hosteleria,Alimentación y Hostelería,800265.86
2024-05-01,RN-BCN-HI03,B,moda_belleza,Moda y Belleza,59016.64
2024-05-01,RN-BCN-HI03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",152156.37
2024-05-01,RN-BCN-HI03,B,alimentacion_hosteleria,Alimentación y Hostelería,504749.29
2024-05-01,RN-BCN-HI04,B,moda_belleza,Moda y Belleza,75119.97
2024-05-01,RN-BCN-HI04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",193673.88
2024-05-01,RN-BCN-HI04,B,alimentacion_hosteleria,Alimentación y Hostelería,642475.57
2024-05-01,RN-BIO-CV01,E,moda_belleza,Moda y Belleza,11021.46
2024-05-01,RN-BIO-CV01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29299.52
2024-05-01,RN-BIO-CV01,E,alimentacion_hosteleria,Alimentación y Hostelería,148033.77
2024-05-01,RN-BIO-CV02,E,moda_belleza,Moda y Belleza,10919.57
2024-05-01,RN-BIO-CV02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29028.66
2024-05-01,RN-BIO-CV02,E,alimentacion_hosteleria,Alimentación y Hostelería,146665.29
2024-05-01,RN-BIO-CV03,E,moda_belleza,Moda y Belleza,10049.62
2024-05-01,RN-BIO-CV03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26715.97
2024-05-01,RN-BIO-CV03,E,alimentacion_hosteleria,Alimentación y Hostelería,134980.6
2024-05-01,RN-BIO-CV04,E,moda_belleza,Moda y Belleza,11583.22
2024-05-01,RN-BIO-CV04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30792.93
2024-05-01,RN-BIO-CV04,E,alimentacion_hosteleria,Alimentación y Hostelería,155579.13
2024-05-01,RN-BIO-ES01,E,moda_belleza,Moda y Belleza,187359.21
2024-05-01,RN-BIO-ES01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",37733.11
2024-05-01,RN-BIO-ES01,E,alimentacion_hosteleria,Alimentación y Hostelería,4037.17
2024-05-01,RN-BIO-ES02,E,moda_belleza,Moda y Belleza,166543.17
2024-05-01,RN-BIO-ES02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33540.88
2024-05-01,RN-BIO-ES02,E,alimentacion_hosteleria,Alimentación y Hostelería,3588.63
2024-05-01,RN-BIO-ES03,E,moda_belleza,Moda y Belleza,255520.76
2024-05-01,RN-BIO-ES03,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51460.47
2024-05-01,RN-BIO-ES03,E,alimentacion_hosteleria,Alimentación y Hostelería,5505.89
2024-05-01,RN-BIO-ES04,E,moda_belleza,Moda y Belleza,218442.9
2024-05-01,RN-BIO-ES04,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43993.2
2024-05-01,RN-BIO-ES04,E,alimentacion_hosteleria,Alimentación y Hostelería,4706.95
2024-05-01,RN-BIO-ES05,E,moda_belleza,Moda y Belleza,209281.29
2024-05-01,RN-BIO-ES05,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42148.1
2024-05-01,RN-BIO-ES05,E,alimentacion_hosteleria,Alimentación y Hostelería,4509.54
2024-05-01,RN-BIO-ES06,E,moda_belleza,Moda y Belleza,249714.48
2024-05-01,RN-BIO-ES06,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50291.12
2024-05-01,RN-BIO-ES06,E,alimentacion_hosteleria,Alimentación y Hostelería,5380.78
2024-05-01,RN-BIO-ES07,E,moda_belleza,Moda y Belleza,207284.12
2024-05-01,RN-BIO-ES07,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41745.88
2024-05-01,RN-BIO-ES07,E,alimentacion_hosteleria,Alimentación y Hostelería,4466.5
2024-05-01,RN-BIO-GA01,E,moda_belleza,Moda y Belleza,1006334.06
2024-05-01,RN-BIO-GA01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",1473323.78
2024-05-01,RN-BIO-GA01,E,alimentacion_hosteleria,Alimentación y Hostelería,331862.74
2024-05-01,RN-BIO-HI01,E,moda_belleza,Moda y Belleza,69252.01
2024-05-01,RN-BIO-HI01,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",214783.38
2024-05-01,RN-BIO-HI01,E,alimentacion_hosteleria,Alimentación y Hostelería,640163.85
2024-05-01,RN-BIO-HI02,E,moda_belleza,Moda y Belleza,52865.55
2024-05-01,RN-BIO-HI02,E,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",163961.18
2024-05-01,RN-BIO-HI02,E,alimentacion_hosteleria,Alimentación y Hostelería,488687.83
2024-05-01,RN-MAD-CV01,A,moda_belleza,Moda y Belleza,11594.58
2024-05-01,RN-MAD-CV01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22808.6
2024-05-01,RN-MAD-CV01,A,alimentacion_hosteleria,Alimentación y Hostelería,138943.22
2024-05-01,RN-MAD-CV02,A,moda_belleza,Moda y Belleza,12021.79
2024-05-01,RN-MAD-CV02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",23648.99
2024-05-01,RN-MAD-CV02,A,alimentacion_hosteleria,Alimentación y Hostelería,144062.63
2024-05-01,RN-MAD-CV03,A,moda_belleza,Moda y Belleza,11342.83
2024-05-01,RN-MAD-CV03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22313.35
2024-05-01,RN-MAD-CV03,A,alimentacion_hosteleria,Alimentación y Hostelería,135926.36
2024-05-01,RN-MAD-CV04,A,moda_belleza,Moda y Belleza,13463.6
2024-05-01,RN-MAD-CV04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26485.29
2024-05-01,RN-MAD-CV04,A,alimentacion_hosteleria,Alimentación y Hostelería,161340.58
2024-05-01,RN-MAD-CV05,A,moda_belleza,Moda y Belleza,9606.23
2024-05-01,RN-MAD-CV05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",18897.16
2024-05-01,RN-MAD-CV05,A,alimentacion_hosteleria,Alimentación y Hostelería,115115.92
2024-05-01,RN-MAD-CV06,A,moda_belleza,Moda y Belleza,11178.38
2024-05-01,RN-MAD-CV06,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",21989.86
2024-05-01,RN-MAD-CV06,A,alimentacion_hosteleria,Alimentación y Hostelería,133955.72
2024-05-01,RN-MAD-CV07,A,moda_belleza,Moda y Belleza,10894.32
2024-05-01,RN-MAD-CV07,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",21431.06
2024-05-01,RN-MAD-CV07,A,alimentacion_hosteleria,Alimentación y Hostelería,130551.68
2024-05-01,RN-MAD-CV08,A,moda_belleza,Moda y Belleza,13790.41
2024-05-01,RN-MAD-CV08,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",27128.19
2024-05-01,RN-MAD-CV08,A,alimentacion_hosteleria,Alimentación y Hostelería,165256.89
2024-05-01,RN-MAD-CV09,A,moda_belleza,Moda y Belleza,13441.86
2024-05-01,RN-MAD-CV09,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",26442.53
2024-05-01,RN-MAD-CV09,A,alimentacion_hosteleria,Alimentación y Hostelería,161080.04
2024-05-01,RN-MAD-CV10,A,moda_belleza,Moda y Belleza,12571.87
2024-05-01,RN-MAD-CV10,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",24731.09
2024-05-01,RN-MAD-CV10,A,alimentacion_hosteleria,Alimentación y Hostelería,150654.49
2024-05-01,RN-MAD-ES01,A,moda_belleza,Moda y Belleza,277786.06
2024-05-01,RN-MAD-ES01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41398.06
2024-05-01,RN-MAD-ES01,A,alimentacion_hosteleria,Alimentación y Hostelería,5340.38
2024-05-01,RN-MAD-ES02,A,moda_belleza,Moda y Belleza,190285.16
2024-05-01,RN-MAD-ES02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28357.93
