fecha,grupo,pedidos,ventas_eur,ventas_moda_belleza_eur,ventas_hogar_electronica_eur,ventas_alimentacion_hosteleria_eur,ticket_medio_eur,pct_recogida_en_tienda
2024-08-26,A,3638,240863.39,120671.12,110615.19,9577.07,66.21,0.247
2024-08-26,B,1891,113838.01,54738.49,54136.97,4962.56,60.2,0.246
2024-08-26,C,1026,60698.22,26886.46,26479.09,7332.67,59.16,0.276
2024-08-26,D,655,41224.27,18732.7,19903.49,2588.07,62.94,0.277
2024-08-26,E,872,54452.47,24892.56,27070.66,2489.26,62.45,0.475
2024-08-27,A,4141,257524.93,129018.45,118266.92,10239.56,62.19,0.223
2024-08-27,B,2133,136145.88,65465.12,64745.73,5935.03,63.83,0.3
2024-08-27,C,1114,71663.51,31743.57,31262.61,8657.34,64.33,0.244
2024-08-27,D,750,43425.26,19732.85,20966.16,2726.25,57.9,0.289
2024-08-27,E,829,52186.7,23856.78,25944.25,2385.68,62.95,0.358
2024-08-28,A,3952,245828.63,123158.68,112895.46,9774.5,62.2,0.234
2024-08-28,B,2181,140619.38,67616.19,66873.16,6130.04,64.47,0.267
2024-08-28,C,1170,68783.52,30467.87,30006.23,8309.42,58.79,0.276
2024-08-28,D,583,36252.95,16473.69,17503.29,2275.97,62.18,0.25
2024-08-28,E,865,49427.87,22595.6,24572.71,2259.56,57.14,0.406
2024-08-29,A,3750,229091.1,114773.27,105208.83,9108.99,61.09,0.301
2024-08-29,B,2187,133536.15,64210.25,63504.64,5821.26,61.06,0.302
2024-08-29,C,1114,71512.2,31676.55,31196.6,8639.06,64.19,0.272
2024-08-29,D,702,42058.66,19111.86,20306.35,2640.45,59.91,0.244
2024-08-29,E,835,50777.93,23212.77,25243.88,2321.28,60.81,0.454
2024-08-30,A,4246,269627.5,135081.77,123824.95,10720.78,63.5,0.306
2024-08-30,B,2311,140454.18,67536.75,66794.59,6122.84,60.78,0.291
2024-08-30,C,895,57345.29,25401.27,25016.4,6927.62,64.07,0.275
2024-08-30,D,543,35313.97,16047.01,17049.94,2217.02,65.03,0.324
2024-08-30,E,820,54589.69,24955.29,27138.87,2495.53,66.57,0.413
2024-08-31,A,3691,219773.89,110105.41,100929.96,8738.52,59.54,0.267
2024-08-31,B,2097,118251.55,56860.72,56235.88,5154.96,56.39,0.352
2024-08-31,C,992,62844.93,27837.35,27415.57,7592.0,63.35,0.294
2024-08-31,D,566,33616.54,15275.68,16230.41,2110.46,59.39,0.301
2024-08-31,E,660,45778.02,20927.09,22758.21,2092.71,69.36,0.385
2024-09-01,A,5005,332464.74,166562.85,152682.61,13219.27,66.43,0.261
2024-09-01,B,2751,172827.62,83103.37,82190.15,7534.1,62.82,0.277
2024-09-01,C,1232,76959.42,34089.41,33572.9,9297.11,62.47,0.26
2024-09-01,D,879,45371.42,20617.21,21905.78,2848.43,51.62,0.224
2024-09-01,E,899,55216.77,25241.95,27450.62,2524.2,61.42,0.399
2024-09-02,A,4005,272534.71,136538.26,125160.08,10836.37,68.05,0.288
2024-09-02,B,2981,194107.5,93335.71,92310.04,8461.75,65.11,0.282
2024-09-02,C,1250,77489.53,34324.22,33804.16,9361.15,61.99,0.301
2024-09-02,D,762,50462.04,22930.43,24363.59,3168.02,66.22,0.218
2024-09-02,E,1045,61219.71,27986.15,30434.94,2798.62,58.58,0.41
2024-09-03,A,4075,270409.17,135473.38,124183.93,10751.86,66.36,0.259
2024-09-03,B,3107,190993.06,91838.14,90828.93,8325.99,61.47,0.279
2024-09-03,C,1162,76093.76,33705.96,33195.26,9192.53,65.49,0.284
2024-09-03,D,748,50755.91,23063.97,24505.47,3186.47,67.86,0.3
2024-09-03,E,1264,77018.01,35208.23,38288.95,3520.82,60.93,0.382
2024-09-04,A,5401,326140.81,163394.6,149778.38,12967.83,60.39,0.255
2024-09-04,B,2506,165414.0,79538.57,78664.52,7210.91,66.01,0.289
2024-09-04,C,1309,79653.32,35282.68,34748.09,9622.55,60.85,0.308
2024-09-04,D,700,45936.32,20873.9,22178.52,2883.89,65.62,0.242
2024-09-04,E,1041,69980.48,31991.08,34790.3,3199.11,67.22,0.461
2024-09-05,A,5634,338669.02,169671.16,155531.9,13465.97,60.11,0.263
2024-09-05,B,3240,201966.33,97114.59,96047.4,8804.34,62.34,0.269
2024-09-05,C,1246,81039.93,35896.88,35352.99,9790.06,65.04,0.224
2024-09-05,D,912,57377.8,26073.02,27702.59,3602.19,62.91,0.287
2024-09-05,E,1343,78976.41,36103.5,39262.56,3610.35,58.81,0.39
2024-09-06,A,3909,231048.4,115753.87,106107.71,9186.81,59.11,0.298
2024-09-06,B,3112,185045.46,88978.27,88000.48,8066.71,59.46,0.302
2024-09-06,C,849,51853.28,22968.57,22620.56,6264.15,61.08,0.236
2024-09-06,D,874,50456.44,22927.89,24360.88,3167.67,57.73,0.272
2024-09-06,E,852,63566.04,29058.76,31601.4,2905.88,74.61,0.353
2024-09-07,A,5325,316256.18,158442.46,145238.92,12574.8,59.39,0.281
2024-09-07,B,2738,169063.56,81293.44,80400.11,7370.01,61.75,0.277
2024-09-07,C,925,60474.95,26787.56,26381.69,7305.7,65.38,0.326
2024-09-07,D,812,44600.96,20267.1,21533.8,2800.06,54.93,0.272
2024-09-07,E,923,55468.37,25356.97,27575.7,2535.7,60.1,0.378
2024-09-08,A,4383,265959.91,133244.33,122140.63,10574.95,60.68,0.265
2024-09-08,B,2905,191932.93,92290.08,91275.9,8366.96,66.07,0.253
2024-09-08,C,1008,65665.52,29086.74,28646.03,7932.75,65.14,0.251
2024-09-08,D,726,47183.16,21440.48,22780.51,2962.17,64.99,0.358
2024-09-08,E,868,55666.76,25447.66,27674.33,2544.77,64.13,0.449
2024-09-09,A,5818,345704.38,173195.83,158762.85,13745.7,59.42,0.332
2024-09-09,B,3056,180936.2,87002.35,86046.28,7887.58,59.21,0.283
2024-09-09,C,1326,84462.44,37412.89,36846.03,10203.52,63.7,0.299
2024-09-09,D,678,42671.37,19390.28,20602.17,2678.92,62.94,0.311
2024-09-09,E,1209,72296.65,33049.9,35941.76,3304.99,59.8,0.443
2024-09-10,A,5804,367157.4,183943.67,168615.03,14598.7,63.26,0.258
2024-09-10,B,2855,186043.66,89458.25,88475.19,8110.23,65.16,0.285
2024-09-10,C,1596,100297.55,44427.1,43753.96,12116.48,62.84,0.325
2024-09-10,D,668,41259.81,18748.85,19920.66,2590.3,61.77,0.298
2024-09-10,E,1077,66530.26,30413.83,33075.05,3041.38,61.77,0.401
2024-09-11,A,5009,339306.86,169990.71,155824.82,13491.33,67.74,0.257
2024-09-11,B,3651,207278.15,99668.75,98573.49,9035.9,56.77,0.283
2024-09-11,C,1571,98456.31,43611.52,42950.74,11894.05,62.67,0.292
2024-09-11,D,814,54293.83,24671.63,26213.61,3408.58,66.7,0.3
2024-09-11,E,1274,84348.31,38559.23,41933.16,3855.92,66.21,0.392
2024-09-12,A,4734,294337.25,147461.21,135172.77,11703.27,62.18,0.273
2024-09-12,B,2875,186422.27,89640.3,88655.24,8126.73,64.84,0.337
2024-09-12,C,1187,76069.35,33695.15,33184.62,9189.59,64.09,0.335
2024-09-12,D,738,45664.13,20750.22,22047.11,2866.81,61.88,0.366
2024-09-12,E,1158,68994.37,31540.28,34300.06,3154.03,59.58,0.472
2024-09-13,A,4273,253660.95,127082.62,116492.4,10085.92,59.36,0.28
2024-09-13,B,2704,177467.37,85334.38,84396.64,7736.36,65.63,0.262
2024-09-13,C,1269,87312.9,38675.51,38089.52,10547.87,68.8,0.282
2024-09-13,D,737,42989.43,19534.81,20755.73,2698.89,58.33,0.325
2024-09-13,E,1114,67492.01,30853.49,33553.17,3085.35,60.59,0.394
2024-09-14,A,4165,266779.44,133654.91,122517.0,10607.53,64.05,0.279
2024-09-14,B,2811,177491.95,85346.2,84408.32,7737.43,63.14,0.297
2024-09-14,C,1062,64611.65,28619.93,28186.29,7805.43,60.84,0.314
2024-09-14,D,710,47710.38,21680.05,23035.05,2995.27,67.2,0.245
2024-09-14,E,953,56929.85,26025.07,28302.27,2602.51,59.74,0.375
2024-09-15,A,3968,250153.78,125325.55,114881.76,9946.47,63.04,0.243
2024-09-15,B,2929,173877.74,83608.32,82689.55,7579.88,59.36,0.353
2024-09-15,C,865,49409.2,21885.95,21554.35,5968.9,57.12,0.285
2024-09-15,D,939,53460.43,24292.93,25811.24,3356.26,56.93,0.248
2024-09-15,E,894,63525.02,29040.01,31581.01,2904.0,71.06,0.411
2024-09-16,A,4702,296827.11,148708.61,136316.23,11802.27,63.13,0.321
2024-09-16,B,3066,170120.08,81801.46,80902.55,7416.07,55.49,0.321
2024-09-16,C,934,64734.82,28674.49,28240.02,7820.31,69.31,0.268
2024-09-16,D,754,42372.23,19254.35,20457.75,2660.14,56.2,0.331
2024-09-16,E,958,62513.03,28577.39,31077.91,2857.74,65.25,0.467
2024-09-17,A,4269,279365.74,139960.57,128297.19,11107.98,65.44,0.349
2024-09-17,B,2427,167769.06,80670.99,79784.49,7313.58,69.13,0.272
2024-09-17,C,1294,75218.84,33318.41,32813.59,9086.84,58.13,0.266
2024-09-17,D,592,34482.19,15669.04,16648.35,2164.8,58.25,0.26
2024-09-17,E,1003,61926.73,28309.36,30786.43,2830.94,61.74,0.431
2024-09-18,A,4313,286179.27,143374.11,131426.26,11378.9,66.35,0.271
2024-09-18,B,2830,175934.05,84597.09,83667.45,7669.52,62.17,0.336
2024-09-18,C,1111,71670.32,31746.59,31265.58,8658.16,64.51,0.211
2024-09-18,D,534,33452.0,15200.91,16150.97,2100.13,62.64,0.298
2024-09-18,E,831,49821.17,22775.39,24768.24,2277.54,59.95,0.418
2024-09-19,A,4106,267421.92,133976.79,122812.06,10633.08,65.13,0.289
2024-09-19,B,2004,129585.89,62310.78,61626.05,5649.05,64.66,0.251
2024-09-19,C,1311,81828.24,36246.07,35696.89,9885.29,62.42,0.252
2024-09-19,D,770,45682.42,20758.53,22055.94,2867.95,59.33,0.277
2024-09-19,E,910,59666.76,27276.23,29662.9,2727.62,65.57,0.47
2024-09-20,A,3454,222419.76,111430.97,102145.06,8843.73,64.39,0.246
2024-09-20,B,2350,147162.81,70762.56,69984.95,6415.29,62.62,0.304
2024-09-20,C,895,57583.74,25506.89,25120.42,6956.42,64.34,0.291
2024-09-20,D,462,30364.57,13797.95,14660.32,1906.3,65.72,0.297
2024-09-20,E,866,53457.33,24437.64,26575.93,2443.76,61.73,0.431
2024-09-21,A,3547,215337.98,107883.04,98892.79,8562.15,60.71,0.245
2024-09-21,B,2127,130363.37,62684.63,61995.79,5682.95,61.29,0.273
2024-09-21,C,1008,63568.12,28157.69,27731.06,7679.37,63.06,0.266
2024-09-21,D,737,47743.33,21695.03,23050.97,2997.34,64.78,0.256
2024-09-21,E,783,48626.88,22229.43,24174.51,2222.94,62.1,0.44
2024-09-22,A,3853,267661.02,134096.58,122921.86,10642.59,69.47,0.292
2024-09-22,B,2608,153037.88,73587.57,72778.91,6671.4,58.68,0.292
2024-09-22,C,1127,67983.92,30113.68,29657.42,8212.82,60.32,0.275
2024-09-22,D,717,40824.6,18551.09,19710.53,2562.98,56.94,0.248
2024-09-22,E,813,53980.49,24676.79,26836.01,2467.68,66.4,0.409
2024-09-23,A,3480,227505.65,113978.97,104480.73,9045.95,65.38,0.207
2024-09-23,B,2772,168541.75,81042.53,80151.96,7347.26,60.8,0.298
2024-09-23,C,1119,72815.12,32253.68,31764.98,8796.46,65.07,0.255
2024-09-23,D,727,46689.76,21216.27,22542.29,2931.2,64.22,0.211
2024-09-23,E,906,50932.44,23283.4,25320.7,2328.34,56.22,0.353
2024-09-24,A,4091,243624.68,122054.51,111883.3,9686.87,59.55,0.241
2024-09-24,B,2475,144809.16,69630.82,68865.65,6312.68,58.51,0.26
2024-09-24,C,904,58836.64,26061.87,25666.99,7107.78,65.08,0.322
2024-09-24,D,720,44231.16,20099.06,21355.25,2776.84,61.43,0.264
2024-09-24,E,887,54684.62,24998.68,27186.07,2499.87,61.65,0.393
2024-09-25,A,4558,261744.33,131132.35,120204.65,10407.33,57.43,0.298
2024-09-25,B,2867,157505.02,75735.57,74903.31,6866.14,54.94,0.25
2024-09-25,C,1142,68821.09,30484.51,30022.62,8313.96,60.26,0.271
2024-09-25,D,588,38559.32,17521.72,18616.83,2420.76,65.58,0.327
2024-09-25,E,913,60977.15,27875.27,30314.35,2787.53,66.79,0.454
2024-09-26,A,4879,250130.05,125313.66,114870.86,9945.53,51.27,0.268
2024-09-26,B,2619,166035.27,79837.3,78959.97,7238.0,63.4,0.26
2024-09-26,C,901,55460.59,24566.43,24194.22,6699.94,61.55,0.306
2024-09-26,D,584,38050.22,17290.38,18371.03,2388.8,65.15,0.296
2024-09-26,E,1041,60570.63,27689.43,30112.26,2768.94,58.19,0.395
2024-09-27,A,3838,251299.9,125899.75,115408.11,9992.04,65.48,0.255
2024-09-27,B,2362,148816.57,71557.77,70771.42,6487.38,63.0,0.275
2024-09-27,C,1048,66875.33,29622.63,29173.8,8078.9,63.81,0.27
2024-09-27,D,529,37460.81,17022.55,18086.46,2351.8,70.81,0.272
2024-09-27,E,705,44987.07,20565.52,22365.0,2056.55,63.81,0.446
2024-09-28,A,4064,247085.02,123788.12,113472.45,9824.45,60.8,0.275
2024-09-28,B,2271,129294.9,62170.87,61487.67,5636.37,56.93,0.269
2024-09-28,C,1168,66103.18,29280.6,28836.96,7985.62,56.6,0.268
2024-09-28,D,532,32764.36,14888.44,15818.97,2056.96,61.59,0.261
2024-09-28,E,1053,59170.03,27049.16,29415.96,2704.92,56.19,0.433
2024-09-29,A,4038,255151.31,127829.29,117176.85,10145.18,63.19,0.261
2024-09-29,B,1798,107919.57,51892.63,51322.39,4704.55,60.02,0.303
2024-09-29,C,1098,61964.46,27447.35,27031.48,7485.64,56.43,0.244
2024-09-29,D,640,38467.1,17479.82,18572.31,2414.97,60.1,0.3
2024-09-29,E,795,50899.64,23268.41,25304.39,2326.84,64.02,0.446
2024-09-30,A,4026,248929.66,124712.27,114319.58,9897.8,61.83,0.293
2024-09-30,B,2201,140812.08,67708.84,66964.79,6138.44,63.98,0.312
2024-09-30,C,1116,67789.98,30027.78,29572.81,8189.39,60.74,0.223
2024-09-30,D,579,37206.45,16906.97,17963.65,2335.83,64.26,0.274
2024-09-30,E,931,54824.61,25062.68,27255.66,2506.27,58.89,0.355
2024-10-01,A,3887,239189.63,119832.58,109846.53,9510.52,61.54,0.319
2024-10-01,B,2674,162751.96,78258.54,77398.56,7094.87,60.86,0.308
2024-10-01,C,1074,67159.69,29748.59,29297.85,8113.25,62.53,0.3
2024-10-01,D,718,46505.05,21132.34,22453.11,2919.6,64.77,0.25
2024-10-01,E,981,61456.8,28094.54,30552.81,2809.45,62.65,0.44
2024-10-02,A,3862,237936.88,119204.96,109271.21,9460.71,61.61,0.278
2024-10-02,B,2424,146091.94,70247.64,69475.69,6368.61,60.27,0.36
2024-10-02,C,1161,73879.08,32724.96,32229.13,8924.99,63.63,0.263
2024-10-02,D,612,38299.7,17403.75,18491.48,2404.47,62.58,0.253
2024-10-02,E,955,53577.4,24492.53,26635.62,2449.25,56.1,0.388
2024-10-03,A,4585,290829.94,145704.07,133562.06,11563.81,63.43,0.253
2024-10-03,B,2491,158925.35,76418.53,75578.77,6928.05,63.8,0.244
2024-10-03,C,1126,65938.77,29207.78,28765.23,7965.76,58.56,0.287
2024-10-03,D,998,57706.67,26222.46,27861.37,3622.84,57.82,0.28
2024-10-03,E,1177,69468.52,31757.04,34535.78,3175.7,59.02,0.425
2024-10-04,A,3893,252596.26,126549.22,116003.45,10043.59,64.88,0.302
2024-10-04,B,2097,135419.69,65115.94,64400.38,5903.37,64.58,0.284
2024-10-04,C,980,57612.65,25519.7,25133.04,6959.92,58.79,0.274
2024-10-04,D,574,36935.46,16783.83,17832.81,2318.82,64.35,0.253
2024-10-04,E,836,47221.06,21586.77,23475.61,2158.68,56.48,0.424
2024-10-05,A,4658,260111.89,130314.5,119454.96,10342.42,55.84,0.237
2024-10-05,B,2200,138625.63,66657.5,65925.0,6043.13,63.01,0.227
2024-10-05,C,889,55937.22,24777.56,24402.14,6757.52,62.92,0.251
2024-10-05,D,531,35117.77,15957.85,16955.21,2204.7,66.14,0.295
2024-10-05,E,841,52171.64,23849.89,25936.76,2384.99,62.04,0.386
2024-10-06,A,4150,247004.7,123747.88,113435.56,9821.26,59.52,0.238
2024-10-06,B,2744,171414.65,82423.95,81518.19,7472.5,62.47,0.316
2024-10-06,C,1205,64713.51,28665.04,28230.72,7817.74,53.7,0.297
2024-10-06,D,593,35028.1,15917.1,16911.92,2199.07,59.07,0.26
2024-10-06,E,811,53847.49,24615.99,26769.89,2461.6,66.4,0.378
2024-10-07,A,3858,243927.48,122206.21,112022.36,9698.91,63.23,0.322
2024-10-07,B,2653,170221.98,81850.46,80951.01,7420.51,64.16,0.295
2024-10-07,C,1063,60835.87,26947.43,26539.14,7349.3,57.23,0.289
2024-10-07,D,689,43474.66,19755.3,20990.01,2729.35,63.1,0.253
2024-10-07,E,1068,70377.83,32172.72,34987.84,3217.27,65.9,0.414
2024-10-08,A,4269,266112.39,133320.72,122210.66,10581.01,62.34,0.277
2024-10-08,B,2278,145387.9,69909.11,69140.88,6337.91,63.82,0.331
2024-10-08,C,957,63204.99,27996.84,27572.64,7635.5,66.04,0.254
2024-10-08,D,700,42271.85,19208.73,20409.28,2653.84,60.39,0.266
2024-10-08,E,1057,63910.27,29216.12,31772.53,2921.61,60.46,0.378
2024-10-09,A,4886,265331.55,132929.52,121852.06,10549.96,54.3,0.278
2024-10-09,B,2500,131155.27,63065.41,62372.38,5717.47,52.46,0.209
2024-10-09,C,1073,64436.83,28542.49,28110.03,7784.32,60.05,0.22
2024-10-09,D,710,44318.19,20138.61,21397.27,2782.31,62.42,0.263
2024-10-09,E,1305,75249.29,34399.68,37409.65,3439.97,57.66,0.38
2024-10-10,A,3314,199819.49,100108.37,91766.01,7945.11,60.3,0.292
2024-10-10,B,2793,179607.89,86363.63,85414.58,7829.67,64.31,0.321
2024-10-10,C,1442,77708.95,34421.42,33899.88,9387.66,53.89,0.272
2024-10-10,D,738,44202.48,20086.03,21341.41,2775.04,59.89,0.259
2024-10-10,E,1089,62076.07,28377.63,30860.68,2837.76,57.0,0.413
2024-10-11,A,3119,203206.01,101805.0,93321.25,8079.76,65.15,0.289
2024-10-11,B,2078,131217.36,63095.27,62401.91,5720.18,63.15,0.255
2024-10-11,C,926,51087.39,22629.32,22286.45,6171.63,55.17,0.238
2024-10-11,D,760,48867.92,22206.05,23593.93,3067.94,64.3,0.238
2024-10-11,E,803,50162.21,22931.3,24937.78,2293.13,62.47,0.384
2024-10-12,A,3510,228120.66,114287.09,104763.16,9070.4,64.99,0.233
2024-10-12,B,2144,133738.63,64307.61,63600.94,5830.09,62.38,0.314
2024-10-12,C,1255,73399.07,32512.34,32019.73,8867.0,58.49,0.252
2024-10-12,D,571,34605.53,15725.08,16707.9,2172.54,60.61,0.293
2024-10-12,E,763,47862.29,21879.9,23794.39,2187.99,62.73,0.432
2024-10-13,A,3687,238320.33,119397.06,109447.31,9475.96,64.64,0.292
2024-10-13,B,2213,138273.48,66488.17,65757.54,6027.77,62.48,0.268
2024-10-13,C,1007,60024.07,26587.84,26185.0,7251.23,59.61,0.291
2024-10-13,D,626,37169.55,16890.2,17945.84,2333.51,59.38,0.296
2024-10-13,E,1059,65403.27,29898.64,32514.77,2989.86,61.76,0.414
2024-10-14,A,4259,248456.58,124475.27,114102.33,9878.99,58.34,0.233
2024-10-14,B,2752,171697.89,82560.15,81652.89,7484.85,62.39,0.265
2024-10-14,C,1086,70202.45,31096.39,30625.23,8480.83,64.64,0.212
2024-10-14,D,713,45499.58,20675.45,21967.66,2856.48,63.81,0.302
2024-10-14,E,953,59975.4,27417.33,29816.34,2741.73,62.93,0.457
2024-10-15,A,4000,239782.04,120129.37,110118.59,9534.08,59.95,0.314
2024-10-15,B,2516,149967.04,72110.97,71318.54,6537.53,59.61,0.287
2024-10-15,C,1197,67626.44,29955.34,29501.47,8169.64,56.5,0.257
2024-10-15,D,660,38610.61,17545.03,18641.6,2423.98,58.5,0.256
2024-10-15,E,894,63267.85,28922.45,31453.16,2892.24,70.77,0.395
2024-10-16,A,3555,260061.91,130289.47,119432.01,10340.43,73.15,0.28
2024-10-16,B,2495,150771.14,72497.62,71700.94,6572.59,60.43,0.274
2024-10-16,C,1118,71732.94,31774.32,31292.89,8665.72,64.16,0.346
2024-10-16,D,641,38698.98,17585.19,18684.26,2429.53,60.37,0.267
2024-10-16,E,1036,66011.32,30176.6,32817.06,3017.66,63.72,0.414
2024-10-17,A,4334,261543.48,131031.72,120112.41,10399.34,60.35,0.278
2024-10-17,B,2545,147900.72,71117.39,70335.88,6447.46,58.11,0.29
2024-10-17,C,962,64082.06,28385.34,27955.26,7741.46,66.61,0.29
2024-10-17,D,642,39658.84,18021.36,19147.69,2489.79,61.77,0.265
2024-10-17,E,994,49370.03,22569.16,24543.96,2256.92,49.67,0.443
2024-10-18,A,4055,252765.74,126634.13,116081.28,10050.33,62.33,0.299
2024-10-18,B,2550,139128.08,66899.11,66163.95,6065.03,54.56,0.285
2024-10-18,C,952,57372.22,25413.2,25028.15,6930.87,60.26,0.271
2024-10-18,D,669,40812.3,18545.5,19704.59,2562.21,61.0,0.247
2024-10-18,E,866,55222.29,25244.48,27453.37,2524.45,63.77,0.425
2024-10-19,A,4334,288544.58,144559.11,132512.52,11472.95,66.58,0.307
2024-10-19,B,2023,129680.15,62356.11,61670.88,5653.16,64.1,0.287
2024-10-19,C,939,59088.91,26173.61,25777.04,7138.26,62.93,0.273
2024-10-19,D,600,37037.22,16830.07,17881.95,2325.21,61.73,0.292
2024-10-19,E,955,54505.11,24916.62,27096.83,2491.66,57.07,0.41
2024-10-20,A,3330,215496.26,107962.34,98965.48,8568.44,64.71,0.271
2024-10-20,B,1961,121067.57,58214.79,57575.07,5277.71,61.74,0.31
2024-10-20,C,1137,63790.6,28256.24,27828.11,7706.25,56.1,0.246
2024-10-20,D,566,35930.92,16327.36,17347.82,2255.75,63.48,0.249
2024-10-20,E,774,52150.33,23840.15,25926.16,2384.02,67.38,0.366
2024-10-21,A,3810,219745.98,110091.42,100917.14,8737.41,57.68,0.254
2024-10-21,B,2147,123627.21,59445.58,58792.33,5389.3,57.58,0.302
2024-10-21,C,1281,83802.46,37120.55,36558.12,10123.79,65.42,0.265
2024-10-21,D,652,39876.79,18120.39,19252.92,2503.48,61.16,0.237
2024-10-21,E,969,61651.2,28183.4,30649.45,2818.34,63.62,0.422
2024-10-22,A,4841,283518.1,142040.88,130204.14,11273.09,58.57,0.254
2024-10-22,B,2805,184083.75,88515.83,87543.13,8024.79,65.63,0.303
2024-10-22,C,1113,65830.04,29159.61,28717.8,7952.62,59.15,0.342
2024-10-22,D,868,49158.16,22337.94,23734.06,3086.16,56.63,0.271
2024-10-22,E,852,51031.05,23328.48,25369.72,2332.85,59.9,0.403
2024-10-23,A,3544,218160.91,109297.31,100189.2,8674.39,61.56,0.307
2024-10-23,B,2405,135803.82,65300.65,64583.06,5920.11,56.47,0.26
2024-10-23,C,1001,64085.74,28386.97,27956.86,7741.9,64.02,0.261
2024-10-23,D,788,47074.69,21391.19,22728.14,2955.36,59.74,0.261
2024-10-23,E,964,56029.78,25613.61,27854.8,2561.36,58.12,0.386
2024-10-24,A,4514,272912.35,136727.46,125333.51,10851.39,60.46,0.273
2024-10-24,B,2581,146681.31,70531.04,69755.97,6394.3,56.83,0.276
2024-10-24,C,1038,70503.99,31229.96,30756.78,8517.26,67.92,0.301
2024-10-24,D,787,49237.33,22373.91,23772.28,3091.13,62.56,0.277
2024-10-24,E,1156,68605.35,31362.44,34106.66,3136.24,59.35,0.37
2024-10-25,A,3835,272065.42,136303.15,124944.56,10817.71,70.94,0.29
2024-10-25,B,2080,134725.59,64782.19,64070.29,5873.11,64.77,0.309
2024-10-25,C,927,57938.98,25664.25,25275.39,6999.34,62.5,0.29
2024-10-25,D,705,44516.28,20228.62,21492.91,2794.74,63.14,0.293
2024-10-25,E,852,58237.55,26622.88,28952.38,2662.29,68.35,0.482
2024-10-26,A,3793,205562.03,102985.35,94403.24,8173.44,54.2,0.252
2024-10-26,B,2383,148906.68,71601.1,70814.27,6491.31,62.49,0.294
2024-10-26,C,1236,73889.57,32729.61,32233.7,8926.26,59.78,0.242
2024-10-26,D,724,43159.56,19612.12,20837.87,2709.57,59.61,0.352
2024-10-26,E,874,57091.75,26099.08,28382.75,2609.91,65.32,0.393
2024-10-27,A,3885,239767.5,120122.09,110111.91,9533.5,61.72,0.271
2024-10-27,B,2253,139820.42,67232.01,66493.2,6095.21,62.06,0.304
2024-10-27,C,858,54707.94,24233.05,23865.88,6609.01,63.76,0.243
2024-10-27,D,725,44146.45,20060.57,21314.35,2771.53,60.89,0.317
2024-10-27,E,843,56732.85,25935.02,28204.33,2593.5,67.3,0.377
2024-10-28,A,3188,216572.68,108501.62,99459.82,8611.24,67.93,0.268
2024-10-28,B,2416,162822.25,78292.34,77431.98,7097.93,67.39,0.296
2024-10-28,C,1019,70716.58,31324.12,30849.51,8542.94,69.4,0.248
2024-10-28,D,721,44934.86,20418.83,21695.01,2821.02,62.32,0.225
2024-10-28,E,1018,61729.46,28219.18,30688.36,2821.92,60.64,0.402
2024-10-29,A,4770,272305.55,136423.46,125054.84,10827.26,57.09,0.292
2024-10-29,B,2282,144639.18,69549.09,68784.82,6305.27,63.38,0.261
2024-10-29,C,1030,65264.39,28909.06,28471.04,7884.29,63.36,0.23
2024-10-29,D,600,37946.08,17243.06,18320.75,2382.26,63.24,0.214
2024-10-29,E,939,60319.39,27574.58,29987.36,2757.46,64.24,0.476
2024-10-30,A,4202,239784.78,120130.75,110119.85,9534.19,57.06,0.248
2024-10-30,B,2291,155052.9,74556.48,73737.18,6759.24,67.68,0.243
2024-10-30,C,1020,66824.87,29600.28,29151.79,8072.8,65.51,0.332
2024-10-30,D,512,33410.25,15181.94,16130.81,2097.5,65.25,0.292
2024-10-30,E,767,47896.28,21895.44,23811.29,2189.54,62.45,0.444
2024-10-31,A,5288,339917.98,170296.88,156105.47,13515.63,64.28,0.248
2024-10-31,B,2151,135823.27,65310.0,64592.31,5920.96,63.14,0.28
2024-10-31,C,1301,86619.97,38368.58,37787.23,10464.16,66.58,0.276
2024-10-31,D,521,32765.12,14888.78,15819.33,2057.0,62.89,0.293
2024-10-31,E,770,53525.28,24468.7,26609.71,2446.87,69.51,0.366
2024-11-01,A,4605,265462.77,132995.27,121912.33,10555.18,57.65,0.307
2024-11-01,B,2546,149865.48,72062.13,71270.24,6533.11,58.86,0.272
2024-11-01,C,1164,68390.14,30293.62,29834.63,8261.9,58.75,0.269
2024-11-01,D,730,42890.14,19489.69,20707.8,2692.65,58.75,0.285
2024-11-01,E,806,50205.88,22951.26,24959.49,2295.13,62.29,0.467
2024-11-02,A,4234,257174.63,128842.96,118106.04,10225.63,60.74,0.314
2024-11-02,B,2682,159452.54,76672.03,75829.48,6951.04,59.45,0.29
2024-11-02,C,902,54524.11,24151.62,23785.69,6586.81,60.45,0.315
