mes,matricula,grupo,tipo,km,km_en_vacio,litros,coste_eur,co2e_kg
2025-10-01,RN-MAD-R034,A,rigido,3905.4,703.0,1089.2,1546.73,2919.2
2025-11-01,RN-MAD-R034,A,rigido,3632.6,653.9,1013.2,1438.7,2715.3
2025-12-01,RN-MAD-R034,A,rigido,4715.2,848.7,1315.1,1867.47,3524.5
2024-01-01,RN-MAD-R035,A,rigido,4056.7,730.2,1107.4,1572.44,2967.7
2024-02-01,RN-MAD-R035,A,rigido,3754.2,675.8,1024.8,1455.18,2746.4
2024-03-01,RN-MAD-R035,A,rigido,4025.8,724.6,1098.9,1560.45,2945.1
2024-04-01,RN-MAD-R035,A,rigido,4139.9,745.2,1130.1,1604.7,3028.6
2024-05-01,RN-MAD-R035,A,rigido,3469.1,624.4,947.0,1344.67,2537.8
2024-06-01,RN-MAD-R035,A,rigido,4073.8,733.3,1112.0,1579.07,2980.2
2024-07-01,RN-MAD-R035,A,rigido,4739.6,853.1,1293.8,1837.17,3467.3
2024-08-01,RN-MAD-R035,A,rigido,4137.7,744.8,1129.5,1603.83,3026.9
2024-09-01,RN-MAD-R035,A,rigido,4247.6,764.6,1159.5,1646.44,3107.4
2024-10-01,RN-MAD-R035,A,rigido,4136.0,744.5,1129.0,1603.17,3025.7
2024-11-01,RN-MAD-R035,A,rigido,4188.7,754.0,1143.4,1623.6,3064.3
2024-12-01,RN-MAD-R035,A,rigido,4643.8,835.9,1267.6,1800.0,3397.2
2025-01-01,RN-MAD-R035,A,rigido,3373.5,607.2,920.9,1307.64,2467.9
2025-02-01,RN-MAD-R035,A,rigido,3489.4,628.1,952.5,1352.55,2552.7
2025-03-01,RN-MAD-R035,A,rigido,3756.7,676.2,1025.5,1456.15,2748.2
2025-04-01,RN-MAD-R035,A,rigido,3563.7,641.5,972.8,1381.36,2607.1
2025-05-01,RN-MAD-R035,A,rigido,3226.4,580.7,880.7,1250.6,2360.3
2025-06-01,RN-MAD-R035,A,rigido,4404.6,792.8,1202.3,1707.29,3222.2
2025-07-01,RN-MAD-R035,A,rigido,4151.8,747.3,1133.3,1609.3,3037.3
2025-08-01,RN-MAD-R035,A,rigido,3602.2,648.4,983.3,1396.28,2635.2
2025-09-01,RN-MAD-R035,A,rigido,4078.7,734.2,1113.4,1580.99,2983.8
2025-10-01,RN-MAD-R035,A,rigido,4245.3,764.1,1158.8,1645.54,3105.7
2025-11-01,RN-MAD-R035,A,rigido,4186.8,753.6,1142.9,1622.86,3062.9
2025-12-01,RN-MAD-R035,A,rigido,4771.0,858.8,1302.3,1849.34,3490.3
2024-01-01,RN-MAD-R036,A,rigido,3678.7,662.2,993.2,1410.41,2661.9
2024-02-01,RN-MAD-R036,A,rigido,3878.7,698.2,1047.3,1487.11,2806.7
2024-03-01,RN-MAD-R036,A,rigido,3868.3,696.3,1044.5,1483.12,2799.1
2024-04-01,RN-MAD-R036,A,rigido,3974.4,715.4,1073.1,1523.77,2875.8
2024-05-01,RN-MAD-R036,A,rigido,4155.3,747.9,1121.9,1593.13,3006.8
2024-06-01,RN-MAD-R036,A,rigido,3589.3,646.1,969.1,1376.12,2597.2
2024-07-01,RN-MAD-R036,A,rigido,4650.5,837.1,1255.6,1783.01,3365.1
2024-08-01,RN-MAD-R036,A,rigido,4443.1,799.8,1199.6,1703.5,3215.1
2024-09-01,RN-MAD-R036,A,rigido,4428.9,797.2,1195.8,1698.05,3204.8
2024-10-01,RN-MAD-R036,A,rigido,4438.5,798.9,1198.4,1701.73,3211.7
2024-11-01,RN-MAD-R036,A,rigido,4223.9,760.3,1140.4,1619.44,3056.4
2024-12-01,RN-MAD-R036,A,rigido,5461.8,983.1,1474.7,2094.06,3952.2
2025-01-01,RN-MAD-R036,A,rigido,3986.0,717.5,1076.2,1528.24,2884.3
2025-02-01,RN-MAD-R036,A,rigido,3943.2,709.8,1064.7,1511.84,2853.3
2025-03-01,RN-MAD-R036,A,rigido,3987.8,717.8,1076.7,1528.91,2885.6
2025-04-01,RN-MAD-R036,A,rigido,4189.9,754.2,1131.3,1606.42,3031.8
2025-05-01,RN-MAD-R036,A,rigido,4704.3,846.8,1270.2,1803.65,3404.1
2025-06-01,RN-MAD-R036,A,rigido,4318.2,777.3,1165.9,1655.58,3124.6
2025-07-01,RN-MAD-R036,A,rigido,4568.0,822.2,1233.4,1751.39,3305.4
2025-08-01,RN-MAD-R036,A,rigido,3724.0,670.3,1005.5,1427.77,2694.7
2025-09-01,RN-MAD-R036,A,rigido,3567.5,642.1,963.2,1367.78,2581.4
2025-10-01,RN-MAD-R036,A,rigido,4914.0,884.5,1326.8,1884.05,3555.8
2025-11-01,RN-MAD-R036,A,rigido,4333.6,780.0,1170.1,1661.49,3135.8
2025-12-01,RN-MAD-R036,A,rigido,4696.4,845.4,1268.0,1800.62,3398.3
2024-01-01,RN-MAD-R037,A,rigido,3484.9,627.3,951.3,1350.81,2549.4
2024-02-01,RN-MAD-R037,A,rigido,3343.3,601.8,912.6,1295.93,2445.8
2024-03-01,RN-MAD-R037,A,rigido,4038.7,727.0,1102.4,1565.47,2954.6
2024-04-01,RN-MAD-R037,A,rigido,4026.8,724.8,1099.2,1560.87,2945.9
2024-05-01,RN-MAD-R037,A,rigido,4030.7,725.5,1100.3,1562.38,2948.7
2024-06-01,RN-MAD-R037,A,rigido,4457.2,802.3,1216.7,1727.67,3260.7
2024-07-01,RN-MAD-R037,A,rigido,4049.0,728.8,1105.3,1569.47,2962.1
2024-08-01,RN-MAD-R037,A,rigido,3888.2,699.9,1061.4,1507.12,2844.4
2024-09-01,RN-MAD-R037,A,rigido,3674.1,661.3,1002.9,1424.16,2687.9
2024-10-01,RN-MAD-R037,A,rigido,4017.0,723.1,1096.5,1557.05,2938.7
2024-11-01,RN-MAD-R037,A,rigido,4459.1,802.6,1217.2,1728.42,3262.1
2024-12-01,RN-MAD-R037,A,rigido,4620.6,831.7,1261.3,1791.04,3380.3
2025-01-01,RN-MAD-R037,A,rigido,3752.0,675.4,1024.2,1454.35,2744.8
2025-02-01,RN-MAD-R037,A,rigido,4056.6,730.2,1107.3,1572.4,2967.6
2025-03-01,RN-MAD-R037,A,rigido,3857.9,694.4,1053.1,1495.37,2822.3
2025-04-01,RN-MAD-R037,A,rigido,4048.2,728.7,1105.0,1569.16,2961.5
2025-05-01,RN-MAD-R037,A,rigido,4111.8,740.1,1122.4,1593.82,3008.0
2025-06-01,RN-MAD-R037,A,rigido,3912.7,704.3,1068.1,1516.63,2862.4
2025-07-01,RN-MAD-R037,A,rigido,4209.0,757.6,1148.9,1631.49,3079.2
2025-08-01,RN-MAD-R037,A,rigido,3941.9,709.5,1076.0,1527.96,2883.8
2025-09-01,RN-MAD-R037,A,rigido,4080.6,734.5,1113.9,1581.73,2985.2
2025-10-01,RN-MAD-R037,A,rigido,4396.4,791.4,1200.1,1704.14,3216.3
2025-11-01,RN-MAD-R037,A,rigido,3922.6,706.1,1070.8,1520.49,2869.7
2025-12-01,RN-MAD-R037,A,rigido,4739.7,853.2,1293.8,1837.2,3467.4
2024-01-01,RN-MAD-R038,A,rigido,3522.7,634.1,961.6,1365.46,2577.1
2024-02-01,RN-MAD-R038,A,rigido,3427.6,617.0,935.6,1328.58,2507.5
2024-03-01,RN-MAD-R038,A,rigido,4374.3,787.4,1194.0,1695.54,3200.0
2024-04-01,RN-MAD-R038,A,rigido,3879.3,698.3,1058.9,1503.67,2837.9
2024-05-01,RN-MAD-R038,A,rigido,4176.9,751.8,1140.2,1619.03,3055.6
2024-06-01,RN-MAD-R038,A,rigido,4011.0,722.0,1094.9,1554.74,2934.3
2024-07-01,RN-MAD-R038,A,rigido,4606.7,829.2,1257.5,1785.62,3370.0
2024-08-01,RN-MAD-R038,A,rigido,4122.8,742.1,1125.4,1598.06,3016.1
2024-09-01,RN-MAD-R038,A,rigido,4159.4,748.7,1135.4,1612.25,3042.8
2024-10-01,RN-MAD-R038,A,rigido,4121.7,741.9,1125.1,1597.64,3015.3
2024-11-01,RN-MAD-R038,A,rigido,4028.7,725.2,1099.7,1561.59,2947.2
2024-12-01,RN-MAD-R038,A,rigido,4918.1,885.3,1342.5,1906.34,3597.9
2025-01-01,RN-MAD-R038,A,rigido,3661.7,659.1,999.5,1419.35,2678.8
2025-02-01,RN-MAD-R038,A,rigido,3440.2,619.2,939.1,1333.48,2516.7
2025-03-01,RN-MAD-R038,A,rigido,3960.4,712.9,1081.1,1535.12,2897.3
2025-04-01,RN-MAD-R038,A,rigido,3957.7,712.4,1080.3,1534.09,2895.3
2025-05-01,RN-MAD-R038,A,rigido,3837.3,690.7,1047.5,1487.41,2807.2
2025-06-01,RN-MAD-R038,A,rigido,4010.3,721.8,1094.7,1554.45,2933.7
2025-07-01,RN-MAD-R038,A,rigido,3817.9,687.2,1042.2,1479.9,2793.0
2025-08-01,RN-MAD-R038,A,rigido,3683.9,663.1,1005.6,1427.94,2695.0
2025-09-01,RN-MAD-R038,A,rigido,3744.8,674.1,1022.2,1451.56,2739.6
2025-10-01,RN-MAD-R038,A,rigido,3598.1,647.7,982.2,1394.69,2632.2
2025-11-01,RN-MAD-R038,A,rigido,3731.5,671.7,1018.6,1446.4,2729.8
2025-12-01,RN-MAD-R038,A,rigido,4723.3,850.2,1289.3,1830.84,3455.4
2024-01-01,RN-MAD-R039,A,rigido,3596.9,647.4,981.9,1394.23,2631.4
2024-02-01,RN-MAD-R039,A,rigido,3710.7,667.9,1012.9,1438.34,2714.6
2024-03-01,RN-MAD-R039,A,rigido,3884.5,699.2,1060.3,1505.69,2841.7
2024-04-01,RN-MAD-R039,A,rigido,3933.7,708.1,1073.8,1524.77,2877.7
2024-05-01,RN-MAD-R039,A,rigido,4222.4,760.0,1152.6,1636.69,3089.0
2024-06-01,RN-MAD-R039,A,rigido,4205.1,756.9,1147.9,1629.98,3076.3
2024-07-01,RN-MAD-R039,A,rigido,3939.0,709.0,1075.2,1526.82,2881.6
2024-08-01,RN-MAD-R039,A,rigido,3947.5,710.6,1077.6,1530.13,2887.9
2024-09-01,RN-MAD-R039,A,rigido,4431.5,797.7,1209.7,1717.72,3241.9
2024-10-01,RN-MAD-R039,A,rigido,4179.5,752.3,1140.9,1620.03,3057.5
2024-11-01,RN-MAD-R039,A,rigido,4248.0,764.6,1159.6,1646.59,3107.6
2024-12-01,RN-MAD-R039,A,rigido,5355.2,963.9,1461.8,2075.78,3917.7
2025-01-01,RN-MAD-R039,A,rigido,3516.2,632.9,959.8,1362.94,2572.3
2025-02-01,RN-MAD-R039,A,rigido,3878.3,698.1,1058.7,1503.31,2837.2
2025-03-01,RN-MAD-R039,A,rigido,4132.5,743.8,1128.0,1601.81,3023.1
2025-04-01,RN-MAD-R039,A,rigido,3695.6,665.2,1008.8,1432.5,2703.6
2025-05-01,RN-MAD-R039,A,rigido,3951.2,711.2,1078.6,1531.57,2890.6
2025-06-01,RN-MAD-R039,A,rigido,4327.7,779.0,1181.3,1677.5,3166.0
2025-07-01,RN-MAD-R039,A,rigido,4329.1,779.2,1181.7,1678.03,3167.0
2025-08-01,RN-MAD-R039,A,rigido,3697.8,665.6,1009.4,1433.32,2705.1
2025-09-01,RN-MAD-R039,A,rigido,3982.7,716.9,1087.2,1543.78,2913.6
2025-10-01,RN-MAD-R039,A,rigido,3380.3,608.4,922.7,1310.24,2472.9
2025-11-01,RN-MAD-R039,A,rigido,3619.7,651.5,988.1,1403.04,2648.0
2025-12-01,RN-MAD-R039,A,rigido,4915.4,884.8,1341.7,1905.28,3595.9
2024-01-01,RN-MAD-R040,A,rigido,3819.2,687.5,1042.5,1480.4,2794.0
2024-02-01,RN-MAD-R040,A,rigido,3596.4,647.4,981.7,1394.04,2631.0
2024-03-01,RN-MAD-R040,A,rigido,3860.6,694.9,1053.8,1496.42,2824.2
2024-04-01,RN-MAD-R040,A,rigido,4016.7,723.0,1096.4,1556.93,2938.4
2024-05-01,RN-MAD-R040,A,rigido,3607.1,649.3,984.6,1398.17,2638.8
2024-06-01,RN-MAD-R040,A,rigido,3745.7,674.2,1022.5,1451.89,2740.2
2024-07-01,RN-MAD-R040,A,rigido,4675.2,841.5,1276.2,1812.19,3420.2
2024-08-01,RN-MAD-R040,A,rigido,3892.5,700.7,1062.5,1508.8,2847.6
2024-09-01,RN-MAD-R040,A,rigido,3502.2,630.4,956.0,1357.52,2562.1
2024-10-01,RN-MAD-R040,A,rigido,3838.6,691.0,1047.8,1487.92,2808.2
2024-11-01,RN-MAD-R040,A,rigido,4149.4,746.9,1132.7,1608.39,3035.6
2024-12-01,RN-MAD-R040,A,rigido,4907.7,883.4,1339.6,1902.3,3590.3
2025-01-01,RN-MAD-R040,A,rigido,3835.4,690.4,1046.9,1486.67,2805.8
2025-02-01,RN-MAD-R040,A,rigido,3413.2,614.4,931.7,1323.0,2496.9
2025-03-01,RN-MAD-R040,A,rigido,4026.6,724.8,1099.1,1560.79,2945.7
2025-04-01,RN-MAD-R040,A,rigido,4156.0,748.1,1134.5,1610.96,3040.4
2025-05-01,RN-MAD-R040,A,rigido,4062.5,731.2,1108.9,1574.68,2971.9
2025-06-01,RN-MAD-R040,A,rigido,4194.6,755.0,1145.0,1625.91,3068.6
2025-07-01,RN-MAD-R040,A,rigido,4136.1,744.5,1129.0,1603.24,3025.8
2025-08-01,RN-MAD-R040,A,rigido,3969.0,714.4,1083.4,1538.47,2903.6
2025-09-01,RN-MAD-R040,A,rigido,3431.2,617.6,936.6,1330.0,2510.1
2025-10-01,RN-MAD-R040,A,rigido,3930.7,707.5,1073.0,1523.62,2875.6
2025-11-01,RN-MAD-R040,A,rigido,4175.9,751.7,1139.9,1618.64,3054.9
2025-12-01,RN-MAD-R040,A,rigido,4214.7,758.7,1150.5,1633.71,3083.3
2024-01-01,RN-BCN-F001,B,furgoneta,2306.8,484.4,224.0,318.03,600.2
2024-02-01,RN-BCN-F001,B,furgoneta,2014.9,423.1,195.6,277.79,524.3
2024-03-01,RN-BCN-F001,B,furgoneta,2212.3,464.6,214.8,305.0,575.6
2024-04-01,RN-BCN-F001,B,furgoneta,2208.4,463.8,214.4,304.47,574.6
2024-05-01,RN-BCN-F001,B,furgoneta,2044.5,429.3,198.5,281.87,532.0
2024-06-01,RN-BCN-F001,B,furgoneta,2332.0,489.7,226.4,321.5,606.8
2024-07-01,RN-BCN-F001,B,furgoneta,2380.1,499.8,231.1,328.14,619.3
2024-08-01,RN-BCN-F001,B,furgoneta,1969.1,413.5,191.2,271.48,512.4
2024-09-01,RN-BCN-F001,B,furgoneta,2474.9,519.7,240.3,341.22,644.0
2024-10-01,RN-BCN-F001,B,furgoneta,2035.6,427.5,197.6,280.65,529.7
2024-11-01,RN-BCN-F001,B,furgoneta,2330.8,489.5,226.3,321.35,606.5
2024-12-01,RN-BCN-F001,B,furgoneta,2360.4,495.7,229.2,325.43,614.2
2025-01-01,RN-BCN-F001,B,furgoneta,1728.5,363.0,167.8,238.31,449.8
2025-02-01,RN-BCN-F001,B,furgoneta,2003.9,420.8,194.6,276.27,521.4
2025-03-01,RN-BCN-F001,B,furgoneta,2166.6,455.0,210.4,298.7,563.7
2025-04-01,RN-BCN-F001,B,furgoneta,2299.3,482.8,223.2,317.0,598.3
2025-05-01,RN-BCN-F001,B,furgoneta,2026.7,425.6,196.8,279.42,527.4
2025-06-01,RN-BCN-F001,B,furgoneta,1991.2,418.1,193.3,274.52,518.1
2025-07-01,RN-BCN-F001,B,furgoneta,2235.2,469.4,217.0,308.16,581.6
2025-08-01,RN-BCN-F001,B,furgoneta,2432.4,510.8,236.2,335.34,632.9
2025-09-01,RN-BCN-F001,B,furgoneta,1829.6,384.2,177.6,252.24,476.1
2025-10-01,RN-BCN-F001,B,furgoneta,2098.9,440.8,203.8,289.37,546.1
2025-11-01,RN-BCN-F001,B,furgoneta,2195.6,461.1,213.2,302.7,571.3
2025-12-01,RN-BCN-F001,B,furgoneta,2108.2,442.7,204.7,290.66,548.6
2024-01-01,RN-BCN-F002,B,furgoneta,2053.9,431.3,195.1,277.07,522.9
2024-02-01,RN-BCN-F002,B,furgoneta,1790.4,376.0,170.1,241.52,455.8
2024-03-01,RN-BCN-F002,B,furgoneta,2205.7,463.2,209.5,297.55,561.6
2024-04-01,RN-BCN-F002,B,furgoneta,2016.4,423.4,191.6,272.01,513.4
2024-05-01,RN-BCN-F002,B,furgoneta,2190.7,460.1,208.1,295.53,557.8
2024-06-01,RN-BCN-F002,B,furgoneta,2102.0,441.4,199.7,283.56,535.2
2024-07-01,RN-BCN-F002,B,furgoneta,2162.8,454.2,205.5,291.76,550.6
2024-08-01,RN-BCN-F002,B,furgoneta,1990.9,418.1,189.1,268.57,506.9
2024-09-01,RN-BCN-F002,B,furgoneta,2388.1,501.5,226.9,322.16,608.0
2024-10-01,RN-BCN-F002,B,furgoneta,2056.8,431.9,195.4,277.46,523.7
2024-11-01,RN-BCN-F002,B,furgoneta,2118.6,444.9,201.3,285.8,539.4
2024-12-01,RN-BCN-F002,B,furgoneta,2545.3,534.5,241.8,343.36,648.0
2025-01-01,RN-BCN-F002,B,furgoneta,2112.8,443.7,200.7,285.01,537.9
2025-02-01,RN-BCN-F002,B,furgoneta,1870.4,392.8,177.7,252.32,476.2
2025-03-01,RN-BCN-F002,B,furgoneta,2062.7,433.2,196.0,278.26,525.2
2025-04-01,RN-BCN-F002,B,furgoneta,2342.7,492.0,222.6,316.04,596.5
2025-05-01,RN-BCN-F002,B,furgoneta,2354.0,494.3,223.6,317.55,599.3
2025-06-01,RN-BCN-F002,B,furgoneta,2147.1,450.9,204.0,289.64,546.6
2025-07-01,RN-BCN-F002,B,furgoneta,2145.2,450.5,203.8,289.39,546.2
2025-08-01,RN-BCN-F002,B,furgoneta,2034.1,427.2,193.2,274.4,517.9
2025-09-01,RN-BCN-F002,B,furgoneta,2161.6,453.9,205.4,291.6,550.3
2025-10-01,RN-BCN-F002,B,furgoneta,1995.0,419.0,189.5,269.13,507.9
2025-11-01,RN-BCN-F002,B,furgoneta,2280.3,478.9,216.6,307.62,580.6
2025-12-01,RN-BCN-F002,B,furgoneta,2828.3,593.9,268.7,381.54,720.1
2024-01-01,RN-BCN-F003,B,furgoneta,2048.8,430.2,194.6,276.38,521.6
2024-02-01,RN-BCN-F003,B,furgoneta,1913.2,401.8,181.8,258.09,487.1
2024-03-01,RN-BCN-F003,B,furgoneta,2198.0,461.6,208.8,296.51,559.6
2024-04-01,RN-BCN-F003,B,furgoneta,1842.1,386.8,175.0,248.5,469.0
2024-05-01,RN-BCN-F003,B,furgoneta,1981.9,416.2,188.3,267.36,504.6
2024-06-01,RN-BCN-F003,B,furgoneta,1941.5,407.7,184.4,261.91,494.3
2024-07-01,RN-BCN-F003,B,furgoneta,2104.0,441.8,199.9,283.83,535.7
2024-08-01,RN-BCN-F003,B,furgoneta,1835.4,385.4,174.4,247.6,467.3
2024-09-01,RN-BCN-F003,B,furgoneta,2122.5,445.7,201.6,286.33,540.4
2024-10-01,RN-BCN-F003,B,furgoneta,2298.3,482.6,218.3,310.04,585.1
2024-11-01,RN-BCN-F003,B,furgoneta,2107.0,442.5,200.2,284.24,536.4
2024-12-01,RN-BCN-F003,B,furgoneta,2735.9,574.5,259.9,369.07,696.5
2025-01-01,RN-BCN-F003,B,furgoneta,1913.0,401.7,181.7,258.06,487.0
2025-02-01,RN-BCN-F003,B,furgoneta,1923.7,404.0,182.7,259.5,489.8
2025-03-01,RN-BCN-F003,B,furgoneta,2018.1,423.8,191.7,272.24,513.8
2025-04-01,RN-BCN-F003,B,furgoneta,1863.6,391.4,177.0,251.4,474.5
2025-05-01,RN-BCN-F003,B,furgoneta,2170.1,455.7,206.2,292.74,552.5
2025-06-01,RN-BCN-F003,B,furgoneta,2174.5,456.6,206.6,293.34,553.6
2025-07-01,RN-BCN-F003,B,furgoneta,2377.5,499.3,225.9,320.73,605.3
2025-08-01,RN-BCN-F003,B,furgoneta,2155.1,452.6,204.7,290.73,548.7
2025-09-01,RN-BCN-F003,B,furgoneta,2324.7,488.2,220.8,313.6,591.9
2025-10-01,RN-BCN-F003,B,furgoneta,2205.8,463.2,209.5,297.56,561.6
2025-11-01,RN-BCN-F003,B,furgoneta,2234.1,469.2,212.2,301.38,568.8
2025-12-01,RN-BCN-F003,B,furgoneta,2331.6,489.6,221.5,314.54,593.6
2024-01-01,RN-BCN-F004,B,furgoneta,1841.9,386.8,176.9,251.2,474.1
2024-02-01,RN-BCN-F004,B,furgoneta,2184.3,458.7,209.8,297.9,562.2
2024-03-01,RN-BCN-F004,B,furgoneta,2223.4,466.9,213.5,303.24,572.3
2024-04-01,RN-BCN-F004,B,furgoneta,2147.7,451.0,206.3,292.91,552.8
2024-05-01,RN-BCN-F004,B,furgoneta,2147.1,450.9,206.2,292.83,552.7
2024-06-01,RN-BCN-F004,B,furgoneta,2269.7,476.6,218.0,309.55,584.2
2024-07-01,RN-BCN-F004,B,furgoneta,2080.5,436.9,199.8,283.74,535.5
2024-08-01,RN-BCN-F004,B,furgoneta,1747.0,366.9,167.8,238.27,449.7
2024-09-01,RN-BCN-F004,B,furgoneta,2355.5,494.7,226.2,321.25,606.3
2024-10-01,RN-BCN-F004,B,furgoneta,2279.9,478.8,219.0,310.94,586.8
2024-11-01,RN-BCN-F004,B,furgoneta,2022.4,424.7,194.2,275.82,520.6
2024-12-01,RN-BCN-F004,B,furgoneta,2672.1,561.1,256.6,364.42,687.8
2025-01-01,RN-BCN-F004,B,furgoneta,1826.6,383.6,175.4,249.12,470.2
2025-02-01,RN-BCN-F004,B,furgoneta,2105.0,442.0,202.2,287.08,541.8
2025-03-01,RN-BCN-F004,B,furgoneta,2234.3,469.2,214.6,304.73,575.1
2025-04-01,RN-BCN-F004,B,furgoneta,1955.0,410.5,187.8,266.62,503.2
2025-05-01,RN-BCN-F004,B,furgoneta,2050.4,430.6,196.9,279.64,527.8
2025-06-01,RN-BCN-F004,B,furgoneta,2181.0,458.0,209.5,297.45,561.4
2025-07-01,RN-BCN-F004,B,furgoneta,1967.6,413.2,189.0,268.35,506.5
2025-08-01,RN-BCN-F004,B,furgoneta,2016.0,423.4,193.6,274.95,518.9
2025-09-01,RN-BCN-F004,B,furgoneta,2135.5,448.4,205.1,291.24,549.7
2025-10-01,RN-BCN-F004,B,furgoneta,2128.7,447.0,204.4,290.32,547.9
2025-11-01,RN-BCN-F004,B,furgoneta,2229.5,468.2,214.1,304.07,573.9
2025-12-01,RN-BCN-F004,B,furgoneta,2476.5,520.1,237.9,337.75,637.4
2024-01-01,RN-BCN-F005,B,furgoneta,2096.5,440.3,201.4,285.93,539.6
2024-02-01,RN-BCN-F005,B,furgoneta,1732.4,363.8,166.4,236.28,445.9
2024-03-01,RN-BCN-F005,B,furgoneta,1988.6,417.6,191.0,271.22,511.9
2024-04-01,RN-BCN-F005,B,furgoneta,2184.1,458.7,209.8,297.87,562.2
2024-05-01,RN-BCN-F005,B,furgoneta,2133.0,447.9,204.9,290.91,549.0
2024-06-01,RN-BCN-F005,B,furgoneta,2239.0,470.2,215.0,305.36,576.3
2024-07-01,RN-BCN-F005,B,furgoneta,2379.1,499.6,228.5,324.48,612.4
2024-08-01,RN-BCN-F005,B,furgoneta,2220.9,466.4,213.3,302.9,571.7
2024-09-01,RN-BCN-F005,B,furgoneta,2361.2,495.8,226.8,322.03,607.8
2024-10-01,RN-BCN-F005,B,furgoneta,2186.0,459.1,210.0,298.14,562.7
2024-11-01,RN-BCN-F005,B,furgoneta,2128.2,446.9,204.4,290.26,547.8
2024-12-01,RN-BCN-F005,B,furgoneta,2329.0,489.1,223.7,317.64,599.5
2025-01-01,RN-BCN-F005,B,furgoneta,2005.0,421.0,192.6,273.45,516.1
2025-02-01,RN-BCN-F005,B,furgoneta,1802.0,378.4,173.1,245.76,463.8
2025-03-01,RN-BCN-F005,B,furgoneta,2354.4,494.4,226.1,321.11,606.0
2025-04-01,RN-BCN-F005,B,furgoneta,2369.4,497.6,227.6,323.14,609.9
2025-05-01,RN-BCN-F005,B,furgoneta,2021.7,424.6,194.2,275.73,520.4
2025-06-01,RN-BCN-F005,B,furgoneta,2246.3,471.7,215.8,306.37,578.2
2025-07-01,RN-BCN-F005,B,furgoneta,2279.0,478.6,218.9,310.82,586.6
2025-08-01,RN-BCN-F005,B,furgoneta,2246.4,471.7,215.8,306.38,578.2
2025-09-01,RN-BCN-F005,B,furgoneta,2356.5,494.9,226.3,321.39,606.6
2025-10-01,RN-BCN-F005,B,furgoneta,2136.9,448.8,205.2,291.44,550.0
2025-11-01,RN-BCN-F005,B,furgoneta,2239.3,470.2,215.1,305.4,576.4
2025-12-01,RN-BCN-F005,B,furgoneta,2701.2,567.2,259.4,368.4,695.3
2024-01-01,RN-BCN-F006,B,furgoneta,2167.9,455.3,212.7,302.1,570.2
2024-02-01,RN-BCN-F006,B,furgoneta,1834.9,385.3,180.1,255.7,482.6
2024-03-01,RN-BCN-F006,B,furgoneta,1996.5,419.3,195.9,278.22,525.1
2024-04-01,RN-BCN-F006,B,furgoneta,2276.0,478.0,223.4,317.17,598.6
2024-05-01,RN-BCN-F006,B,furgoneta,2159.1,453.4,211.9,300.87,567.8
2024-06-01,RN-BCN-F006,B,furgoneta,2020.8,424.4,198.3,281.6,531.5
2024-07-01,RN-BCN-F006,B,furgoneta,2048.7,430.2,201.1,285.49,538.8
2024-08-01,RN-BCN-F006,B,furgoneta,2018.7,423.9,198.1,281.31,530.9
2024-09-01,RN-BCN-F006,B,furgoneta,2163.4,454.3,212.3,301.47,569.0
2024-10-01,RN-BCN-F006,B,furgoneta,1965.8,412.8,192.9,273.94,517.0
2024-11-01,RN-BCN-F006,B,furgoneta,2392.5,502.4,234.8,333.4,629.2
2024-12-01,RN-BCN-F006,B,furgoneta,2567.2,539.1,251.9,357.74,675.2
2025-01-01,RN-BCN-F006,B,furgoneta,2243.4,471.1,220.2,312.62,590.0
2025-02-01,RN-BCN-F006,B,furgoneta,1921.9,403.6,188.6,267.82,505.5
2025-03-01,RN-BCN-F006,B,furgoneta,2149.6,451.4,211.0,299.55,565.3
2025-04-01,RN-BCN-F006,B,furgoneta,2056.1,431.8,201.8,286.53,540.8
2025-05-01,RN-BCN-F006,B,furgoneta,2210.4,464.2,216.9,308.02,581.3
2025-06-01,RN-BCN-F006,B,furgoneta,2234.6,469.3,219.3,311.39,587.7
2025-07-01,RN-BCN-F006,B,furgoneta,2314.8,486.1,227.2,322.58,608.8
2025-08-01,RN-BCN-F006,B,furgoneta,1943.3,408.1,190.7,270.8,511.1
2025-09-01,RN-BCN-F006,B,furgoneta,2175.8,456.9,213.5,303.2,572.2
2025-10-01,RN-BCN-F006,B,furgoneta,2214.1,465.0,217.3,308.54,582.3
2025-11-01,RN-BCN-F006,B,furgoneta,2217.7,465.7,217.6,309.05,583.3
2025-12-01,RN-BCN-F006,B,furgoneta,2592.3,544.4,254.4,361.24,681.8
2024-01-01,RN-BCN-F007,B,furgoneta,2093.7,439.7,201.1,285.55,538.9
2024-02-01,RN-BCN-F007,B,furgoneta,1928.6,405.0,185.2,263.03,496.4
2024-03-01,RN-BCN-F007,B,furgoneta,2020.0,424.2,194.0,275.5,520.0
2024-04-01,RN-BCN-F007,B,furgoneta,2105.3,442.1,202.2,287.12,541.9
2024-05-01,RN-BCN-F007,B,furgoneta,2264.7,475.6,217.5,308.87,582.9
2024-06-01,RN-BCN-F007,B,furgoneta,2090.1,438.9,200.7,285.06,538.0
2024-07-01,RN-BCN-F007,B,furgoneta,2198.1,461.6,211.1,299.78,565.8
2024-08-01,RN-BCN-F007,B,furgoneta,2125.1,446.3,204.1,289.83,547.0
2024-09-01,RN-BCN-F007,B,furgoneta,2240.2,470.4,215.2,305.53,576.6
