mes,grupo,codigo_proveedor,pais_origen,categoria,importe_eur,entregas,entregas_a_tiempo,plazo_real_dias
2024-09-01,E,PRV-038,China,moda_belleza,351720.85,1,1,56.7
2024-09-01,E,PRV-040,España,moda_belleza,181894.35,5,5,5.6
2024-09-01,E,PRV-041,España,moda_belleza,195515.9,4,4,7.6
2024-09-01,E,PRV-042,Italia,moda_belleza,176356.17,4,3,4.9
2024-09-01,E,PRV-043,China,hogar_electronica,348585.67,1,1,37.4
2024-09-01,E,PRV-053,España,alimentacion_hosteleria,148274.51,4,4,6.9
2024-09-01,E,PRV-058,Portugal,alimentacion_hosteleria,91209.9,5,5,6.5
2024-09-01,E,PRV-060,Portugal,moda_belleza,245970.54,4,4,6.7
2024-09-01,E,PRV-064,España,moda_belleza,381875.83,5,4,7.8
2024-09-01,E,PRV-065,España,alimentacion_hosteleria,210345.59,6,5,6.8
2024-09-01,E,PRV-068,España,moda_belleza,163517.44,6,5,2.3
2024-09-01,E,PRV-073,Italia,moda_belleza,165920.96,4,4,7.8
2024-09-01,E,PRV-077,Bangladés,hogar_electronica,217399.68,1,0,79.5
2024-09-01,E,PRV-083,España,moda_belleza,188981.77,5,5,6.7
2024-09-01,E,PRV-087,España,alimentacion_hosteleria,255108.24,5,2,9.5
2024-09-01,E,PRV-097,Turquía,moda_belleza,262430.14,1,1,24.2
2024-09-01,E,PRV-103,España,moda_belleza,405858.43,4,4,5.6
2024-09-01,E,PRV-105,España,alimentacion_hosteleria,261929.01,7,7,4.8
2024-09-01,E,PRV-111,Turquía,alimentacion_hosteleria,129296.94,1,1,22.6
2024-09-01,E,PRV-117,España,moda_belleza,248134.07,4,4,6.7
2024-10-01,A,PRV-004,China,moda_belleza,1350061.61,1,1,49.7
2024-10-01,A,PRV-006,España,alimentacion_hosteleria,550923.49,4,4,4.4
2024-10-01,A,PRV-009,Portugal,moda_belleza,895646.45,4,4,9.5
2024-10-01,A,PRV-012,China,moda_belleza,1381625.11,1,1,57.8
2024-10-01,A,PRV-013,Vietnam,moda_belleza,1054269.9,1,0,42.5
2024-10-01,A,PRV-014,Italia,moda_belleza,973367.46,3,3,6.7
2024-10-01,A,PRV-015,España,hogar_electronica,899634.34,4,4,4.5
2024-10-01,A,PRV-019,Bangladés,alimentacion_hosteleria,560432.85,1,1,32.3
2024-10-01,A,PRV-023,Portugal,moda_belleza,1224175.01,5,3,9.9
2024-10-01,A,PRV-033,España,alimentacion_hosteleria,790873.55,6,6,6.8
2024-10-01,A,PRV-036,Italia,moda_belleza,750604.76,3,3,13.0
2024-10-01,A,PRV-052,Turquía,moda_belleza,1395359.75,1,1,28.4
2024-10-01,A,PRV-057,Turquía,hogar_electronica,1273853.62,3,3,16.2
2024-10-01,A,PRV-059,China,hogar_electronica,1204610.83,1,1,56.6
2024-10-01,A,PRV-061,España,hogar_electronica,755229.25,5,5,4.2
2024-10-01,A,PRV-065,España,alimentacion_hosteleria,482907.83,5,3,8.1
2024-10-01,A,PRV-086,Vietnam,hogar_electronica,472296.28,1,1,40.0
2024-10-01,A,PRV-092,España,moda_belleza,785839.89,6,6,5.2
2024-10-01,A,PRV-100,China,hogar_electronica,1254518.55,1,1,55.9
2024-10-01,A,PRV-106,España,alimentacion_hosteleria,496924.24,8,6,3.8
2024-10-01,A,PRV-107,Bangladés,moda_belleza,1203850.54,1,1,47.5
2024-10-01,A,PRV-108,China,moda_belleza,1656323.39,1,1,46.4
2024-10-01,A,PRV-110,España,moda_belleza,524417.37,5,5,7.5
2024-10-01,A,PRV-112,España,hogar_electronica,603931.74,5,5,8.1
2024-10-01,A,PRV-115,Portugal,hogar_electronica,983194.4,5,5,4.9
2024-10-01,A,PRV-117,España,moda_belleza,1396241.67,4,4,6.8
2024-10-01,A,PRV-118,España,alimentacion_hosteleria,520269.98,6,6,8.5
2024-10-01,B,PRV-001,Turquía,hogar_electronica,358104.36,2,1,24.9
2024-10-01,B,PRV-004,China,moda_belleza,733118.61,1,1,47.7
2024-10-01,B,PRV-014,Italia,moda_belleza,496716.93,5,5,10.6
2024-10-01,B,PRV-021,España,hogar_electronica,810293.01,4,4,4.0
2024-10-01,B,PRV-026,Italia,moda_belleza,548865.38,3,2,7.9
2024-10-01,B,PRV-030,China,moda_belleza,855179.63,1,1,71.7
2024-10-01,B,PRV-042,Italia,moda_belleza,507555.29,4,4,8.1
2024-10-01,B,PRV-048,Portugal,moda_belleza,471389.71,3,3,9.1
2024-10-01,B,PRV-050,Bangladés,hogar_electronica,885037.87,1,0,36.7
2024-10-01,B,PRV-051,China,hogar_electronica,375843.73,1,1,49.5
2024-10-01,B,PRV-053,España,alimentacion_hosteleria,951272.14,3,3,6.6
2024-10-01,B,PRV-055,Vietnam,alimentacion_hosteleria,736487.24,1,1,44.9
2024-10-01,B,PRV-059,China,hogar_electronica,865884.0,1,1,59.2
2024-10-01,B,PRV-063,España,hogar_electronica,566137.24,5,3,8.1
2024-10-01,B,PRV-064,España,moda_belleza,340038.2,5,5,7.4
2024-10-01,B,PRV-068,España,moda_belleza,538346.0,9,9,4.8
2024-10-01,B,PRV-076,Turquía,moda_belleza,623107.97,1,1,28.0
2024-10-01,B,PRV-080,España,alimentacion_hosteleria,386675.66,3,3,3.7
2024-10-01,B,PRV-082,China,hogar_electronica,682791.97,1,0,105.2
2024-10-01,B,PRV-085,Portugal,hogar_electronica,929017.08,3,3,6.7
2024-10-01,B,PRV-094,China,moda_belleza,758713.0,1,0,64.1
2024-10-01,B,PRV-098,Vietnam,alimentacion_hosteleria,859589.81,1,1,57.8
2024-10-01,B,PRV-099,España,moda_belleza,730696.52,5,5,4.3
2024-10-01,B,PRV-100,China,hogar_electronica,986490.78,1,1,59.5
2024-10-01,B,PRV-107,Bangladés,moda_belleza,322300.12,1,1,37.4
2024-10-01,B,PRV-111,Turquía,alimentacion_hosteleria,313159.95,1,1,2.0
2024-10-01,C,PRV-005,España,moda_belleza,277561.0,4,4,6.4
2024-10-01,C,PRV-009,Portugal,moda_belleza,415805.72,3,3,8.6
2024-10-01,C,PRV-010,Italia,alimentacion_hosteleria,247806.52,3,3,9.2
2024-10-01,C,PRV-012,China,moda_belleza,532126.66,1,1,53.3
2024-10-01,C,PRV-017,España,moda_belleza,220981.72,3,3,10.7
2024-10-01,C,PRV-023,Portugal,moda_belleza,579687.78,4,4,7.5
2024-10-01,C,PRV-029,España,alimentacion_hosteleria,688233.98,4,4,2.0
2024-10-01,C,PRV-031,España,moda_belleza,774880.86,5,5,5.3
2024-10-01,C,PRV-032,Bangladés,hogar_electronica,649369.6,1,0,44.0
2024-10-01,C,PRV-052,Turquía,moda_belleza,341004.9,2,2,20.7
2024-10-01,C,PRV-053,España,alimentacion_hosteleria,183114.76,3,2,5.7
2024-10-01,C,PRV-054,España,hogar_electronica,490699.8,5,5,6.7
2024-10-01,C,PRV-063,España,hogar_electronica,615464.28,5,5,8.2
2024-10-01,C,PRV-068,España,moda_belleza,486887.31,7,7,5.5
2024-10-01,C,PRV-073,Italia,moda_belleza,395240.86,3,3,11.0
2024-10-01,C,PRV-075,España,moda_belleza,676909.88,5,5,5.4
2024-10-01,C,PRV-079,España,moda_belleza,329060.19,4,4,9.1
2024-10-01,C,PRV-082,China,hogar_electronica,348140.69,1,0,90.0
2024-10-01,C,PRV-083,España,moda_belleza,473885.24,3,3,6.2
2024-10-01,C,PRV-086,Vietnam,hogar_electronica,479008.79,1,1,23.0
2024-10-01,C,PRV-090,España,hogar_electronica,572970.54,3,3,6.0
2024-10-01,C,PRV-097,Turquía,moda_belleza,296981.9,2,2,25.2
2024-10-01,C,PRV-100,China,hogar_electronica,805945.26,1,1,65.6
2024-10-01,C,PRV-112,España,hogar_electronica,540956.91,5,5,5.9
2024-10-01,C,PRV-114,España,moda_belleza,532749.66,6,6,8.4
2024-10-01,C,PRV-117,España,moda_belleza,590956.44,5,5,7.0
2024-10-01,D,PRV-001,Turquía,hogar_electronica,338771.46,2,2,12.3
2024-10-01,D,PRV-003,España,alimentacion_hosteleria,286785.03,6,6,5.8
2024-10-01,D,PRV-005,España,moda_belleza,482584.27,8,8,5.2
2024-10-01,D,PRV-007,España,moda_belleza,264077.77,4,3,10.5
2024-10-01,D,PRV-012,China,moda_belleza,306691.95,1,1,69.6
2024-10-01,D,PRV-017,España,moda_belleza,445024.36,3,3,9.4
2024-10-01,D,PRV-019,Bangladés,alimentacion_hosteleria,503059.23,1,1,46.0
2024-10-01,D,PRV-023,Portugal,moda_belleza,509239.5,4,3,6.1
2024-10-01,D,PRV-035,España,moda_belleza,277128.0,4,4,5.3
2024-10-01,D,PRV-043,China,hogar_electronica,467501.4,1,1,58.6
2024-10-01,D,PRV-056,China,hogar_electronica,245084.31,1,1,53.3
2024-10-01,D,PRV-058,Portugal,alimentacion_hosteleria,508144.45,5,5,4.6
2024-10-01,D,PRV-060,Portugal,moda_belleza,351762.28,5,5,3.8
2024-10-01,D,PRV-065,España,alimentacion_hosteleria,398809.39,6,6,5.7
2024-10-01,D,PRV-067,España,hogar_electronica,174570.34,3,3,7.3
2024-10-01,D,PRV-071,Italia,moda_belleza,156628.89,2,2,12.2
2024-10-01,D,PRV-074,España,moda_belleza,426652.36,5,5,6.9
2024-10-01,D,PRV-076,Turquía,moda_belleza,239362.86,1,1,19.0
2024-10-01,D,PRV-080,España,alimentacion_hosteleria,213558.86,5,3,6.2
2024-10-01,D,PRV-083,España,moda_belleza,216522.52,4,4,8.4
2024-10-01,D,PRV-095,España,moda_belleza,356284.22,5,5,9.6
2024-10-01,D,PRV-099,España,moda_belleza,351013.16,3,3,5.5
2024-10-01,D,PRV-109,España,moda_belleza,345978.55,10,10,5.8
2024-10-01,D,PRV-118,España,alimentacion_hosteleria,251061.18,6,6,4.6
2024-10-01,D,PRV-119,Vietnam,alimentacion_hosteleria,239825.2,1,0,34.9
2024-10-01,E,PRV-007,España,moda_belleza,532210.03,3,3,11.3
2024-10-01,E,PRV-012,China,moda_belleza,156166.12,1,0,66.7
2024-10-01,E,PRV-013,Vietnam,moda_belleza,207031.5,1,1,51.2
2024-10-01,E,PRV-036,Italia,moda_belleza,158550.86,3,3,15.3
2024-10-01,E,PRV-037,China,moda_belleza,411741.54,1,1,63.9
2024-10-01,E,PRV-038,China,moda_belleza,492877.13,1,1,16.2
2024-10-01,E,PRV-040,España,moda_belleza,265638.42,6,6,6.6
2024-10-01,E,PRV-041,España,moda_belleza,333487.67,6,6,6.6
2024-10-01,E,PRV-042,Italia,moda_belleza,240040.99,3,3,15.3
2024-10-01,E,PRV-043,China,hogar_electronica,482674.71,1,0,53.3
2024-10-01,E,PRV-053,España,alimentacion_hosteleria,176841.64,3,3,8.0
2024-10-01,E,PRV-058,Portugal,alimentacion_hosteleria,117966.5,5,5,9.7
2024-10-01,E,PRV-060,Portugal,moda_belleza,314634.21,3,3,7.7
2024-10-01,E,PRV-064,España,moda_belleza,390930.63,3,3,5.4
2024-10-01,E,PRV-065,España,alimentacion_hosteleria,236186.04,7,6,4.2
2024-10-01,E,PRV-068,España,moda_belleza,173771.74,7,7,3.2
2024-10-01,E,PRV-073,Italia,moda_belleza,158089.89,3,3,13.6
2024-10-01,E,PRV-077,Bangladés,hogar_electronica,376745.42,1,0,46.0
2024-10-01,E,PRV-083,España,moda_belleza,237341.36,6,6,7.0
2024-10-01,E,PRV-087,España,alimentacion_hosteleria,360591.66,4,2,8.0
2024-10-01,E,PRV-097,Turquía,moda_belleza,259338.25,1,1,13.7
2024-10-01,E,PRV-103,España,moda_belleza,479170.64,5,5,6.3
2024-10-01,E,PRV-105,España,alimentacion_hosteleria,489752.26,6,6,5.6
2024-10-01,E,PRV-111,Turquía,alimentacion_hosteleria,137449.7,2,2,17.7
2024-10-01,E,PRV-117,España,moda_belleza,350109.0,4,4,6.1
2024-11-01,A,PRV-004,China,moda_belleza,678593.68,1,1,26.0
2024-11-01,A,PRV-006,España,alimentacion_hosteleria,317706.45,4,4,5.9
2024-11-01,A,PRV-009,Portugal,moda_belleza,563019.66,4,3,6.0
2024-11-01,A,PRV-012,China,moda_belleza,805529.4,1,1,73.0
2024-11-01,A,PRV-013,Vietnam,moda_belleza,806145.95,1,1,29.9
2024-11-01,A,PRV-014,Italia,moda_belleza,589646.69,4,4,7.2
2024-11-01,A,PRV-015,España,hogar_electronica,557069.27,5,5,5.8
2024-11-01,A,PRV-019,Bangladés,alimentacion_hosteleria,327857.38,1,1,74.6
2024-11-01,A,PRV-023,Portugal,moda_belleza,986317.71,4,4,9.8
2024-11-01,A,PRV-033,España,alimentacion_hosteleria,469018.09,7,7,8.9
2024-11-01,A,PRV-036,Italia,moda_belleza,626203.57,3,2,11.7
2024-11-01,A,PRV-052,Turquía,moda_belleza,1046462.49,1,1,17.5
2024-11-01,A,PRV-057,Turquía,hogar_electronica,805618.22,2,2,9.3
2024-11-01,A,PRV-059,China,hogar_electronica,826969.65,1,0,35.2
2024-11-01,A,PRV-061,España,hogar_electronica,543980.43,5,5,6.5
2024-11-01,A,PRV-065,España,alimentacion_hosteleria,315556.68,5,5,6.4
2024-11-01,A,PRV-086,Vietnam,hogar_electronica,362594.12,1,0,72.6
2024-11-01,A,PRV-092,España,moda_belleza,492206.65,10,10,6.5
2024-11-01,A,PRV-100,China,hogar_electronica,1129712.09,1,1,41.3
2024-11-01,A,PRV-106,España,alimentacion_hosteleria,238186.87,9,7,4.0
2024-11-01,A,PRV-107,Bangladés,moda_belleza,809501.68,1,0,62.0
2024-11-01,A,PRV-108,China,moda_belleza,784442.93,1,1,33.0
2024-11-01,A,PRV-110,España,moda_belleza,421002.1,4,3,8.2
2024-11-01,A,PRV-112,España,hogar_electronica,314947.58,4,4,4.6
2024-11-01,A,PRV-115,Portugal,hogar_electronica,706723.22,6,5,5.7
2024-11-01,A,PRV-117,España,moda_belleza,1200779.35,5,5,7.4
2024-11-01,A,PRV-118,España,alimentacion_hosteleria,395585.85,6,6,6.8
2024-11-01,B,PRV-001,Turquía,hogar_electronica,221110.53,2,2,14.6
2024-11-01,B,PRV-004,China,moda_belleza,462924.33,1,1,64.7
2024-11-01,B,PRV-014,Italia,moda_belleza,435453.48,5,5,3.3
2024-11-01,B,PRV-021,España,hogar_electronica,624723.92,4,4,7.4
2024-11-01,B,PRV-026,Italia,moda_belleza,493602.94,2,2,2.5
2024-11-01,B,PRV-030,China,moda_belleza,546516.79,1,1,49.7
2024-11-01,B,PRV-042,Italia,moda_belleza,351373.82,3,3,14.0
2024-11-01,B,PRV-048,Portugal,moda_belleza,363127.33,4,4,7.9
2024-11-01,B,PRV-050,Bangladés,hogar_electronica,725775.48,1,1,60.6
2024-11-01,B,PRV-051,China,hogar_electronica,261489.82,1,1,49.6
2024-11-01,B,PRV-053,España,alimentacion_hosteleria,466134.43,4,4,7.5
2024-11-01,B,PRV-055,Vietnam,alimentacion_hosteleria,617528.95,1,1,9.2
2024-11-01,B,PRV-059,China,hogar_electronica,350362.64,1,1,43.9
2024-11-01,B,PRV-063,España,hogar_electronica,312098.94,5,5,8.4
2024-11-01,B,PRV-064,España,moda_belleza,201452.98,4,4,8.0
2024-11-01,B,PRV-068,España,moda_belleza,423417.75,8,8,2.0
2024-11-01,B,PRV-076,Turquía,moda_belleza,365269.13,1,1,25.5
2024-11-01,B,PRV-080,España,alimentacion_hosteleria,260563.97,4,3,8.3
2024-11-01,B,PRV-082,China,hogar_electronica,326347.07,1,1,71.8
2024-11-01,B,PRV-085,Portugal,hogar_electronica,577232.42,3,3,10.1
2024-11-01,B,PRV-094,China,moda_belleza,489913.71,1,1,52.6
2024-11-01,B,PRV-098,Vietnam,alimentacion_hosteleria,531799.85,1,1,31.6
2024-11-01,B,PRV-099,España,moda_belleza,506278.95,4,4,8.5
2024-11-01,B,PRV-100,China,hogar_electronica,584382.27,1,1,51.4
2024-11-01,B,PRV-107,Bangladés,moda_belleza,260558.2,1,0,36.5
2024-11-01,B,PRV-111,Turquía,alimentacion_hosteleria,197965.72,1,1,22.3
2024-11-01,C,PRV-005,España,moda_belleza,322281.98,4,3,5.4
2024-11-01,C,PRV-009,Portugal,moda_belleza,208918.98,3,3,13.1
2024-11-01,C,PRV-010,Italia,alimentacion_hosteleria,142153.23,4,3,8.1
2024-11-01,C,PRV-012,China,moda_belleza,317160.91,1,1,73.4
2024-11-01,C,PRV-017,España,moda_belleza,190727.86,3,3,7.0
2024-11-01,C,PRV-023,Portugal,moda_belleza,263095.0,2,1,9.5
2024-11-01,C,PRV-029,España,alimentacion_hosteleria,341380.8,6,4,5.8
2024-11-01,C,PRV-031,España,moda_belleza,414497.9,5,5,7.5
2024-11-01,C,PRV-032,Bangladés,hogar_electronica,380221.51,1,0,65.3
2024-11-01,C,PRV-052,Turquía,moda_belleza,215779.9,1,1,16.6
2024-11-01,C,PRV-053,España,alimentacion_hosteleria,104922.62,5,5,7.9
2024-11-01,C,PRV-054,España,hogar_electronica,317178.52,5,4,7.1
2024-11-01,C,PRV-063,España,hogar_electronica,304896.25,5,5,7.2
2024-11-01,C,PRV-068,España,moda_belleza,286181.45,8,7,3.7
2024-11-01,C,PRV-073,Italia,moda_belleza,343896.5,2,2,14.0
2024-11-01,C,PRV-075,España,moda_belleza,488976.23,5,5,6.3
2024-11-01,C,PRV-079,España,moda_belleza,222493.29,5,5,6.0
2024-11-01,C,PRV-082,China,hogar_electronica,270290.38,1,1,77.4
2024-11-01,C,PRV-083,España,moda_belleza,324085.79,5,5,9.1
2024-11-01,C,PRV-086,Vietnam,hogar_electronica,331339.73,1,0,30.3
2024-11-01,C,PRV-090,España,hogar_electronica,666734.39,5,5,8.6
2024-11-01,C,PRV-097,Turquía,moda_belleza,177351.98,1,1,28.3
2024-11-01,C,PRV-100,China,hogar_electronica,383421.95,1,1,67.2
2024-11-01,C,PRV-112,España,hogar_electronica,382493.34,4,4,7.1
2024-11-01,C,PRV-114,España,moda_belleza,346967.74,5,5,4.5
2024-11-01,C,PRV-117,España,moda_belleza,358560.6,3,3,8.7
2024-11-01,D,PRV-001,Turquía,hogar_electronica,246512.28,1,1,18.0
2024-11-01,D,PRV-003,España,alimentacion_hosteleria,216948.36,7,7,2.5
2024-11-01,D,PRV-005,España,moda_belleza,233019.34,7,6,7.8
2024-11-01,D,PRV-007,España,moda_belleza,156512.24,4,3,9.2
2024-11-01,D,PRV-012,China,moda_belleza,191473.05,1,1,58.0
2024-11-01,D,PRV-017,España,moda_belleza,305497.93,3,3,7.1
2024-11-01,D,PRV-019,Bangladés,alimentacion_hosteleria,307283.41,1,1,35.6
2024-11-01,D,PRV-023,Portugal,moda_belleza,326715.47,3,1,14.1
2024-11-01,D,PRV-035,España,moda_belleza,178542.95,5,5,6.1
2024-11-01,D,PRV-043,China,hogar_electronica,304085.39,1,1,47.1
2024-11-01,D,PRV-056,China,hogar_electronica,164927.65,1,1,55.6
2024-11-01,D,PRV-058,Portugal,alimentacion_hosteleria,265465.64,5,5,7.8
2024-11-01,D,PRV-060,Portugal,moda_belleza,202041.18,3,2,2.0
2024-11-01,D,PRV-065,España,alimentacion_hosteleria,263662.57,6,6,4.5
2024-11-01,D,PRV-067,España,hogar_electronica,106769.97,3,3,8.6
2024-11-01,D,PRV-071,Italia,moda_belleza,108370.93,3,3,9.0
2024-11-01,D,PRV-074,España,moda_belleza,257842.92,5,5,4.6
2024-11-01,D,PRV-076,Turquía,moda_belleza,197859.88,1,1,26.0
2024-11-01,D,PRV-080,España,alimentacion_hosteleria,141270.25,4,3,7.1
2024-11-01,D,PRV-083,España,moda_belleza,162848.23,4,4,7.5
2024-11-01,D,PRV-095,España,moda_belleza,288481.16,3,3,7.7
2024-11-01,D,PRV-099,España,moda_belleza,206552.87,3,3,5.8
2024-11-01,D,PRV-109,España,moda_belleza,180162.18,5,5,7.3
2024-11-01,D,PRV-118,España,alimentacion_hosteleria,168524.43,5,5,3.4
2024-11-01,D,PRV-119,Vietnam,alimentacion_hosteleria,187266.68,1,1,35.5
2024-11-01,E,PRV-007,España,moda_belleza,283546.48,4,4,9.7
2024-11-01,E,PRV-012,China,moda_belleza,103959.17,1,1,59.2
2024-11-01,E,PRV-013,Vietnam,moda_belleza,110119.95,1,1,69.5
2024-11-01,E,PRV-036,Italia,moda_belleza,102261.08,3,3,13.3
2024-11-01,E,PRV-037,China,moda_belleza,332557.06,1,1,87.3
2024-11-01,E,PRV-038,China,moda_belleza,304374.71,1,1,60.9
2024-11-01,E,PRV-040,España,moda_belleza,156313.67,4,3,3.1
2024-11-01,E,PRV-041,España,moda_belleza,159698.89,6,6,7.3
2024-11-01,E,PRV-042,Italia,moda_belleza,186570.73,4,4,3.9
2024-11-01,E,PRV-043,China,hogar_electronica,348302.93,1,0,59.7
2024-11-01,E,PRV-053,España,alimentacion_hosteleria,154646.35,6,6,8.4
2024-11-01,E,PRV-058,Portugal,alimentacion_hosteleria,63004.62,5,5,2.7
2024-11-01,E,PRV-060,Portugal,moda_belleza,199418.43,4,4,7.4
2024-11-01,E,PRV-064,España,moda_belleza,306365.58,5,4,8.9
2024-11-01,E,PRV-065,España,alimentacion_hosteleria,188794.0,6,4,6.1
2024-11-01,E,PRV-068,España,moda_belleza,162699.55,6,6,2.5
2024-11-01,E,PRV-073,Italia,moda_belleza,92453.52,3,3,12.5
2024-11-01,E,PRV-077,Bangladés,hogar_electronica,191167.47,1,1,49.4
2024-11-01,E,PRV-083,España,moda_belleza,130587.81,4,4,6.6
2024-11-01,E,PRV-087,España,alimentacion_hosteleria,183096.06,4,3,8.0
2024-11-01,E,PRV-097,Turquía,moda_belleza,171367.08,1,1,17.8
2024-11-01,E,PRV-103,España,moda_belleza,267144.97,4,4,6.5
2024-11-01,E,PRV-105,España,alimentacion_hosteleria,287201.7,8,8,5.1
2024-11-01,E,PRV-111,Turquía,alimentacion_hosteleria,91465.93,2,2,26.0
2024-11-01,E,PRV-117,España,moda_belleza,251701.03,5,5,6.1
2024-12-01,A,PRV-004,China,moda_belleza,687374.23,1,1,43.4
2024-12-01,A,PRV-006,España,alimentacion_hosteleria,278989.08,5,5,3.2
2024-12-01,A,PRV-009,Portugal,moda_belleza,407504.55,3,3,10.4
2024-12-01,A,PRV-012,China,moda_belleza,750707.5,1,1,73.9
2024-12-01,A,PRV-013,Vietnam,moda_belleza,768552.51,1,1,38.7
2024-12-01,A,PRV-014,Italia,moda_belleza,607188.55,2,2,5.9
2024-12-01,A,PRV-015,España,hogar_electronica,545267.79,5,5,4.3
2024-12-01,A,PRV-019,Bangladés,alimentacion_hosteleria,374998.84,1,1,34.8
2024-12-01,A,PRV-023,Portugal,moda_belleza,947508.19,4,3,10.7
2024-12-01,A,PRV-033,España,alimentacion_hosteleria,410671.63,6,6,3.5
2024-12-01,A,PRV-036,Italia,moda_belleza,441333.01,3,3,10.2
2024-12-01,A,PRV-052,Turquía,moda_belleza,1092715.04,1,1,26.5
2024-12-01,A,PRV-057,Turquía,hogar_electronica,858764.94,2,2,8.5
2024-12-01,A,PRV-059,China,hogar_electronica,918688.35,1,1,26.7
2024-12-01,A,PRV-061,España,hogar_electronica,390636.68,7,7,7.9
2024-12-01,A,PRV-065,España,alimentacion_hosteleria,332913.04,7,6,5.2
2024-12-01,A,PRV-086,Vietnam,hogar_electronica,432340.91,1,1,22.5
2024-12-01,A,PRV-092,España,moda_belleza,532647.9,10,10,2.0
2024-12-01,A,PRV-100,China,hogar_electronica,912267.01,1,1,67.4
2024-12-01,A,PRV-106,España,alimentacion_hosteleria,290424.69,8,8,3.2
2024-12-01,A,PRV-107,Bangladés,moda_belleza,860738.54,1,1,65.3
2024-12-01,A,PRV-108,China,moda_belleza,998679.62,1,1,57.6
2024-12-01,A,PRV-110,España,moda_belleza,484171.95,5,5,6.3
2024-12-01,A,PRV-112,España,hogar_electronica,329591.96,2,2,6.0
2024-12-01,A,PRV-115,Portugal,hogar_electronica,613955.13,5,4,9.8
2024-12-01,A,PRV-117,España,moda_belleza,953723.75,4,4,5.3
2024-12-01,A,PRV-118,España,alimentacion_hosteleria,283196.1,6,6,6.8
2024-12-01,B,PRV-001,Turquía,hogar_electronica,202556.67,2,2,9.8
2024-12-01,B,PRV-004,China,moda_belleza,510489.72,1,1,55.1
2024-12-01,B,PRV-014,Italia,moda_belleza,419470.73,4,4,7.3
2024-12-01,B,PRV-021,España,hogar_electronica,454677.8,5,4,8.3
2024-12-01,B,PRV-026,Italia,moda_belleza,397947.54,3,3,11.6
2024-12-01,B,PRV-030,China,moda_belleza,635243.61,1,1,20.7
2024-12-01,B,PRV-042,Italia,moda_belleza,352417.85,3,3,8.4
2024-12-01,B,PRV-048,Portugal,moda_belleza,360795.5,3,3,12.2
2024-12-01,B,PRV-050,Bangladés,hogar_electronica,604589.11,1,1,39.0
2024-12-01,B,PRV-051,China,hogar_electronica,264635.32,1,0,54.7
2024-12-01,B,PRV-053,España,alimentacion_hosteleria,394172.59,4,4,6.3
2024-12-01,B,PRV-055,Vietnam,alimentacion_hosteleria,593445.16,1,1,47.2
2024-12-01,B,PRV-059,China,hogar_electronica,350566.6,1,0,66.0
2024-12-01,B,PRV-063,España,hogar_electronica,298517.16,4,3,4.1
2024-12-01,B,PRV-064,España,moda_belleza,172958.23,4,4,5.0
2024-12-01,B,PRV-068,España,moda_belleza,453744.89,11,11,4.9
2024-12-01,B,PRV-076,Turquía,moda_belleza,475088.26,1,1,23.6
2024-12-01,B,PRV-080,España,alimentacion_hosteleria,255932.34,5,4,6.0
2024-12-01,B,PRV-082,China,hogar_electronica,288673.69,1,1,87.2
2024-12-01,B,PRV-085,Portugal,hogar_electronica,543206.36,3,3,10.4
2024-12-01,B,PRV-094,China,moda_belleza,570717.82,1,1,65.0
2024-12-01,B,PRV-098,Vietnam,alimentacion_hosteleria,405626.42,1,1,35.0
2024-12-01,B,PRV-099,España,moda_belleza,397555.29,5,5,6.7
2024-12-01,B,PRV-100,China,hogar_electronica,515797.04,1,1,48.7
2024-12-01,B,PRV-107,Bangladés,moda_belleza,244598.89,1,0,39.8
2024-12-01,B,PRV-111,Turquía,alimentacion_hosteleria,168115.1,2,2,20.5
2024-12-01,C,PRV-005,España,moda_belleza,302333.15,5,3,6.7
2024-12-01,C,PRV-009,Portugal,moda_belleza,304008.65,4,3,10.4
2024-12-01,C,PRV-010,Italia,alimentacion_hosteleria,154140.33,5,4,6.6
2024-12-01,C,PRV-012,China,moda_belleza,322927.64,1,0,71.1
2024-12-01,C,PRV-017,España,moda_belleza,172467.7,3,3,7.2
2024-12-01,C,PRV-023,Portugal,moda_belleza,279968.94,2,2,9.0
2024-12-01,C,PRV-029,España,alimentacion_hosteleria,291861.54,4,4,7.7
2024-12-01,C,PRV-031,España,moda_belleza,409564.24,4,4,6.0
2024-12-01,C,PRV-032,Bangladés,hogar_electronica,386925.45,1,1,66.2
2024-12-01,C,PRV-052,Turquía,moda_belleza,259051.95,1,1,23.5
2024-12-01,C,PRV-053,España,alimentacion_hosteleria,90680.64,4,4,6.2
2024-12-01,C,PRV-054,España,hogar_electronica,363845.65,5,5,5.3
2024-12-01,C,PRV-063,España,hogar_electronica,266256.98,6,5,6.0
2024-12-01,C,PRV-068,España,moda_belleza,243810.06,7,6,2.0
2024-12-01,C,PRV-073,Italia,moda_belleza,386102.79,2,2,6.5
2024-12-01,C,PRV-075,España,moda_belleza,349865.83,4,4,3.9
2024-12-01,C,PRV-079,España,moda_belleza,237218.46,3,3,6.9
2024-12-01,C,PRV-082,China,hogar_electronica,244261.1,1,1,76.5
2024-12-01,C,PRV-083,España,moda_belleza,333171.28,4,4,7.0
2024-12-01,C,PRV-086,Vietnam,hogar_electronica,294134.99,1,1,38.5
2024-12-01,C,PRV-090,España,hogar_electronica,412782.42,4,4,6.7
2024-12-01,C,PRV-097,Turquía,moda_belleza,167265.84,2,2,17.5
