mes,codigo_tienda,grupo,categoria,nombre_categoria,stock_medio_eur,rotacion_anualizada,dias_cobertura,merma_pct,merma_eur
2024-06-01,RN-MAD-HI01,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",323167.69,4.21,86.7,0.0062,1133.43
2024-06-01,RN-MAD-HI01,A,alimentacion_hosteleria,Alimentación y Hostelería,230513.08,21.2,17.2,0.0258,16949.34
2024-06-01,RN-MAD-HI02,A,moda_belleza,Moda y Belleza,122743.5,4.17,87.5,0.0108,743.23
2024-06-01,RN-MAD-HI02,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",264866.01,4.44,82.3,0.0058,916.05
2024-06-01,RN-MAD-HI02,A,alimentacion_hosteleria,Alimentación y Hostelería,225999.95,18.68,19.5,0.0225,12770.29
2024-06-01,RN-MAD-HI03,A,moda_belleza,Moda y Belleza,189746.77,3.17,115.0,0.0123,995.98
2024-06-01,RN-MAD-HI03,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",332332.53,4.16,87.7,0.0041,761.94
2024-06-01,RN-MAD-HI03,A,alimentacion_hosteleria,Alimentación y Hostelería,214461.16,23.17,15.8,0.0245,16361.77
2024-06-01,RN-MAD-HI04,A,moda_belleza,Moda y Belleza,209859.85,3.04,120.0,0.0105,901.11
2024-06-01,RN-MAD-HI04,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",395837.03,3.7,98.6,0.0058,1142.37
2024-06-01,RN-MAD-HI04,A,alimentacion_hosteleria,Alimentación y Hostelería,301329.21,17.48,20.9,0.0265,18756.55
2024-06-01,RN-MAD-HI05,A,moda_belleza,Moda y Belleza,180633.96,3.48,104.8,0.0121,1023.24
2024-06-01,RN-MAD-HI05,A,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",333459.72,4.33,84.3,0.0065,1261.52
2024-06-01,RN-MAD-HI05,A,alimentacion_hosteleria,Alimentación y Hostelería,274171.04,18.93,19.3,0.0268,18691.58
2024-06-01,RN-SEV-CV01,D,moda_belleza,Moda y Belleza,24582.44,3.23,112.9,0.0167,178.43
2024-06-01,RN-SEV-CV01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",64509.14,3.61,101.2,0.0079,247.15
2024-06-01,RN-SEV-CV01,D,alimentacion_hosteleria,Alimentación y Hostelería,44674.58,17.23,21.2,0.0243,2514.36
2024-06-01,RN-SEV-CV02,D,moda_belleza,Moda y Belleza,25106.44,3.66,99.7,0.0173,213.63
2024-06-01,RN-SEV-CV02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",67756.25,3.97,91.9,0.0087,314.57
2024-06-01,RN-SEV-CV02,D,alimentacion_hosteleria,Alimentación y Hostelería,41455.3,21.46,17.0,0.0264,3157.11
2024-06-01,RN-SEV-CV03,D,moda_belleza,Moda y Belleza,18981.2,3.97,92.0,0.0117,118.42
2024-06-01,RN-SEV-CV03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",49713.02,4.44,82.3,0.0064,189.67
2024-06-01,RN-SEV-CV03,D,alimentacion_hosteleria,Alimentación y Hostelería,37732.24,19.33,18.9,0.0354,3469.75
2024-06-01,RN-SEV-CV04,D,moda_belleza,Moda y Belleza,18449.53,3.91,93.3,0.0108,104.82
2024-06-01,RN-SEV-CV04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",48055.01,4.4,83.0,0.0067,190.4
2024-06-01,RN-SEV-CV04,D,alimentacion_hosteleria,Alimentación y Hostelería,35530.79,19.68,18.5,0.0314,2951.23
2024-06-01,RN-SEV-CV05,D,moda_belleza,Moda y Belleza,19561.8,3.51,103.9,0.0141,130.19
2024-06-01,RN-SEV-CV05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52381.21,3.84,95.1,0.0084,227.1
2024-06-01,RN-SEV-CV05,D,alimentacion_hosteleria,Alimentación y Hostelería,40248.07,16.53,22.1,0.04,3576.67
2024-06-01,RN-SEV-CV06,D,moda_belleza,Moda y Belleza,19237.44,4.13,88.3,0.016,171.06
2024-06-01,RN-SEV-CV06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",64275.1,3.62,100.7,0.007,219.14
2024-06-01,RN-SEV-CV06,D,alimentacion_hosteleria,Alimentación y Hostelería,40549.14,19.0,19.2,0.027,2795.54
2024-06-01,RN-SEV-CV07,D,moda_belleza,Moda y Belleza,29257.17,2.63,139.0,0.0151,155.91
2024-06-01,RN-SEV-CV07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",60179.1,3.74,97.7,0.0076,229.77
2024-06-01,RN-SEV-CV07,D,alimentacion_hosteleria,Alimentación y Hostelería,35638.47,20.87,17.5,0.0299,2989.7
2024-06-01,RN-SEV-CV08,D,moda_belleza,Moda y Belleza,25739.11,3.3,110.6,0.0129,147.32
2024-06-01,RN-SEV-CV08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53547.79,4.65,78.6,0.0057,190.6
2024-06-01,RN-SEV-CV08,D,alimentacion_hosteleria,Alimentación y Hostelería,47072.95,17.48,20.9,0.0352,3893.02
2024-06-01,RN-SEV-CV09,D,moda_belleza,Moda y Belleza,28122.35,2.98,122.3,0.0143,161.32
2024-06-01,RN-SEV-CV09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57294.14,4.29,85.1,0.0044,145.34
2024-06-01,RN-SEV-CV09,D,alimentacion_hosteleria,Alimentación y Hostelería,48699.44,16.69,21.9,0.0384,4195.15
2024-06-01,RN-SEV-CV10,D,moda_belleza,Moda y Belleza,26352.43,3.18,114.7,0.0172,193.86
2024-06-01,RN-SEV-CV10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69719.89,3.52,103.6,0.006,198.02
2024-06-01,RN-SEV-CV10,D,alimentacion_hosteleria,Alimentación y Hostelería,47322.84,17.16,21.3,0.04,4366.1
2024-06-01,RN-SEV-ES01,D,moda_belleza,Moda y Belleza,417647.37,3.31,110.2,0.0146,2714.3
2024-06-01,RN-SEV-ES01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",70841.06,4.33,84.3,0.0043,177.33
2024-06-01,RN-SEV-ES01,D,alimentacion_hosteleria,Alimentación y Hostelería,1096.07,19.61,18.6,0.0272,78.56
2024-06-01,RN-SEV-ES02,D,moda_belleza,Moda y Belleza,341421.52,3.71,98.4,0.0182,3097.05
2024-06-01,RN-SEV-ES02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",66762.65,4.21,86.8,0.0066,249.13
2024-06-01,RN-SEV-ES02,D,alimentacion_hosteleria,Alimentación y Hostelería,1031.71,19.07,19.1,0.0299,79.05
2024-06-01,RN-SEV-ES03,D,moda_belleza,Moda y Belleza,445474.3,3.05,119.8,0.0195,3558.16
2024-06-01,RN-SEV-ES03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65652.7,4.59,79.6,0.0069,279.29
2024-06-01,RN-SEV-ES03,D,alimentacion_hosteleria,Alimentación y Hostelería,1231.48,17.13,21.3,0.0366,103.76
2024-06-01,RN-SEV-ES04,D,moda_belleza,Moda y Belleza,282278.88,3.78,96.5,0.0178,2553.2
2024-06-01,RN-SEV-ES04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",50505.41,4.69,77.9,0.0063,200.45
2024-06-01,RN-SEV-ES04,D,alimentacion_hosteleria,Alimentación y Hostelería,921.51,17.99,20.3,0.0311,69.31
2024-06-01,RN-SEV-ES05,D,moda_belleza,Moda y Belleza,318276.27,3.28,111.4,0.015,2103.39
2024-06-01,RN-SEV-ES05,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",59432.23,3.89,93.7,0.0078,242.62
2024-06-01,RN-SEV-ES05,D,alimentacion_hosteleria,Alimentación y Hostelería,816.37,19.85,18.4,0.0326,71.02
2024-06-01,RN-SEV-ES06,D,moda_belleza,Moda y Belleza,463207.71,3.09,118.3,0.0143,2746.94
2024-06-01,RN-SEV-ES06,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",100019.46,3.17,115.2,0.006,255.67
2024-06-01,RN-SEV-ES06,D,alimentacion_hosteleria,Alimentación y Hostelería,991.0,22.41,16.3,0.0317,94.61
2024-06-01,RN-SEV-ES07,D,moda_belleza,Moda y Belleza,417561.87,3.5,104.4,0.0175,3434.29
2024-06-01,RN-SEV-ES07,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",85219.21,3.8,96.0,0.0069,300.37
2024-06-01,RN-SEV-ES07,D,alimentacion_hosteleria,Alimentación y Hostelería,1126.2,20.14,18.1,0.031,94.52
2024-06-01,RN-SEV-ES08,D,moda_belleza,Moda y Belleza,391456.72,3.46,105.6,0.0147,2673.86
2024-06-01,RN-SEV-ES08,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",67081.6,4.48,81.6,0.0069,278.41
2024-06-01,RN-SEV-ES08,D,alimentacion_hosteleria,Alimentación y Hostelería,948.75,22.16,16.5,0.039,110.21
2024-06-01,RN-SEV-ES09,D,moda_belleza,Moda y Belleza,367306.49,3.44,106.1,0.013,2207.32
2024-06-01,RN-SEV-ES09,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",67557.74,4.15,88.0,0.0056,210.92
2024-06-01,RN-SEV-ES09,D,alimentacion_hosteleria,Alimentación y Hostelería,972.58,20.18,18.1,0.0384,101.3
2024-06-01,RN-SEV-ES10,D,moda_belleza,Moda y Belleza,386510.88,3.27,111.7,0.0149,2528.38
2024-06-01,RN-SEV-ES10,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",69233.13,4.05,90.2,0.0052,195.74
2024-06-01,RN-SEV-ES10,D,alimentacion_hosteleria,Alimentación y Hostelería,1027.43,19.09,19.1,0.0377,99.39
2024-06-01,RN-SEV-ES11,D,moda_belleza,Moda y Belleza,384489.94,3.35,108.9,0.0146,2529.88
2024-06-01,RN-SEV-ES11,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",62304.32,4.59,79.5,0.0065,249.85
2024-06-01,RN-SEV-ES11,D,alimentacion_hosteleria,Alimentación y Hostelería,1058.14,18.93,19.3,0.029,78.07
2024-06-01,RN-SEV-ES12,D,moda_belleza,Moda y Belleza,323217.06,3.57,102.2,0.0121,1877.11
2024-06-01,RN-SEV-ES12,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",55218.3,4.64,78.7,0.0083,285.62
2024-06-01,RN-SEV-ES12,D,alimentacion_hosteleria,Alimentación y Hostelería,1060.48,16.91,21.6,0.0286,68.93
2024-06-01,RN-SEV-GA01,D,moda_belleza,Moda y Belleza,1458330.17,3.91,93.3,0.0159,12189.57
2024-06-01,RN-SEV-GA01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",2259130.54,4.07,89.7,0.0063,7788.43
2024-06-01,RN-SEV-GA01,D,alimentacion_hosteleria,Alimentación y Hostelería,72839.35,18.62,19.6,0.0285,5195.18
2024-06-01,RN-SEV-HI01,D,moda_belleza,Moda y Belleza,97045.75,4.11,88.9,0.0129,691.09
2024-06-01,RN-SEV-HI01,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",296211.47,4.6,79.4,0.0074,1354.28
2024-06-01,RN-SEV-HI01,D,alimentacion_hosteleria,Alimentación y Hostelería,189004.05,14.06,26.0,0.0461,16460.95
2024-06-01,RN-SEV-HI02,D,moda_belleza,Moda y Belleza,127824.37,3.39,107.5,0.0193,1125.56
2024-06-01,RN-SEV-HI02,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",401452.25,3.69,98.9,0.0081,1613.71
2024-06-01,RN-SEV-HI02,D,alimentacion_hosteleria,Alimentación y Hostelería,162524.0,17.79,20.5,0.0414,16092.29
2024-06-01,RN-SEV-HI03,D,moda_belleza,Moda y Belleza,111285.16,3.45,105.7,0.0104,537.38
2024-06-01,RN-SEV-HI03,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",324761.7,4.04,90.3,0.006,1059.08
2024-06-01,RN-SEV-HI03,D,alimentacion_hosteleria,Alimentación y Hostelería,125108.83,20.48,17.8,0.0336,11571.59
2024-06-01,RN-SEV-HI04,D,moda_belleza,Moda y Belleza,147150.22,3.41,106.9,0.0114,769.62
2024-06-01,RN-SEV-HI04,D,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",448609.97,3.82,95.4,0.0087,2006.41
2024-06-01,RN-SEV-HI04,D,alimentacion_hosteleria,Alimentación y Hostelería,172331.56,19.43,18.8,0.0394,17728.53
2024-06-01,RN-VLC-CV01,C,moda_belleza,Moda y Belleza,15007.14,3.44,106.1,0.0205,142.22
2024-06-01,RN-VLC-CV01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",28260.78,3.83,95.2,0.0073,106.32
2024-06-01,RN-VLC-CV01,C,alimentacion_hosteleria,Alimentación y Hostelería,53793.87,18.19,20.1,0.0341,4486.03
2024-06-01,RN-VLC-CV02,C,moda_belleza,Moda y Belleza,15387.33,3.69,98.9,0.0156,119.02
2024-06-01,RN-VLC-CV02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",33405.1,3.57,102.3,0.0068,108.91
2024-06-01,RN-VLC-CV02,C,alimentacion_hosteleria,Alimentación y Hostelería,55212.05,19.5,18.7,0.047,6799.87
2024-06-01,RN-VLC-CV03,C,moda_belleza,Moda y Belleza,20954.48,2.94,124.1,0.0189,156.61
2024-06-01,RN-VLC-CV03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",29601.1,4.37,83.5,0.0073,126.98
2024-06-01,RN-VLC-CV03,C,alimentacion_hosteleria,Alimentación y Hostelería,53714.89,21.76,16.8,0.0388,6096.59
2024-06-01,RN-VLC-CV04,C,moda_belleza,Moda y Belleza,16170.75,3.23,113.1,0.0179,125.61
2024-06-01,RN-VLC-CV04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25909.8,4.23,86.3,0.01,147.32
2024-06-01,RN-VLC-CV04,C,alimentacion_hosteleria,Alimentación y Hostelería,57375.64,17.26,21.2,0.034,4524.46
2024-06-01,RN-VLC-CV05,C,moda_belleza,Moda y Belleza,14011.12,3.09,118.2,0.0195,113.44
2024-06-01,RN-VLC-CV05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",22058.14,4.12,88.6,0.0062,75.72
2024-06-01,RN-VLC-CV05,C,alimentacion_hosteleria,Alimentación y Hostelería,45599.22,18.0,20.3,0.044,4853.76
2024-06-01,RN-VLC-CV06,C,moda_belleza,Moda y Belleza,21375.63,2.95,123.8,0.0206,174.5
2024-06-01,RN-VLC-CV06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",30973.63,4.27,85.5,0.0085,151.15
2024-06-01,RN-VLC-CV06,C,alimentacion_hosteleria,Alimentación y Hostelería,69536.33,17.19,21.2,0.0456,7324.74
2024-06-01,RN-VLC-CV07,C,moda_belleza,Moda y Belleza,15511.75,3.25,112.2,0.0211,143.15
2024-06-01,RN-VLC-CV07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",25628.62,4.13,88.3,0.0081,115.37
2024-06-01,RN-VLC-CV07,C,alimentacion_hosteleria,Alimentación y Hostelería,50832.49,18.83,19.4,0.0482,6201.12
2024-06-01,RN-VLC-CV08,C,moda_belleza,Moda y Belleza,12748.8,3.51,103.9,0.0134,80.64
2024-06-01,RN-VLC-CV08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",21807.73,4.31,84.7,0.0088,111.17
2024-06-01,RN-VLC-CV08,C,alimentacion_hosteleria,Alimentación y Hostelería,48125.27,17.64,20.7,0.041,4678.58
2024-06-01,RN-VLC-CV09,C,moda_belleza,Moda y Belleza,12240.33,3.85,94.8,0.0166,105.13
2024-06-01,RN-VLC-CV09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",20395.55,4.85,75.3,0.0087,115.67
2024-06-01,RN-VLC-CV09,C,alimentacion_hosteleria,Alimentación y Hostelería,56151.17,15.91,22.9,0.0415,4984.14
2024-06-01,RN-VLC-ES01,C,moda_belleza,Moda y Belleza,464001.85,3.04,120.0,0.0175,3319.8
2024-06-01,RN-VLC-ES01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53972.28,4.16,87.8,0.0073,220.24
2024-06-01,RN-VLC-ES01,C,alimentacion_hosteleria,Alimentación y Hostelería,2025.31,21.2,17.2,0.0476,274.71
2024-06-01,RN-VLC-ES02,C,moda_belleza,Moda y Belleza,361016.3,3.09,118.0,0.0154,2311.24
2024-06-01,RN-VLC-ES02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42195.32,4.21,86.7,0.0111,264.94
2024-06-01,RN-VLC-ES02,C,alimentacion_hosteleria,Alimentación y Hostelería,2130.23,15.95,22.9,0.0377,172.13
2024-06-01,RN-VLC-ES03,C,moda_belleza,Moda y Belleza,402685.19,3.05,119.8,0.023,3792.82
2024-06-01,RN-VLC-ES03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42614.93,4.58,79.7,0.008,209.81
2024-06-01,RN-VLC-ES03,C,alimentacion_hosteleria,Alimentación y Hostelería,1926.57,19.37,18.8,0.0359,180.1
2024-06-01,RN-VLC-ES04,C,moda_belleza,Moda y Belleza,326532.01,4.09,89.2,0.0156,2801.03
2024-06-01,RN-VLC-ES04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",41574.14,5.11,71.4,0.0093,265.57
2024-06-01,RN-VLC-ES04,C,alimentacion_hosteleria,Alimentación y Hostelería,2669.1,15.23,24.0,0.033,180.26
2024-06-01,RN-VLC-ES05,C,moda_belleza,Moda y Belleza,406990.23,3.24,112.7,0.0265,4693.13
2024-06-01,RN-VLC-ES05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",49042.01,4.27,85.4,0.0091,256.31
2024-06-01,RN-VLC-ES05,C,alimentacion_hosteleria,Alimentación y Hostelería,2170.31,18.47,19.8,0.0329,177.26
2024-06-01,RN-VLC-ES06,C,moda_belleza,Moda y Belleza,346669.76,2.81,129.7,0.0183,2399.26
2024-06-01,RN-VLC-ES06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",36466.21,4.25,85.8,0.0095,198.09
2024-06-01,RN-VLC-ES06,C,alimentacion_hosteleria,Alimentación y Hostelería,1604.52,18.49,19.7,0.0386,153.96
2024-06-01,RN-VLC-ES07,C,moda_belleza,Moda y Belleza,378783.79,3.24,112.8,0.0217,3575.7
2024-06-01,RN-VLC-ES07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",42970.2,4.54,80.4,0.0082,214.89
2024-06-01,RN-VLC-ES07,C,alimentacion_hosteleria,Alimentación y Hostelería,2292.96,16.27,22.4,0.0234,117.3
2024-06-01,RN-VLC-ES08,C,moda_belleza,Moda y Belleza,366973.19,3.97,92.0,0.0144,2818.76
2024-06-01,RN-VLC-ES08,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",57967.69,4.0,91.3,0.0079,245.94
2024-06-01,RN-VLC-ES08,C,alimentacion_hosteleria,Alimentación y Hostelería,3417.8,12.96,28.2,0.0459,273.34
2024-06-01,RN-VLC-ES09,C,moda_belleza,Moda y Belleza,401874.67,3.18,114.6,0.0162,2786.5
2024-06-01,RN-VLC-ES09,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",43173.51,4.71,77.4,0.0093,254.41
2024-06-01,RN-VLC-ES09,C,alimentacion_hosteleria,Alimentación y Hostelería,1920.95,20.27,18.0,0.0389,203.56
2024-06-01,RN-VLC-ES10,C,moda_belleza,Moda y Belleza,366323.42,3.03,120.4,0.0172,2568.15
2024-06-01,RN-VLC-ES10,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",38548.39,4.58,79.6,0.0089,211.34
2024-06-01,RN-VLC-ES10,C,alimentacion_hosteleria,Alimentación y Hostelería,1758.19,19.22,19.0,0.0367,166.7
2024-06-01,RN-VLC-GA01,C,moda_belleza,Moda y Belleza,2877601.11,3.16,115.6,0.0123,15026.59
2024-06-01,RN-VLC-GA01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",3008896.51,3.49,104.5,0.0071,10028.33
2024-06-01,RN-VLC-GA01,C,alimentacion_hosteleria,Alimentación y Hostelería,223454.14,18.94,19.3,0.0558,31739.09
2024-06-01,RN-VLC-HI01,C,moda_belleza,Moda y Belleza,106142.37,3.61,101.1,0.0146,751.75
2024-06-01,RN-VLC-HI01,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",252786.67,3.71,98.3,0.0089,1122.38
2024-06-01,RN-VLC-HI01,C,alimentacion_hosteleria,Alimentación y Hostelería,291725.18,17.14,21.3,0.0308,20697.58
2024-06-01,RN-VLC-HI02,C,moda_belleza,Moda y Belleza,106768.95,3.76,97.2,0.0209,1126.8
2024-06-01,RN-VLC-HI02,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",301030.09,3.26,111.8,0.009,1188.42
2024-06-01,RN-VLC-HI02,C,alimentacion_hosteleria,Alimentación y Hostelería,255269.64,20.51,17.8,0.0416,29271.14
2024-06-01,RN-VLC-HI03,C,moda_belleza,Moda y Belleza,112699.23,3.72,98.1,0.022,1240.51
2024-06-01,RN-VLC-HI03,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",210727.73,4.88,74.9,0.0103,1422.47
2024-06-01,RN-VLC-HI03,C,alimentacion_hosteleria,Alimentación y Hostelería,319408.85,17.14,21.3,0.0392,28847.8
2024-06-01,RN-VLC-HI04,C,moda_belleza,Moda y Belleza,102059.04,3.41,106.9,0.0214,1001.92
2024-06-01,RN-VLC-HI04,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",212756.24,4.01,91.0,0.0091,1043.49
2024-06-01,RN-VLC-HI04,C,alimentacion_hosteleria,Alimentación y Hostelería,221021.44,20.57,17.7,0.0347,21202.89
2024-06-01,RN-VLC-HI05,C,moda_belleza,Moda y Belleza,149620.69,2.61,140.1,0.0181,948.27
2024-06-01,RN-VLC-HI05,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",250254.81,3.81,95.7,0.0104,1334.49
2024-06-01,RN-VLC-HI05,C,alimentacion_hosteleria,Alimentación y Hostelería,245707.95,20.7,17.6,0.0326,22290.49
2024-06-01,RN-VLC-HI06,C,moda_belleza,Moda y Belleza,95644.68,3.75,97.3,0.0149,718.53
2024-06-01,RN-VLC-HI06,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",218424.68,4.02,90.7,0.0084,992.12
2024-06-01,RN-VLC-HI06,C,alimentacion_hosteleria,Alimentación y Hostelería,261474.47,17.91,20.4,0.0323,20328.56
2024-06-01,RN-VLC-HI07,C,moda_belleza,Moda y Belleza,81350.24,3.54,103.0,0.018,697.69
2024-06-01,RN-VLC-HI07,C,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",165808.96,4.26,85.7,0.0103,977.82
2024-06-01,RN-VLC-HI07,C,alimentacion_hosteleria,Alimentación y Hostelería,242106.86,15.55,23.5,0.0321,16238.46
2024-07-01,RN-BCN-CV01,B,moda_belleza,Moda y Belleza,26657.91,3.64,100.2,0.0114,148.8
2024-07-01,RN-BCN-CV01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",51459.44,4.17,87.5,0.0053,152.87
2024-07-01,RN-BCN-CV01,B,alimentacion_hosteleria,Alimentación y Hostelería,67909.57,17.77,20.5,0.0301,4882.24
2024-07-01,RN-BCN-CV02,B,moda_belleza,Moda y Belleza,37841.18,2.66,137.2,0.0156,211.04
2024-07-01,RN-BCN-CV02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52990.93,4.2,87.0,0.0055,164.42
2024-07-01,RN-BCN-CV02,B,alimentacion_hosteleria,Alimentación y Hostelería,61637.16,20.29,18.0,0.0187,3143.7
2024-07-01,RN-BCN-CV03,B,moda_belleza,Moda y Belleza,41999.66,2.82,129.7,0.0081,128.73
2024-07-01,RN-BCN-CV03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",53687.63,4.87,75.0,0.0058,203.69
2024-07-01,RN-BCN-CV03,B,alimentacion_hosteleria,Alimentación y Hostelería,75778.37,19.39,18.8,0.0219,4325.06
2024-07-01,RN-BCN-CV04,B,moda_belleza,Moda y Belleza,28344.42,3.01,121.4,0.0101,115.69
2024-07-01,RN-BCN-CV04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",35930.4,5.24,69.6,0.0069,174.66
2024-07-01,RN-BCN-CV04,B,alimentacion_hosteleria,Alimentación y Hostelería,67141.25,15.77,23.1,0.0288,4099.48
2024-07-01,RN-BCN-CV05,B,moda_belleza,Moda y Belleza,28063.96,3.21,113.6,0.0076,92.14
2024-07-01,RN-BCN-CV05,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",45309.62,4.4,83.0,0.0064,171.47
2024-07-01,RN-BCN-CV05,B,alimentacion_hosteleria,Alimentación y Hostelería,60857.78,18.42,19.8,0.029,4369.25
2024-07-01,RN-BCN-CV06,B,moda_belleza,Moda y Belleza,26318.52,3.56,102.6,0.012,150.94
2024-07-01,RN-BCN-CV06,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",65623.8,3.15,115.8,0.007,194.58
2024-07-01,RN-BCN-CV06,B,alimentacion_hosteleria,Alimentación y Hostelería,69844.38,16.65,21.9,0.0301,4705.05
2024-07-01,RN-BCN-CV07,B,moda_belleza,Moda y Belleza,27708.59,3.35,109.0,0.011,137.17
2024-07-01,RN-BCN-CV07,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",44472.87,4.61,79.2,0.0051,140.54
2024-07-01,RN-BCN-CV07,B,alimentacion_hosteleria,Alimentación y Hostelería,56170.55,20.52,17.8,0.028,4338.86
2024-07-01,RN-BCN-CV08,B,moda_belleza,Moda y Belleza,31703.95,3.06,119.5,0.0126,164.06
2024-07-01,RN-BCN-CV08,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",52042.05,4.11,88.7,0.007,201.42
2024-07-01,RN-BCN-CV08,B,alimentacion_hosteleria,Alimentación y Hostelería,66516.44,18.1,20.2,0.0279,4514.43
2024-07-01,RN-BCN-ES01,B,moda_belleza,Moda y Belleza,631010.36,3.13,116.5,0.0143,3800.02
2024-07-01,RN-BCN-ES01,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",84260.47,3.93,92.9,0.0062,275.83
2024-07-01,RN-BCN-ES01,B,alimentacion_hosteleria,Alimentación y Hostelería,2706.56,14.56,25.1,0.0282,149.4
2024-07-01,RN-BCN-ES02,B,moda_belleza,Moda y Belleza,605122.4,3.78,96.5,0.0109,3354.9
2024-07-01,RN-BCN-ES02,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",104084.0,3.68,99.1,0.0045,231.88
2024-07-01,RN-BCN-ES02,B,alimentacion_hosteleria,Alimentación y Hostelería,2327.83,19.61,18.6,0.0339,208.02
2024-07-01,RN-BCN-ES03,B,moda_belleza,Moda y Belleza,671018.29,3.54,103.3,0.012,3825.99
2024-07-01,RN-BCN-ES03,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",98910.78,4.02,90.9,0.005,266.89
2024-07-01,RN-BCN-ES03,B,alimentacion_hosteleria,Alimentación y Hostelería,2857.81,16.55,22.1,0.0313,198.95
2024-07-01,RN-BCN-ES04,B,moda_belleza,Moda y Belleza,596244.55,3.66,99.8,0.0109,3195.1
2024-07-01,RN-BCN-ES04,B,hogar_electronica,"Hogar, Electrónica y Electrodomésticos",83742.21,4.36,83.7,0.0077,377.87
2024-07-01,RN-BCN-ES04,B,alimentacion_hosteleria,Alimentación y Hostelería,1968.4,22.09,16.5,0.0307,179.41
