mes,codigo_instalacion,grupo,tipo_instalacion,carton_kg,plastico_kg,organico_kg,raee_kg,textil_kg,resto_kg,total_kg,pct_reciclado
2024-08-01,RN-VLC-ES10,C,tienda,968.9,678.4,82.1,142.0,600.1,324.1,2795.6,0.629
2024-08-01,RN-VLC-GA01,C,tienda,22193.8,14033.9,9492.5,8569.6,5217.2,6933.1,66440.1,0.67
2024-08-01,RN-VLC-HI01,C,tienda,5933.5,3242.9,9298.0,893.9,217.2,2072.0,21657.5,0.627
2024-08-01,RN-VLC-HI02,C,tienda,5929.9,3532.2,9222.0,898.8,219.1,2387.2,22189.2,0.573
2024-08-01,RN-VLC-HI03,C,tienda,6755.9,4174.6,10001.7,997.4,240.6,2499.5,24669.7,0.667
2024-08-01,RN-VLC-HI04,C,tienda,4981.7,3506.6,8328.8,814.4,198.0,1986.8,19816.3,0.581
2024-08-01,RN-VLC-HI05,C,tienda,5499.6,3578.3,9856.3,955.2,241.4,2422.7,22553.5,0.628
2024-08-01,RN-VLC-HI06,C,tienda,5583.4,3818.0,9055.9,859.4,220.7,1946.1,21483.5,0.538
2024-08-01,RN-VLC-HI07,C,tienda,4266.0,2665.4,6907.0,634.8,175.3,1818.0,16466.5,0.664
2024-09-01,CL-BCN-01,B,centro_logistico,4164.0,1556.9,67.0,201.7,125.9,590.1,6705.6,0.8
2024-09-01,CL-BCN-02,B,centro_logistico,4014.7,1894.5,66.0,212.5,130.5,650.8,6969.0,0.767
2024-09-01,CL-BIO-01,E,centro_logistico,2528.1,916.1,42.3,121.1,78.3,394.8,4080.7,0.883
2024-09-01,CL-MAD-01,A,centro_logistico,3436.7,1412.6,68.4,162.1,109.8,537.6,5727.2,0.747
2024-09-01,CL-MAD-02,A,centro_logistico,3621.1,1576.3,65.3,179.0,120.8,576.7,6139.2,0.755
2024-09-01,CL-MAD-03,A,centro_logistico,3636.0,1615.6,57.7,179.1,120.7,479.1,6088.2,0.757
2024-09-01,CL-SEV-01,D,centro_logistico,2942.8,1260.3,50.1,141.1,96.4,462.2,4952.9,0.644
2024-09-01,CL-VLC-01,C,centro_logistico,3104.5,1368.2,53.3,170.4,112.8,415.4,5224.6,0.75
2024-09-01,CL-VLC-02,C,centro_logistico,3015.1,1251.0,48.0,175.2,100.4,476.3,5066.0,0.72
2024-09-01,RN-BCN-CV01,B,tienda,981.2,588.4,1535.4,140.3,39.9,403.3,3688.5,0.678
2024-09-01,RN-BCN-CV02,B,tienda,1069.7,687.9,1719.8,164.1,44.6,435.5,4121.6,0.738
2024-09-01,RN-BCN-CV03,B,tienda,1288.7,799.2,1733.9,168.5,49.0,528.4,4567.7,0.722
2024-09-01,RN-BCN-CV04,B,tienda,908.0,554.5,1587.7,135.1,37.0,393.4,3615.7,0.725
2024-09-01,RN-BCN-CV05,B,tienda,948.6,582.6,1393.0,133.3,39.8,349.7,3447.0,0.72
2024-09-01,RN-BCN-CV06,B,tienda,1042.1,695.4,1545.0,129.9,40.8,390.8,3844.0,0.7
2024-09-01,RN-BCN-CV07,B,tienda,1046.3,744.4,1832.3,150.8,46.7,408.2,4228.7,0.708
2024-09-01,RN-BCN-CV08,B,tienda,1080.5,661.4,1550.5,150.6,35.3,371.8,3850.1,0.725
2024-09-01,RN-BCN-ES01,B,tienda,1107.5,645.7,74.3,171.6,688.5,348.1,3035.7,0.763
2024-09-01,RN-BCN-ES02,B,tienda,1309.8,757.8,84.9,210.7,833.2,388.8,3585.2,0.699
2024-09-01,RN-BCN-ES03,B,tienda,1265.0,872.0,93.3,189.8,847.8,365.3,3633.2,0.765
2024-09-01,RN-BCN-ES04,B,tienda,1298.5,791.8,81.3,218.9,815.3,371.2,3577.0,0.734
2024-09-01,RN-BCN-ES05,B,tienda,1106.8,865.4,93.0,216.9,874.4,455.0,3611.5,0.748
2024-09-01,RN-BCN-ES06,B,tienda,1377.7,794.9,81.5,200.3,781.6,441.4,3677.4,0.78
2024-09-01,RN-BCN-ES07,B,tienda,1286.0,779.5,85.9,185.6,829.3,389.9,3556.2,0.734
2024-09-01,RN-BCN-ES08,B,tienda,985.2,638.7,64.0,158.6,722.0,324.1,2892.6,0.743
2024-09-01,RN-BCN-ES09,B,tienda,1393.0,860.2,75.3,220.1,833.9,418.9,3801.4,0.718
2024-09-01,RN-BCN-ES10,B,tienda,1282.1,778.7,71.4,197.9,812.1,380.4,3522.6,0.672
2024-09-01,RN-BCN-ES11,B,tienda,1234.9,794.5,72.6,196.4,851.2,435.8,3585.4,0.745
2024-09-01,RN-BCN-ES12,B,tienda,1204.1,660.8,78.5,175.1,713.4,341.8,3173.7,0.738
2024-09-01,RN-BCN-ES13,B,tienda,1228.1,879.3,82.7,211.0,883.1,396.3,3680.5,0.625
2024-09-01,RN-BCN-ES14,B,tienda,1302.0,932.7,87.0,209.7,853.6,442.3,3827.3,0.739
2024-09-01,RN-BCN-GA01,B,tienda,24243.3,14083.0,6749.6,10330.2,6028.3,7745.0,69179.4,0.646
2024-09-01,RN-BCN-GA02,B,tienda,27371.4,17709.3,7629.4,10979.0,6732.2,7654.6,78075.9,0.67
2024-09-01,RN-BCN-HI01,B,tienda,4122.3,2495.9,6020.5,950.4,225.3,1623.0,15437.4,0.732
2024-09-01,RN-BCN-HI02,B,tienda,6912.4,3507.2,9070.6,1310.1,344.5,2352.3,23497.1,0.731
2024-09-01,RN-BCN-HI03,B,tienda,4625.0,2524.0,5976.9,836.0,230.7,1675.4,15868.0,0.678
2024-09-01,RN-BCN-HI04,B,tienda,5372.1,3752.1,7789.3,1114.0,304.4,2108.0,20439.9,0.759
2024-09-01,RN-BIO-CV01,E,tienda,1077.7,720.0,1924.5,183.6,44.3,475.7,4425.8,0.797
2024-09-01,RN-BIO-CV02,E,tienda,1081.3,759.7,1576.7,191.2,41.2,420.5,4070.6,0.763
2024-09-01,RN-BIO-CV03,E,tienda,1057.2,639.9,1591.9,168.9,40.0,414.7,3912.6,0.899
2024-09-01,RN-BIO-CV04,E,tienda,1039.9,719.2,1896.1,203.9,42.6,473.9,4375.6,0.81
2024-09-01,RN-BIO-ES01,E,tienda,1196.8,724.0,79.3,199.5,698.6,324.7,3222.9,0.823
2024-09-01,RN-BIO-ES02,E,tienda,1046.5,631.7,73.3,167.3,676.1,344.7,2939.6,0.81
2024-09-01,RN-BIO-ES03,E,tienda,1597.8,984.5,103.8,277.2,909.6,480.5,4353.4,0.841
2024-09-01,RN-BIO-ES04,E,tienda,1358.2,839.3,84.2,243.7,793.0,453.9,3772.3,0.745
2024-09-01,RN-BIO-ES05,E,tienda,1324.6,788.3,79.6,221.1,755.6,389.9,3559.1,0.856
2024-09-01,RN-BIO-ES06,E,tienda,1332.8,996.6,99.2,254.0,1030.4,459.8,4172.8,0.807
2024-09-01,RN-BIO-ES07,E,tienda,1248.7,813.5,80.9,231.5,719.6,370.2,3464.4,0.872
2024-09-01,RN-BIO-GA01,E,tienda,18841.8,11516.6,4462.7,8399.0,4223.7,5031.2,52475.0,0.79
2024-09-01,RN-BIO-HI01,E,tienda,6048.7,3868.7,8856.7,1262.6,284.5,2201.1,22522.3,0.813
2024-09-01,RN-BIO-HI02,E,tienda,4770.6,2622.6,6152.5,958.1,221.6,1665.7,16391.1,0.831
2024-09-01,RN-MAD-CV01,A,tienda,955.3,566.2,1676.0,137.9,44.3,352.1,3731.8,0.676
2024-09-01,RN-MAD-CV02,A,tienda,1205.6,614.5,1859.1,157.4,48.5,455.8,4340.9,0.668
2024-09-01,RN-MAD-CV03,A,tienda,961.2,573.8,1623.4,129.7,40.6,381.9,3710.6,0.748
2024-09-01,RN-MAD-CV04,A,tienda,1227.4,730.4,1839.4,177.9,47.2,484.4,4506.7,0.647
2024-09-01,RN-MAD-CV05,A,tienda,825.2,539.1,1334.6,125.8,33.6,357.1,3215.4,0.733
2024-09-01,RN-MAD-CV06,A,tienda,1081.2,664.3,1583.8,141.6,47.2,400.7,3918.8,0.611
2024-09-01,RN-MAD-CV07,A,tienda,1070.7,639.9,1472.0,128.5,39.3,418.0,3768.4,0.758
2024-09-01,RN-MAD-CV08,A,tienda,1194.2,732.0,2054.8,156.1,52.4,409.8,4599.3,0.76
2024-09-01,RN-MAD-CV09,A,tienda,1179.1,816.8,1930.8,173.9,51.3,524.5,4676.4,0.604
2024-09-01,RN-MAD-CV10,A,tienda,1156.1,738.6,1931.3,165.0,51.7,489.9,4532.6,0.663
2024-09-01,RN-MAD-ES01,A,tienda,1595.5,935.7,92.9,218.8,1088.7,413.0,4344.6,0.63
2024-09-01,RN-MAD-ES02,A,tienda,1010.0,766.5,69.2,162.6,723.7,341.7,3073.7,0.682
2024-09-01,RN-MAD-ES03,A,tienda,1405.9,886.7,94.0,190.4,836.0,392.7,3805.7,0.698
2024-09-01,RN-MAD-ES04,A,tienda,1252.9,862.8,81.5,197.6,930.8,412.0,3737.6,0.664
2024-09-01,RN-MAD-ES05,A,tienda,1181.2,730.4,75.6,150.7,810.1,371.6,3319.6,0.618
2024-09-01,RN-MAD-ES06,A,tienda,1169.1,884.7,90.2,207.4,876.1,438.4,3665.9,0.623
2024-09-01,RN-MAD-ES07,A,tienda,1525.8,975.6,96.9,207.6,994.3,447.9,4248.1,0.723
2024-09-01,RN-MAD-ES08,A,tienda,1562.6,911.9,85.5,197.2,896.2,468.3,4121.7,0.651
2024-09-01,RN-MAD-ES09,A,tienda,1134.8,881.6,84.5,198.5,895.3,435.0,3629.7,0.682
2024-09-01,RN-MAD-ES10,A,tienda,1332.9,838.5,87.4,203.3,880.5,466.3,3808.9,0.666
2024-09-01,RN-MAD-ES11,A,tienda,1106.5,764.5,78.4,170.2,770.8,348.5,3238.9,0.679
2024-09-01,RN-MAD-ES12,A,tienda,1433.7,919.0,92.0,208.4,1004.0,456.5,4113.6,0.665
2024-09-01,RN-MAD-ES13,A,tienda,1396.4,817.5,86.8,201.4,788.6,412.9,3703.6,0.702
2024-09-01,RN-MAD-ES14,A,tienda,938.0,697.5,71.0,168.1,687.1,366.2,2927.9,0.693
2024-09-01,RN-MAD-ES15,A,tienda,1288.5,786.2,79.8,181.6,770.7,409.3,3516.1,0.668
2024-09-01,RN-MAD-ES16,A,tienda,1382.6,809.4,71.5,191.5,811.0,416.7,3682.7,0.611
2024-09-01,RN-MAD-ES17,A,tienda,1417.6,863.9,93.5,203.5,899.6,438.9,3917.0,0.649
2024-09-01,RN-MAD-ES18,A,tienda,1328.9,933.1,103.1,218.7,1016.2,461.6,4061.6,0.669
2024-09-01,RN-MAD-ES19,A,tienda,1425.0,888.5,93.4,200.5,953.2,446.9,4007.5,0.638
2024-09-01,RN-MAD-ES20,A,tienda,1419.4,868.5,85.2,196.9,863.1,400.8,3833.9,0.68
2024-09-01,RN-MAD-GA01,A,tienda,32322.4,18432.5,8171.7,11908.4,8075.8,8600.7,87511.5,0.686
2024-09-01,RN-MAD-GA02,A,tienda,20588.5,12732.5,5580.8,8251.9,5829.1,6306.8,59289.6,0.685
2024-09-01,RN-MAD-GA03,A,tienda,26922.1,17197.6,7516.2,11777.6,6872.3,7319.3,77605.1,0.744
2024-09-01,RN-MAD-HI01,A,tienda,5999.2,3177.5,8095.5,1134.8,301.9,2110.3,20819.2,0.7
2024-09-01,RN-MAD-HI02,A,tienda,4808.4,2997.8,7347.4,897.8,259.2,1912.1,18222.7,0.66
2024-09-01,RN-MAD-HI03,A,tienda,5588.7,3394.1,8655.2,1030.2,313.7,2008.3,20990.2,0.589
2024-09-01,RN-MAD-HI04,A,tienda,5872.4,3809.6,7914.8,1092.6,350.5,2158.1,21198.0,0.699
2024-09-01,RN-MAD-HI05,A,tienda,5302.7,3572.9,6799.5,1134.4,296.5,2094.2,19200.2,0.756
2024-09-01,RN-SEV-CV01,D,tienda,880.1,567.9,1343.1,187.1,38.5,318.3,3335.0,0.54
2024-09-01,RN-SEV-CV02,D,tienda,1152.7,626.6,1495.2,229.3,49.4,417.5,3970.7,0.546
2024-09-01,RN-SEV-CV03,D,tienda,862.9,535.0,1037.2,142.0,35.1,288.1,2900.3,0.443
2024-09-01,RN-SEV-CV04,D,tienda,782.7,493.9,1109.7,150.6,35.1,293.5,2865.5,0.551
2024-09-01,RN-SEV-CV05,D,tienda,777.3,423.0,1141.1,153.6,33.3,272.9,2801.2,0.553
2024-09-01,RN-SEV-CV06,D,tienda,893.2,552.4,1374.6,158.4,39.7,364.9,3383.2,0.52
2024-09-01,RN-SEV-CV07,D,tienda,867.7,562.6,1222.7,188.2,37.0,325.7,3203.9,0.535
2024-09-01,RN-SEV-CV08,D,tienda,975.9,648.7,1408.9,199.2,42.6,400.1,3675.4,0.575
2024-09-01,RN-SEV-CV09,D,tienda,913.8,623.7,1289.8,184.8,42.5,353.3,3407.9,0.581
2024-09-01,RN-SEV-CV10,D,tienda,958.5,580.9,1275.3,207.8,40.1,347.8,3410.4,0.545
2024-09-01,RN-SEV-ES01,D,tienda,1184.3,761.7,57.8,236.7,710.6,376.0,3327.1,0.54
2024-09-01,RN-SEV-ES02,D,tienda,1034.4,586.4,55.9,199.5,611.8,323.3,2811.3,0.549
2024-09-01,RN-SEV-ES03,D,tienda,924.0,696.8,58.6,205.4,683.7,331.7,2900.2,0.539
2024-09-01,RN-SEV-ES04,D,tienda,808.0,562.2,48.0,193.8,469.9,243.3,2325.2,0.526
2024-09-01,RN-SEV-ES05,D,tienda,862.5,580.3,47.1,157.5,498.9,261.0,2407.3,0.536
2024-09-01,RN-SEV-ES06,D,tienda,1159.1,799.2,65.0,196.2,762.8,383.0,3365.3,0.502
2024-09-01,RN-SEV-ES07,D,tienda,1077.5,790.1,73.6,225.6,716.8,370.2,3253.8,0.505
2024-09-01,RN-SEV-ES08,D,tienda,1061.1,727.9,66.6,182.0,647.0,326.7,3011.3,0.561
2024-09-01,RN-SEV-ES09,D,tienda,1085.3,667.7,57.8,215.3,622.5,342.6,2991.2,0.506
2024-09-01,RN-SEV-ES10,D,tienda,1127.0,607.0,57.7,195.2,642.0,315.0,2943.9,0.641
2024-09-01,RN-SEV-ES11,D,tienda,1010.8,702.8,59.6,214.0,639.0,353.4,2979.6,0.612
2024-09-01,RN-SEV-ES12,D,tienda,981.0,600.8,51.9,199.5,572.9,309.8,2715.9,0.591
2024-09-01,RN-SEV-GA01,D,tienda,14722.8,7761.2,2644.8,6505.6,2842.0,4014.0,38490.4,0.544
2024-09-01,RN-SEV-HI01,D,tienda,3472.5,2273.8,4461.6,933.1,207.7,1111.9,12460.6,0.5
2024-09-01,RN-SEV-HI02,D,tienda,4384.3,2454.7,5045.7,1109.1,232.0,1531.2,14757.0,0.494
2024-09-01,RN-SEV-HI03,D,tienda,3372.6,2113.8,4070.0,966.7,184.9,1226.8,11934.8,0.588
2024-09-01,RN-SEV-HI04,D,tienda,4980.9,2474.2,5118.9,1176.4,264.7,1592.6,15607.7,0.545
2024-09-01,RN-VLC-CV01,C,tienda,951.8,563.8,1684.4,106.8,29.4,381.3,3717.5,0.612
2024-09-01,RN-VLC-CV02,C,tienda,979.7,665.9,1808.3,117.8,29.6,434.8,4036.1,0.656
2024-09-01,RN-VLC-CV03,C,tienda,1123.5,668.8,1726.2,106.7,28.6,446.8,4100.6,0.663
2024-09-01,RN-VLC-CV04,C,tienda,777.0,548.3,1692.7,91.7,26.0,357.2,3492.9,0.644
2024-09-01,RN-VLC-CV05,C,tienda,746.7,542.6,1300.0,85.8,21.9,311.4,3008.4,0.677
2024-09-01,RN-VLC-CV06,C,tienda,1113.7,595.4,1981.4,122.1,29.9,452.0,4294.5,0.613
2024-09-01,RN-VLC-CV07,C,tienda,979.0,613.3,1537.2,101.8,26.3,382.2,3639.8,0.572
2024-09-01,RN-VLC-CV08,C,tienda,748.0,466.0,1231.0,82.7,19.3,320.8,2867.8,0.605
2024-09-01,RN-VLC-CV09,C,tienda,868.3,552.4,1432.2,92.2,24.5,330.8,3300.4,0.59
2024-09-01,RN-VLC-ES01,C,tienda,1213.5,749.4,91.5,178.6,740.1,378.1,3351.2,0.647
2024-09-01,RN-VLC-ES02,C,tienda,841.5,515.5,66.9,114.1,551.7,240.0,2329.7,0.634
2024-09-01,RN-VLC-ES03,C,tienda,1007.6,578.6,95.0,136.5,623.1,259.5,2700.3,0.595
2024-09-01,RN-VLC-ES04,C,tienda,1036.3,705.4,82.4,145.8,677.6,309.8,2957.3,0.555
2024-09-01,RN-VLC-ES05,C,tienda,1050.6,666.1,87.5,148.9,657.8,318.9,2929.8,0.624
2024-09-01,RN-VLC-ES06,C,tienda,869.5,515.8,69.7,123.8,580.6,253.6,2413.0,0.601
2024-09-01,RN-VLC-ES07,C,tienda,976.2,608.9,95.9,149.1,666.6,292.7,2789.4,0.603
2024-09-01,RN-VLC-ES08,C,tienda,1157.6,828.5,93.1,158.2,752.8,327.7,3317.9,0.709
2024-09-01,RN-VLC-ES09,C,tienda,1020.1,683.8,92.0,167.4,654.3,289.7,2907.3,0.581
2024-09-01,RN-VLC-ES10,C,tienda,870.5,577.1,83.4,131.2,572.4,321.0,2555.6,0.559
2024-09-01,RN-VLC-GA01,C,tienda,19569.3,11527.6,6768.5,8010.4,4297.1,5669.6,55842.5,0.595
2024-09-01,RN-VLC-HI01,C,tienda,4817.1,2880.5,8072.9,719.9,189.5,2001.6,18681.5,0.649
2024-09-01,RN-VLC-HI02,C,tienda,5395.4,2989.2,9590.4,769.9,195.4,2130.3,21070.6,0.596
2024-09-01,RN-VLC-HI03,C,tienda,5190.5,3485.2,8477.0,870.4,210.4,2447.3,20680.8,0.612
2024-09-01,RN-VLC-HI04,C,tienda,4428.6,2686.3,7170.2,692.1,154.4,1828.8,16960.4,0.691
2024-09-01,RN-VLC-HI05,C,tienda,5589.4,3310.1,8267.3,915.8,191.0,2071.2,20344.8,0.602
2024-09-01,RN-VLC-HI06,C,tienda,5244.3,3041.2,8205.0,637.1,168.6,1803.7,19099.9,0.565
2024-09-01,RN-VLC-HI07,C,tienda,4474.8,2814.7,6297.0,574.7,146.9,1578.8,15886.9,0.577
2024-10-01,CL-BCN-01,B,centro_logistico,4184.4,1902.9,65.5,204.9,117.1,541.3,7016.1,0.845
2024-10-01,CL-BCN-02,B,centro_logistico,3523.2,1734.2,68.4,179.0,134.0,653.9,6292.7,0.776
2024-10-01,CL-BIO-01,E,centro_logistico,2428.4,1199.6,41.3,116.7,77.6,384.9,4248.5,0.915
2024-10-01,CL-MAD-01,A,centro_logistico,3213.5,1634.5,53.4,183.2,120.1,512.8,5717.5,0.771
2024-10-01,CL-MAD-02,A,centro_logistico,3390.6,1702.0,59.1,159.7,116.9,507.2,5935.5,0.752
2024-10-01,CL-MAD-03,A,centro_logistico,3184.1,1620.1,60.3,173.5,113.2,472.6,5623.8,0.762
2024-10-01,CL-SEV-01,D,centro_logistico,2865.3,1267.6,50.9,144.5,96.6,475.5,4900.4,0.605
2024-10-01,CL-VLC-01,C,centro_logistico,2609.5,1550.7,49.0,160.1,105.4,409.4,4884.1,0.702
2024-10-01,CL-VLC-02,C,centro_logistico,3143.1,1394.0,57.6,150.4,107.1,434.6,5286.8,0.72
2024-10-01,RN-BCN-CV01,B,tienda,991.3,640.6,1839.2,159.5,42.9,467.4,4140.9,0.702
2024-10-01,RN-BCN-CV02,B,tienda,1206.0,722.8,1729.3,182.6,40.5,473.6,4354.8,0.664
2024-10-01,RN-BCN-CV03,B,tienda,1194.3,769.4,1751.5,195.6,51.3,464.3,4426.4,0.679
2024-10-01,RN-BCN-CV04,B,tienda,905.8,585.4,1517.3,132.9,39.5,351.2,3532.1,0.794
2024-10-01,RN-BCN-CV05,B,tienda,984.5,581.5,1761.4,147.4,41.9,355.4,3872.1,0.67
2024-10-01,RN-BCN-CV06,B,tienda,1146.0,650.5,1630.6,154.6,37.4,386.4,4005.5,0.704
2024-10-01,RN-BCN-CV07,B,tienda,1090.6,652.9,1770.6,153.7,38.8,373.8,4080.4,0.728
2024-10-01,RN-BCN-CV08,B,tienda,970.9,678.2,1432.3,139.6,41.2,373.9,3636.1,0.768
2024-10-01,RN-BCN-ES01,B,tienda,1092.7,616.0,69.5,163.0,634.3,329.7,2905.2,0.693
2024-10-01,RN-BCN-ES02,B,tienda,1172.0,762.1,81.5,189.0,696.4,387.0,3288.0,0.683
2024-10-01,RN-BCN-ES03,B,tienda,1248.2,758.2,78.1,187.3,816.8,363.9,3452.5,0.768
2024-10-01,RN-BCN-ES04,B,tienda,1235.7,719.2,78.8,183.7,784.9,359.9,3362.2,0.711
2024-10-01,RN-BCN-ES05,B,tienda,1150.3,719.0,73.3,216.0,815.3,421.7,3395.6,0.739
2024-10-01,RN-BCN-ES06,B,tienda,1231.1,795.6,71.9,190.2,877.7,397.9,3564.4,0.694
2024-10-01,RN-BCN-ES07,B,tienda,1101.1,756.1,83.5,173.9,872.5,377.7,3364.8,0.694
2024-10-01,RN-BCN-ES08,B,tienda,884.1,565.9,53.5,127.6,588.9,302.5,2522.5,0.701
2024-10-01,RN-BCN-ES09,B,tienda,1243.6,844.0,80.1,196.3,755.5,430.9,3550.4,0.724
2024-10-01,RN-BCN-ES10,B,tienda,1172.2,784.9,68.8,166.6,729.9,383.2,3305.6,0.663
2024-10-01,RN-BCN-ES11,B,tienda,1161.8,793.2,68.9,173.5,733.4,317.7,3248.5,0.724
2024-10-01,RN-BCN-ES12,B,tienda,972.8,684.1,63.3,135.3,599.0,334.3,2788.8,0.661
2024-10-01,RN-BCN-ES13,B,tienda,1170.6,783.9,84.9,190.1,829.1,376.0,3434.6,0.731
2024-10-01,RN-BCN-ES14,B,tienda,1330.6,806.2,89.2,190.0,821.2,455.1,3692.3,0.719
2024-10-01,RN-BCN-GA01,B,tienda,22650.2,14173.3,5516.9,10750.6,6413.3,6642.1,66146.4,0.691
2024-10-01,RN-BCN-GA02,B,tienda,27939.7,15381.6,6835.2,10882.8,6219.1,7554.5,74812.9,0.687
2024-10-01,RN-BCN-HI01,B,tienda,4348.7,2373.5,7118.9,874.3,225.7,1516.3,16457.4,0.704
2024-10-01,RN-BCN-HI02,B,tienda,6372.6,3974.8,9446.1,1258.6,370.9,2333.4,23756.4,0.683
2024-10-01,RN-BCN-HI03,B,tienda,5244.1,3009.6,6402.9,858.4,221.2,1614.8,17351.0,0.692
2024-10-01,RN-BCN-HI04,B,tienda,6159.2,3720.5,7716.5,1051.2,303.7,1946.5,20897.6,0.727
2024-10-01,RN-BIO-CV01,E,tienda,1249.0,646.3,2105.6,156.3,40.0,452.3,4649.5,0.871
2024-10-01,RN-BIO-CV02,E,tienda,1023.8,658.4,1773.8,176.0,39.3,426.3,4097.6,0.811
2024-10-01,RN-BIO-CV03,E,tienda,1132.0,689.5,1682.4,162.1,39.6,426.8,4132.4,0.837
2024-10-01,RN-BIO-CV04,E,tienda,1243.6,814.1,2032.3,187.9,43.6,453.4,4774.9,0.788
2024-10-01,RN-BIO-ES01,E,tienda,1142.2,656.9,61.5,203.5,727.7,292.4,3084.2,0.802
2024-10-01,RN-BIO-ES02,E,tienda,1167.7,636.3,59.0,163.6,570.0,286.8,2883.4,0.876
2024-10-01,RN-BIO-ES03,E,tienda,1464.3,919.0,103.3,260.2,976.0,437.1,4159.9,0.808
2024-10-01,RN-BIO-ES04,E,tienda,1177.3,742.8,80.5,250.0,798.5,403.5,3452.6,0.759
2024-10-01,RN-BIO-ES05,E,tienda,1200.3,796.8,79.0,196.5,749.6,391.2,3413.4,0.772
2024-10-01,RN-BIO-ES06,E,tienda,1475.3,885.4,92.3,254.3,819.3,468.3,3994.9,0.795
2024-10-01,RN-BIO-ES07,E,tienda,1189.0,859.5,79.4,218.4,742.2,358.1,3446.6,0.732
2024-10-01,RN-BIO-GA01,E,tienda,16736.7,9867.5,4372.8,7918.3,3551.2,4761.4,47207.9,0.751
2024-10-01,RN-BIO-HI01,E,tienda,5710.6,4316.0,8340.2,1236.2,276.7,2129.9,22009.6,0.833
2024-10-01,RN-BIO-HI02,E,tienda,4199.7,2863.9,5652.4,929.1,182.8,1550.2,15378.1,0.808
2024-10-01,RN-MAD-CV01,A,tienda,958.1,646.8,1809.8,134.4,40.6,409.6,3999.3,0.687
2024-10-01,RN-MAD-CV02,A,tienda,1117.1,780.2,1829.3,153.3,47.0,403.3,4330.2,0.649
2024-10-01,RN-MAD-CV03,A,tienda,1073.0,727.7,1612.7,154.1,41.2,380.7,3989.4,0.657
2024-10-01,RN-MAD-CV04,A,tienda,1138.0,821.7,1938.6,179.0,52.4,487.4,4617.1,0.613
2024-10-01,RN-MAD-CV05,A,tienda,955.1,576.7,1414.7,127.2,36.5,329.8,3440.0,0.697
2024-10-01,RN-MAD-CV06,A,tienda,1068.8,639.8,1726.6,149.6,38.8,397.3,4020.9,0.706
2024-10-01,RN-MAD-CV07,A,tienda,1049.8,602.0,1781.8,143.1,39.7,339.2,3955.6,0.726
2024-10-01,RN-MAD-CV08,A,tienda,1111.2,685.8,1824.8,165.3,42.1,439.8,4269.0,0.725
2024-10-01,RN-MAD-CV09,A,tienda,1215.6,810.2,2253.5,175.8,48.9,549.9,5053.9,0.679
2024-10-01,RN-MAD-CV10,A,tienda,1153.1,698.3,1840.8,162.5,44.7,422.7,4322.1,0.678
2024-10-01,RN-MAD-ES01,A,tienda,1428.5,952.0,96.9,218.6,952.8,493.6,4142.4,0.656
2024-10-01,RN-MAD-ES02,A,tienda,988.7,723.4,59.8,140.3,642.5,337.8,2892.5,0.669
2024-10-01,RN-MAD-ES03,A,tienda,1370.4,754.8,84.1,180.4,854.4,403.3,3647.4,0.659
2024-10-01,RN-MAD-ES04,A,tienda,1175.6,822.9,83.0,169.2,717.0,398.5,3366.2,0.709
2024-10-01,RN-MAD-ES05,A,tienda,1072.1,698.9,72.5,162.2,752.4,384.4,3142.5,0.712
2024-10-01,RN-MAD-ES06,A,tienda,1291.7,728.2,83.9,174.9,866.4,412.9,3558.0,0.729
2024-10-01,RN-MAD-ES07,A,tienda,1392.3,852.9,87.0,189.4,874.8,394.0,3790.4,0.726
2024-10-01,RN-MAD-ES08,A,tienda,1370.5,826.9,80.6,230.2,859.1,359.7,3727.0,0.673
2024-10-01,RN-MAD-ES09,A,tienda,1194.9,835.4,83.7,189.4,864.6,390.2,3558.2,0.704
2024-10-01,RN-MAD-ES10,A,tienda,1364.8,841.7,82.5,177.9,668.8,395.7,3531.4,0.71
2024-10-01,RN-MAD-ES11,A,tienda,1042.8,725.9,64.2,139.6,786.2,335.4,3094.1,0.718
2024-10-01,RN-MAD-ES12,A,tienda,1327.7,891.2,87.5,179.9,962.6,421.7,3870.6,0.705
2024-10-01,RN-MAD-ES13,A,tienda,1249.0,800.6,88.1,163.1,860.7,424.9,3586.4,0.674
2024-10-01,RN-MAD-ES14,A,tienda,1111.4,712.1,66.8,147.1,716.7,335.1,3089.2,0.657
2024-10-01,RN-MAD-ES15,A,tienda,1161.6,644.1,78.3,169.2,788.0,320.9,3162.1,0.627
2024-10-01,RN-MAD-ES16,A,tienda,1140.7,794.0,76.8,167.6,833.1,354.3,3366.5,0.644
2024-10-01,RN-MAD-ES17,A,tienda,1199.5,888.4,91.1,193.5,919.6,412.4,3704.5,0.715
2024-10-01,RN-MAD-ES18,A,tienda,1449.0,776.7,88.1,193.6,965.1,430.8,3903.3,0.637
2024-10-01,RN-MAD-ES19,A,tienda,1103.2,832.9,86.9,200.5,769.6,421.2,3414.3,0.648
2024-10-01,RN-MAD-ES20,A,tienda,1187.3,794.4,76.9,184.7,782.6,390.6,3416.5,0.662
2024-10-01,RN-MAD-GA01,A,tienda,30280.5,18293.3,8295.1,11980.3,7851.3,8417.3,85117.8,0.657
2024-10-01,RN-MAD-GA02,A,tienda,20410.5,13009.0,5905.1,8287.8,5624.1,6245.3,59481.8,0.689
