fecha,codigo_centro,grupo,num_rutas,km_totales,km_en_vacio,paradas,ocupacion_media,pct_km_en_vacio,entregas_fallidas
2024-07-17,CL-VLC-02,C,13,6169.5,1519.3,135,0.728,0.246,3
2024-07-18,CL-BCN-01,B,12,5776.8,1214.2,145,0.778,0.21,3
2024-07-18,CL-BCN-02,B,11,5445.4,1063.8,131,0.708,0.195,4
2024-07-18,CL-BIO-01,E,10,5315.1,687.6,90,0.86,0.129,0
2024-07-18,CL-MAD-01,A,14,6403.2,1283.6,178,0.823,0.2,7
2024-07-18,CL-MAD-02,A,10,4641.8,980.5,165,0.847,0.211,8
2024-07-18,CL-MAD-03,A,12,5465.8,824.1,159,0.897,0.151,2
2024-07-18,CL-SEV-01,D,13,13715.2,4275.0,80,0.608,0.312,0
2024-07-18,CL-VLC-01,C,12,5919.1,1387.9,156,0.799,0.234,3
2024-07-18,CL-VLC-02,C,15,7343.9,1416.8,140,0.704,0.193,1
2024-07-19,CL-BCN-01,B,13,6401.6,1315.8,157,0.779,0.206,6
2024-07-19,CL-BCN-02,B,12,5930.7,1154.9,143,0.711,0.195,6
2024-07-19,CL-BIO-01,E,11,5569.5,1131.8,116,0.871,0.203,0
2024-07-19,CL-MAD-01,A,12,5573.3,817.6,171,0.685,0.147,6
2024-07-19,CL-MAD-02,A,11,4937.5,1035.9,138,0.702,0.21,4
2024-07-19,CL-MAD-03,A,11,,,130,0.846,,4
2024-07-19,CL-SEV-01,D,11,11603.5,3996.6,96,0.614,0.344,0
2024-07-19,CL-VLC-01,C,10,4708.2,1252.1,116,0.791,0.266,3
2024-07-19,CL-VLC-02,C,12,5639.0,1201.2,133,0.634,0.213,8
2024-07-20,CL-BCN-01,B,9,4657.3,1109.4,118,0.74,0.238,3
2024-07-20,CL-BCN-02,B,8,3907.8,776.3,90,0.7,0.199,3
2024-07-20,CL-BIO-01,E,8,4122.2,680.7,81,0.821,0.165,1
2024-07-20,CL-MAD-01,A,8,3877.9,835.8,97,0.782,0.216,2
2024-07-20,CL-MAD-02,A,9,4143.7,714.7,138,0.853,0.172,5
2024-07-20,CL-MAD-03,A,8,3687.3,566.4,126,0.825,0.154,4
2024-07-20,CL-SEV-01,D,10,10382.0,3065.6,86,0.622,0.295,3
2024-07-20,CL-VLC-01,C,8,3782.5,1011.0,108,0.763,0.267,3
2024-07-20,CL-VLC-02,C,9,4261.6,1103.1,102,0.804,0.259,3
2024-07-21,CL-BCN-01,B,3,1701.9,448.7,43,0.63,0.264,0
2024-07-21,CL-BCN-02,B,3,1746.2,319.7,38,0.764,0.183,2
2024-07-21,CL-BIO-01,E,4,1801.9,339.8,52,0.716,0.189,1
2024-07-21,CL-MAD-01,A,3,1461.0,236.6,37,0.796,0.162,2
2024-07-21,CL-MAD-02,A,3,1533.1,274.3,45,0.846,0.179,4
2024-07-21,CL-MAD-03,A,3,1586.1,337.6,39,0.725,0.213,1
2024-07-21,CL-SEV-01,D,3,3653.4,1241.5,25,0.597,0.34,0
2024-07-21,CL-VLC-01,C,4,1829.9,431.0,42,0.659,0.236,1
2024-07-21,CL-VLC-02,C,3,1500.3,293.6,40,0.633,0.196,1
2024-07-22,CL-BCN-01,B,12,5831.2,1367.9,150,0.83,0.235,2
2024-07-22,CL-BCN-02,B,12,,,157,0.751,,6
2024-07-22,CL-BIO-01,E,11,5465.2,701.1,145,0.88,0.128,1
2024-07-22,CL-MAD-01,A,11,5054.1,832.4,147,0.769,0.165,6
2024-07-22,CL-MAD-02,A,11,5193.1,546.9,147,0.679,0.105,3
2024-07-22,CL-MAD-03,A,13,5827.7,1141.0,199,0.723,0.196,10
2024-07-22,CL-SEV-01,D,11,12204.5,3704.4,42,0.659,0.304,1
2024-07-22,CL-VLC-01,C,11,5322.3,1015.7,163,0.699,0.191,3
2024-07-22,CL-VLC-02,C,13,6226.1,1622.5,150,0.712,0.261,1
2024-07-23,CL-BCN-01,B,11,5578.4,1306.3,145,0.733,0.234,1
2024-07-23,CL-BCN-02,B,9,4502.7,1107.1,125,0.764,0.246,10
2024-07-23,CL-BIO-01,E,10,4922.0,721.2,85,0.856,0.147,1
2024-07-23,CL-MAD-01,A,11,5109.7,1171.5,181,0.699,0.229,5
2024-07-23,CL-MAD-02,A,11,5143.8,813.9,174,0.776,0.158,4
2024-07-23,CL-MAD-03,A,12,5382.1,703.2,168,0.813,0.131,6
2024-07-23,CL-SEV-01,D,12,12804.3,4055.1,113,0.598,0.317,0
2024-07-23,CL-VLC-01,C,12,5982.8,999.7,119,0.639,0.167,6
2024-07-23,CL-VLC-02,C,11,5399.1,1319.0,119,0.697,0.244,1
2024-07-24,CL-BCN-01,B,11,5434.1,1304.2,129,0.811,0.24,7
2024-07-24,CL-BCN-02,B,12,6030.4,1149.2,150,0.848,0.191,3
2024-07-24,CL-BIO-01,E,11,5804.1,950.7,126,0.825,0.164,1
2024-07-24,CL-MAD-01,A,10,4810.7,719.0,132,0.776,0.149,8
2024-07-24,CL-MAD-02,A,13,5817.2,1418.3,184,0.751,0.244,12
2024-07-24,CL-MAD-03,A,12,5454.4,1325.7,146,0.834,0.243,3
2024-07-24,CL-SEV-01,D,12,13035.8,4599.7,75,0.612,0.353,1
2024-07-24,CL-VLC-01,C,13,6275.8,1697.8,167,0.707,0.271,6
2024-07-24,CL-VLC-02,C,10,5044.2,1605.5,120,0.667,0.318,9
2024-07-25,CL-BCN-01,B,12,6140.6,986.5,158,0.79,0.161,8
2024-07-25,CL-BCN-02,B,13,6520.6,1672.7,176,0.844,0.257,4
2024-07-25,CL-BIO-01,E,10,5080.1,551.4,147,0.82,0.109,1
2024-07-25,CL-MAD-01,A,12,5429.9,796.1,184,0.794,0.147,6
2024-07-25,CL-MAD-02,A,10,4647.4,696.0,119,0.89,0.15,9
2024-07-25,CL-MAD-03,A,10,4717.2,744.5,128,0.827,0.158,8
2024-07-25,CL-SEV-01,D,11,12189.0,4154.8,104,0.553,0.341,2
2024-07-25,CL-VLC-01,C,12,5817.4,1312.7,135,0.7,0.226,6
2024-07-25,CL-VLC-02,C,13,6410.2,1508.7,164,0.739,0.235,6
2024-07-26,CL-BCN-01,B,11,5655.1,1274.3,131,0.669,0.225,6
2024-07-26,CL-BCN-02,B,12,5899.7,1368.2,166,0.736,0.232,7
2024-07-26,CL-BIO-01,E,10,5031.3,686.9,133,0.783,0.137,2
2024-07-26,CL-MAD-01,A,10,4633.9,804.1,156,0.798,0.174,8
2024-07-26,CL-MAD-02,A,12,5637.7,653.7,153,0.834,0.116,5
2024-07-26,CL-MAD-03,A,12,5596.3,825.9,189,0.753,0.148,7
2024-07-26,CL-SEV-01,D,12,13416.1,4486.9,95,0.586,0.334,1
2024-07-26,CL-VLC-01,C,11,5619.9,1389.9,143,0.672,0.247,1
2024-07-26,CL-VLC-02,C,11,5342.6,1173.5,131,0.701,0.22,2
2024-07-27,CL-BCN-01,B,9,4552.6,1101.8,120,0.816,0.242,6
2024-07-27,CL-BCN-02,B,8,4032.0,833.2,111,0.85,0.207,3
2024-07-27,CL-BIO-01,E,10,4876.1,551.0,94,0.833,0.113,0
2024-07-27,CL-MAD-01,A,9,4130.0,712.9,109,0.807,0.173,3
2024-07-27,CL-MAD-02,A,8,3537.0,780.4,101,0.799,0.221,5
2024-07-27,CL-MAD-03,A,9,4266.6,783.2,132,0.781,0.184,3
2024-07-27,CL-SEV-01,D,9,9168.5,2897.7,69,0.608,0.316,1
2024-07-27,CL-VLC-01,C,9,4516.1,886.9,119,0.795,0.196,8
2024-07-27,CL-VLC-02,C,9,4192.2,1196.6,135,0.824,0.285,2
2024-07-28,CL-BCN-01,B,4,1797.5,369.0,45,0.838,0.205,0
2024-07-28,CL-BCN-02,B,3,1563.7,300.4,39,0.711,0.192,3
2024-07-28,CL-BIO-01,E,4,1794.4,275.7,47,0.812,0.154,0
2024-07-28,CL-MAD-01,A,3,1571.1,290.4,46,0.695,0.185,2
2024-07-28,CL-MAD-02,A,3,1297.0,198.3,35,0.813,0.153,3
2024-07-28,CL-MAD-03,A,4,1730.4,390.4,48,0.946,0.226,1
2024-07-28,CL-SEV-01,D,3,3190.7,1286.1,25,0.585,0.403,0
2024-07-28,CL-VLC-01,C,3,1658.1,441.6,39,0.791,0.266,0
2024-07-28,CL-VLC-02,C,4,1795.4,396.6,47,0.674,0.221,0
2024-07-29,CL-BCN-01,B,10,4860.8,835.4,111,0.784,0.172,3
2024-07-29,CL-BCN-02,B,12,6202.9,1400.6,159,0.757,0.226,5
2024-07-29,CL-BIO-01,E,12,5935.7,1095.7,138,0.841,0.185,3
2024-07-29,CL-MAD-01,A,12,5529.6,885.0,153,0.814,0.16,12
2024-07-29,CL-MAD-02,A,11,5071.7,969.3,167,0.803,0.191,8
2024-07-29,CL-MAD-03,A,11,4944.2,1055.5,118,0.841,0.213,2
2024-07-29,CL-SEV-01,D,13,14459.0,4817.7,86,0.617,0.333,2
2024-07-29,CL-VLC-01,C,11,5611.1,1574.6,142,0.749,0.281,1
2024-07-29,CL-VLC-02,C,12,5800.8,1415.6,166,0.522,0.244,5
2024-07-30,CL-BCN-01,B,12,5994.7,951.2,134,0.738,0.159,5
2024-07-30,CL-BCN-02,B,12,6120.9,1177.5,169,0.665,0.192,5
2024-07-30,CL-BIO-01,E,13,6420.4,952.9,182,0.953,0.148,1
2024-07-30,CL-MAD-01,A,13,5871.0,1201.4,196,0.753,0.205,12
2024-07-30,CL-MAD-02,A,10,4465.3,820.0,144,0.758,0.184,4
2024-07-30,CL-MAD-03,A,10,4542.5,872.7,168,0.804,0.192,8
2024-07-30,CL-SEV-01,D,14,15051.4,5458.2,144,0.488,0.363,2
2024-07-30,CL-VLC-01,C,12,5848.0,1077.0,167,0.688,0.184,3
2024-07-30,CL-VLC-02,C,14,6607.3,1865.8,169,0.731,0.282,5
2024-07-31,CL-BCN-01,B,12,5776.4,1415.0,132,0.839,0.245,5
2024-07-31,CL-BCN-02,B,12,6050.6,1200.1,153,0.919,0.198,4
2024-07-31,CL-BIO-01,E,11,5537.3,666.1,139,0.766,0.12,0
2024-07-31,CL-MAD-01,A,10,4492.8,861.8,141,0.812,0.192,8
2024-07-31,CL-MAD-02,A,10,4465.9,959.8,130,0.772,0.215,5
2024-07-31,CL-MAD-03,A,12,5410.3,1083.8,140,0.863,0.2,5
2024-07-31,CL-SEV-01,D,11,12092.8,3907.7,99,0.596,0.323,2
2024-07-31,CL-VLC-01,C,12,6066.5,1363.0,114,0.729,0.225,2
2024-07-31,CL-VLC-02,C,11,5527.0,1035.8,122,0.67,0.187,1
2024-08-01,CL-BCN-01,B,9,4565.3,926.6,107,0.673,0.203,3
2024-08-01,CL-BCN-02,B,9,4403.7,797.2,128,0.646,0.181,1
2024-08-01,CL-BIO-01,E,9,4672.6,842.0,91,0.841,0.18,0
2024-08-01,CL-MAD-01,A,10,4565.2,657.5,134,0.805,0.144,5
2024-08-01,CL-MAD-02,A,9,4198.2,614.2,132,0.751,0.146,9
2024-08-01,CL-MAD-03,A,11,5204.4,818.3,143,0.784,0.157,3
2024-08-01,CL-SEV-01,D,9,9694.0,3129.0,71,0.698,0.323,1
2024-08-01,CL-VLC-01,C,9,4603.4,1298.2,113,0.761,0.282,3
2024-08-01,CL-VLC-02,C,11,5179.1,855.0,147,0.748,0.165,6
2024-08-02,CL-BCN-01,B,9,4328.5,1103.0,126,0.775,0.255,5
2024-08-02,CL-BCN-02,B,9,4542.0,751.4,125,0.671,0.165,5
2024-08-02,CL-BIO-01,E,9,4629.1,637.3,115,0.812,0.138,1
2024-08-02,CL-MAD-01,A,10,4736.6,939.9,146,0.785,0.198,5
2024-08-02,CL-MAD-02,A,8,3666.4,456.7,97,0.807,0.125,2
2024-08-02,CL-MAD-03,A,9,4073.0,774.4,132,0.922,0.19,6
2024-08-02,CL-SEV-01,D,9,9706.2,3233.3,77,0.478,0.333,3
2024-08-02,CL-VLC-01,C,10,4813.2,854.6,115,0.662,0.178,2
2024-08-02,CL-VLC-02,C,10,5073.5,1192.1,133,0.696,0.235,5
2024-08-03,CL-BCN-01,B,7,3323.0,831.4,77,0.871,0.25,1
2024-08-03,CL-BCN-02,B,7,3628.4,756.2,96,0.818,0.208,1
2024-08-03,CL-BIO-01,E,8,3872.2,613.7,90,0.769,0.158,0
2024-08-03,CL-MAD-01,A,7,3253.5,588.4,87,0.726,0.181,1
2024-08-03,CL-MAD-02,A,8,3857.2,546.2,131,0.748,0.142,5
2024-08-03,CL-MAD-03,A,7,2982.8,577.1,69,0.743,0.193,4
2024-08-03,CL-SEV-01,D,7,7868.4,2281.6,47,0.725,0.29,0
2024-08-03,CL-VLC-01,C,7,3455.9,925.5,80,0.758,0.268,1
2024-08-03,CL-VLC-02,C,8,3996.6,1159.4,104,0.747,0.29,1
2024-08-04,CL-BCN-01,B,3,1578.1,300.9,35,0.746,0.191,2
2024-08-04,CL-BCN-02,B,3,1546.7,361.8,44,0.825,0.234,1
2024-08-04,CL-BIO-01,E,3,1548.7,182.2,27,0.943,0.118,0
2024-08-04,CL-MAD-01,A,2,1071.7,189.1,22,0.757,0.176,0
2024-08-04,CL-MAD-02,A,3,1197.8,204.9,48,0.731,0.171,1
2024-08-04,CL-MAD-03,A,3,1153.8,138.1,42,0.745,0.12,3
2024-08-04,CL-SEV-01,D,3,3052.3,1070.4,29,0.6,0.351,0
2024-08-04,CL-VLC-01,C,3,1514.1,352.3,29,0.78,0.233,0
2024-08-04,CL-VLC-02,C,3,1229.2,287.2,44,0.631,0.234,0
2024-08-05,CL-BCN-01,B,7,3290.4,651.9,97,0.641,0.198,4
2024-08-05,CL-BCN-02,B,8,4216.8,787.8,123,0.671,0.187,3
2024-08-05,CL-BIO-01,E,9,4490.1,906.5,111,0.753,0.202,2
2024-08-05,CL-MAD-01,A,10,4585.2,868.2,108,0.796,0.189,5
2024-08-05,CL-MAD-02,A,11,5176.2,1136.7,174,0.657,0.22,9
2024-08-05,CL-MAD-03,A,9,4169.4,958.4,121,0.752,0.23,4
2024-08-05,CL-SEV-01,D,10,10254.8,3728.3,61,0.593,0.364,1
2024-08-05,CL-VLC-01,C,9,4226.9,1117.2,99,0.68,0.264,1
2024-08-05,CL-VLC-02,C,10,4775.1,1063.5,127,0.803,0.223,2
2024-08-06,CL-BCN-01,B,9,4504.9,1105.7,106,0.756,0.245,3
2024-08-06,CL-BCN-02,B,10,4961.4,1176.6,106,0.799,0.237,2
2024-08-06,CL-BIO-01,E,10,4983.2,901.0,104,0.769,0.181,1
2024-08-06,CL-MAD-01,A,9,3931.5,808.6,123,0.787,0.206,5
2024-08-06,CL-MAD-02,A,9,,,133,0.832,,3
2024-08-06,CL-MAD-03,A,8,3756.8,754.9,83,0.753,0.201,3
2024-08-06,CL-SEV-01,D,9,10173.1,3812.5,65,0.543,0.375,1
2024-08-06,CL-VLC-01,C,11,5170.7,1090.7,142,0.642,0.211,2
2024-08-06,CL-VLC-02,C,9,4361.9,1226.5,94,0.7,0.281,7
2024-08-07,CL-BCN-01,B,11,5457.8,1342.5,126,0.758,0.246,2
2024-08-07,CL-BCN-02,B,9,4681.8,1012.4,110,0.737,0.216,6
2024-08-07,CL-BIO-01,E,9,4677.5,701.4,104,0.904,0.15,3
2024-08-07,CL-MAD-01,A,9,4208.4,789.9,130,0.816,0.188,7
2024-08-07,CL-MAD-02,A,10,4518.3,877.3,142,0.722,0.194,13
2024-08-07,CL-MAD-03,A,9,3930.6,728.3,113,0.762,0.185,6
2024-08-07,CL-SEV-01,D,9,9637.6,3088.8,64,0.583,0.32,1
2024-08-07,CL-VLC-01,C,10,4833.7,1121.2,101,0.741,0.232,2
2024-08-07,CL-VLC-02,C,9,4421.3,959.8,119,0.578,0.217,1
2024-08-08,CL-BCN-01,B,10,4899.6,953.8,133,0.763,0.195,7
2024-08-08,CL-BCN-02,B,10,5150.2,775.8,124,0.786,0.151,8
2024-08-08,CL-BIO-01,E,9,4810.0,813.0,111,0.763,0.169,3
2024-08-08,CL-MAD-01,A,10,4452.6,709.2,138,0.799,0.159,3
2024-08-08,CL-MAD-02,A,10,4626.1,850.9,163,0.751,0.184,6
2024-08-08,CL-MAD-03,A,10,4483.4,758.9,150,0.815,0.169,8
2024-08-08,CL-SEV-01,D,10,10517.9,3768.7,108,0.606,0.358,3
2024-08-08,CL-VLC-01,C,9,4464.0,1151.8,113,0.698,0.258,0
2024-08-08,CL-VLC-02,C,9,4383.7,1055.3,123,0.705,0.241,5
2024-08-09,CL-BCN-01,B,8,4160.4,833.8,86,0.783,0.2,7
2024-08-09,CL-BCN-02,B,9,4413.7,801.3,104,0.671,0.182,3
2024-08-09,CL-BIO-01,E,10,5180.8,563.0,124,0.761,0.109,2
2024-08-09,CL-MAD-01,A,9,4226.9,843.9,125,0.754,0.2,5
2024-08-09,CL-MAD-02,A,10,4687.2,683.7,181,0.812,0.146,7
2024-08-09,CL-MAD-03,A,10,4778.8,1121.3,154,0.856,0.235,6
2024-08-09,CL-SEV-01,D,10,11053.2,3602.6,95,0.666,0.326,1
2024-08-09,CL-VLC-01,C,8,4114.8,1122.5,66,0.699,0.273,2
2024-08-09,CL-VLC-02,C,10,4728.4,1090.2,110,0.737,0.231,1
2024-08-10,CL-BCN-01,B,7,3443.9,686.6,99,0.698,0.199,0
2024-08-10,CL-BCN-02,B,7,3641.8,857.1,88,0.8,0.235,4
2024-08-10,CL-BIO-01,E,7,3414.1,605.2,81,0.82,0.177,1
2024-08-10,CL-MAD-01,A,7,3288.5,597.8,111,0.787,0.182,4
2024-08-10,CL-MAD-02,A,8,3581.8,484.4,106,0.652,0.135,3
2024-08-10,CL-MAD-03,A,6,2880.5,513.1,91,0.959,0.178,2
2024-08-10,CL-SEV-01,D,7,7399.9,2419.4,45,0.658,0.327,0
2024-08-10,CL-VLC-01,C,7,3237.8,894.6,83,0.634,0.276,4
2024-08-10,CL-VLC-02,C,7,3533.6,883.4,69,0.699,0.25,0
2024-08-11,CL-BCN-01,B,3,1509.5,286.2,35,0.709,0.19,2
2024-08-11,CL-BCN-02,B,3,1433.7,242.0,40,0.772,0.169,2
2024-08-11,CL-BIO-01,E,3,1505.2,260.2,46,0.804,0.173,0
2024-08-11,CL-MAD-01,A,3,1416.3,247.1,37,0.733,0.174,3
2024-08-11,CL-MAD-02,A,3,1242.8,159.6,46,0.782,0.128,2
2024-08-11,CL-MAD-03,A,3,1264.7,253.1,46,0.709,0.2,1
2024-08-11,CL-SEV-01,D,3,3236.8,1211.8,27,0.676,0.374,0
2024-08-11,CL-VLC-01,C,3,1289.4,258.0,38,0.78,0.2,0
2024-08-11,CL-VLC-02,C,2,1199.5,284.1,24,0.703,0.237,0
2024-08-12,CL-BCN-01,B,10,4987.8,1200.7,133,0.763,0.241,5
2024-08-12,CL-BCN-02,B,8,4242.6,943.2,104,0.689,0.222,2
2024-08-12,CL-BIO-01,E,11,5599.0,952.0,150,0.874,0.17,0
2024-08-12,CL-MAD-01,A,8,3795.3,590.1,112,0.786,0.155,7
2024-08-12,CL-MAD-02,A,9,4014.8,655.1,119,0.823,0.163,3
2024-08-12,CL-MAD-03,A,10,4531.2,805.7,162,0.789,0.178,4
2024-08-12,CL-SEV-01,D,9,10177.0,4254.4,83,0.68,0.418,3
2024-08-12,CL-VLC-01,C,9,4458.0,891.0,102,0.738,0.2,4
2024-08-12,CL-VLC-02,C,7,3664.7,752.9,78,0.66,0.205,4
2024-08-13,CL-BCN-01,B,9,4361.6,849.1,118,0.705,0.195,3
2024-08-13,CL-BCN-02,B,9,4733.5,1209.1,93,0.795,0.255,6
2024-08-13,CL-BIO-01,E,12,5942.5,675.9,124,0.9,0.114,3
2024-08-13,CL-MAD-01,A,10,4419.5,908.1,106,0.88,0.205,6
2024-08-13,CL-MAD-02,A,10,4579.9,775.5,152,0.815,0.169,7
2024-08-13,CL-MAD-03,A,10,4569.8,758.3,139,0.741,0.166,6
2024-08-13,CL-SEV-01,D,9,9964.4,3331.7,63,0.635,0.334,4
2024-08-13,CL-VLC-01,C,9,4295.6,916.1,104,0.701,0.213,3
2024-08-13,CL-VLC-02,C,10,4905.9,1108.4,109,0.777,0.226,6
2024-08-14,CL-BCN-01,B,10,4871.8,1160.4,130,0.761,0.238,4
2024-08-14,CL-BCN-02,B,11,5533.3,1206.2,152,0.768,0.218,0
2024-08-14,CL-BIO-01,E,9,4348.9,718.4,101,0.861,0.165,1
2024-08-14,CL-MAD-01,A,8,3834.7,846.2,109,0.793,0.221,3
2024-08-14,CL-MAD-02,A,9,4096.0,568.5,132,0.677,0.139,7
2024-08-14,CL-MAD-03,A,10,4632.6,418.4,134,0.714,0.09,4
2024-08-14,CL-SEV-01,D,9,9419.5,3221.3,84,0.648,0.342,2
2024-08-14,CL-VLC-01,C,11,5519.4,1362.6,145,0.83,0.247,1
2024-08-14,CL-VLC-02,C,11,5449.0,1272.3,142,0.709,0.233,6
2024-08-15,CL-BCN-01,B,10,4789.0,966.9,139,0.744,0.202,5
2024-08-15,CL-BCN-02,B,9,4746.9,1093.2,125,0.73,0.23,7
2024-08-15,CL-BIO-01,E,9,4809.6,639.0,94,0.818,0.133,1
2024-08-15,CL-MAD-01,A,10,4511.9,845.8,154,0.782,0.187,3
2024-08-15,CL-MAD-02,A,9,4328.2,724.8,145,0.786,0.167,12
2024-08-15,CL-MAD-03,A,10,4798.7,956.0,140,0.727,0.199,5
2024-08-15,CL-SEV-01,D,10,10338.2,3372.9,76,0.55,0.326,1
2024-08-15,CL-VLC-01,C,10,4652.9,1340.6,125,0.519,0.288,0
2024-08-15,CL-VLC-02,C,10,4821.6,1200.8,85,0.68,0.249,0
2024-08-16,CL-BCN-01,B,10,4857.4,920.2,137,0.735,0.189,6
2024-08-16,CL-BCN-02,B,8,4246.8,897.2,130,0.841,0.211,0
2024-08-16,CL-BIO-01,E,9,4784.7,970.2,90,0.826,0.203,0
2024-08-16,CL-MAD-01,A,10,4710.2,868.7,129,0.816,0.184,7
2024-08-16,CL-MAD-02,A,9,4214.0,706.4,121,0.709,0.168,1
2024-08-16,CL-MAD-03,A,8,3751.2,499.4,114,0.717,0.133,6
2024-08-16,CL-SEV-01,D,9,10041.4,3894.9,76,0.627,0.388,2
2024-08-16,CL-VLC-01,C,10,5096.7,1264.4,123,0.71,0.248,6
2024-08-16,CL-VLC-02,C,9,4581.9,1084.0,111,0.781,0.237,6
2024-08-17,CL-BCN-01,B,8,3945.0,1002.0,125,0.708,0.254,9
2024-08-17,CL-BCN-02,B,7,3488.6,733.1,109,0.731,0.21,3
2024-08-17,CL-BIO-01,E,7,3533.1,751.3,80,0.701,0.213,0
2024-08-17,CL-MAD-01,A,6,2683.2,476.5,92,0.763,0.178,2
2024-08-17,CL-MAD-02,A,8,3537.9,648.2,102,0.952,0.183,4
2024-08-17,CL-MAD-03,A,7,3400.7,497.9,87,0.871,0.146,2
2024-08-17,CL-SEV-01,D,5,5568.2,1844.7,39,0.659,0.331,0
2024-08-17,CL-VLC-01,C,6,3169.1,670.8,68,0.698,0.212,2
2024-08-17,CL-VLC-02,C,7,3246.4,632.0,71,0.742,0.195,2
2024-08-18,CL-BCN-01,B,3,1491.3,269.2,40,0.645,0.181,1
2024-08-18,CL-BCN-02,B,3,1343.7,221.5,38,0.776,0.165,2
2024-08-18,CL-BIO-01,E,3,1448.7,195.2,39,0.899,0.135,1
2024-08-18,CL-MAD-01,A,3,1582.4,267.6,46,0.74,0.169,1
2024-08-18,CL-MAD-02,A,3,1280.6,215.2,35,0.806,0.168,0
2024-08-18,CL-MAD-03,A,3,1317.7,261.1,41,0.757,0.198,2
2024-08-18,CL-SEV-01,D,2,2361.1,896.2,13,0.637,0.38,0
2024-08-18,CL-VLC-01,C,3,1464.0,353.9,38,0.704,0.242,2
2024-08-18,CL-VLC-02,C,3,1485.8,354.1,37,0.694,0.238,1
2024-08-19,CL-BCN-01,B,10,4981.1,1183.9,125,0.762,0.238,5
2024-08-19,CL-BCN-02,B,10,4892.2,839.2,140,0.797,0.172,1
2024-08-19,CL-BIO-01,E,10,5090.9,739.3,112,0.77,0.145,0
2024-08-19,CL-MAD-01,A,9,4057.4,741.6,137,0.83,0.183,8
2024-08-19,CL-MAD-02,A,9,4179.6,881.7,136,0.854,0.211,7
2024-08-19,CL-MAD-03,A,10,4481.9,756.6,125,0.662,0.169,12
2024-08-19,CL-SEV-01,D,11,12081.7,3579.1,113,0.741,0.296,2
2024-08-19,CL-VLC-01,C,10,4761.6,844.2,113,0.623,0.177,1
2024-08-19,CL-VLC-02,C,10,5100.5,1196.6,137,0.81,0.235,4
2024-08-20,CL-BCN-01,B,10,5199.3,1049.9,119,0.792,0.202,4
2024-08-20,CL-BCN-02,B,10,4824.6,892.8,148,0.844,0.185,9
2024-08-20,CL-BIO-01,E,9,4649.5,541.2,104,0.953,0.116,0
2024-08-20,CL-MAD-01,A,9,4178.3,790.7,149,0.847,0.189,10
2024-08-20,CL-MAD-02,A,10,4663.3,971.8,142,0.725,0.208,5
2024-08-20,CL-MAD-03,A,9,3996.9,691.0,140,0.723,0.173,11
2024-08-20,CL-SEV-01,D,9,10085.7,3288.7,66,0.685,0.326,2
2024-08-20,CL-VLC-01,C,9,4591.5,1241.7,86,0.669,0.27,3
2024-08-20,CL-VLC-02,C,9,4427.6,999.3,80,0.629,0.226,1
2024-08-21,CL-BCN-01,B,10,4849.7,1131.0,153,0.835,0.233,4
2024-08-21,CL-BCN-02,B,9,4307.2,932.8,148,0.782,0.217,7
2024-08-21,CL-BIO-01,E,10,5116.7,854.6,115,0.871,0.167,2
2024-08-21,CL-MAD-01,A,10,4650.6,796.9,141,0.775,0.171,3
2024-08-21,CL-MAD-02,A,10,4707.9,789.4,121,0.697,0.168,2
2024-08-21,CL-MAD-03,A,10,4406.6,546.1,144,0.753,0.124,8
2024-08-21,CL-SEV-01,D,9,9842.7,3300.5,73,0.65,0.335,2
2024-08-21,CL-VLC-01,C,9,4560.1,1264.9,123,0.809,0.277,0
2024-08-21,CL-VLC-02,C,9,4380.9,909.0,98,0.795,0.207,1
2024-08-22,CL-BCN-01,B,10,5112.6,1123.9,144,0.778,0.22,8
2024-08-22,CL-BCN-02,B,10,4955.5,696.9,148,0.757,0.141,7
2024-08-22,CL-BIO-01,E,7,3409.6,419.1,77,0.944,0.123,2
2024-08-22,CL-MAD-01,A,11,4972.1,886.9,143,0.652,0.178,7
2024-08-22,CL-MAD-02,A,9,4208.8,830.0,114,0.781,0.197,2
2024-08-22,CL-MAD-03,A,8,3574.8,538.7,92,0.751,0.151,2
2024-08-22,CL-SEV-01,D,8,8855.6,3485.8,44,0.599,0.394,1
2024-08-22,CL-VLC-01,C,11,5197.6,1213.7,144,0.737,0.234,3
2024-08-22,CL-VLC-02,C,11,5318.6,1110.1,103,0.621,0.209,3
2024-08-23,CL-BCN-01,B,10,5128.3,1055.8,146,0.648,0.206,6
2024-08-23,CL-BCN-02,B,9,4303.1,755.5,137,0.796,0.176,4
2024-08-23,CL-BIO-01,E,9,4496.4,680.3,87,0.836,0.151,1
2024-08-23,CL-MAD-01,A,10,4405.6,831.2,141,0.79,0.189,5
2024-08-23,CL-MAD-02,A,10,4781.0,887.6,143,0.82,0.186,9
2024-08-23,CL-MAD-03,A,11,4890.3,837.0,158,0.758,0.171,5
2024-08-23,CL-SEV-01,D,9,10099.6,3724.1,55,0.552,0.369,3
2024-08-23,CL-VLC-01,C,11,,,116,0.746,,5
2024-08-23,CL-VLC-02,C,9,4199.8,980.7,113,0.736,0.234,1
2024-08-24,CL-BCN-01,B,7,3487.5,697.6,102,0.737,0.2,6
2024-08-24,CL-BCN-02,B,8,3899.2,921.1,107,0.744,0.236,3
2024-08-24,CL-BIO-01,E,7,3725.1,605.4,81,0.75,0.163,0
